id,name,city,state_x,zip,holeCount,rating,latitude,longitude,Modified,Comments,state_y,zipcode,total_pop,total_income,country,avg_income,cityURL,county_original,latstr,lonstr,county
aantiyeik-park,Aant'iyeik Park,Juneau,Alaska,99801,18,,58.382089199999996,-134.7361229,no,none,AK,99801,12210,934332,USA,76521.86732186732,Juneau,,58.382089199999996,-134.7361229,nan
eureka-disc-golf-univeristy-alaska-se,Eureka Disc Golf at Univeristy of Alaska SE,Juneau,Alaska,99801,9,,58.3826502,-134.7356895,no,none,AK,99801,12210,934332,USA,76521.86732186732,Juneau,,58.3826502,-134.7356895,nan
alcantra-disc-golf-big-su,Alcantra Disc Golf - Big Su,Wasilla,Alaska,99654,20,,61.612418999999996,-149.3874267,no,none,AK,99654,15060,1106246,USA,73455.90969455511,Wasilla,Matanuska-Susitna,61.612418999999996,-149.3874267,Matanuska-Susitna
alcantra,Alcantra Disc Golf - Little Su,Wasilla,Alaska,99654,9,4.0,61.612418999999996,-149.3874267,no,none,AK,99654,15060,1106246,USA,73455.90969455511,Wasilla,Matanuska-Susitna,61.612418999999996,-149.3874267,Matanuska-Susitna
birch-ridge-disc-golf-course,Birch Ridge Disc Golf Course,Soldotna,Alaska,99669,18,,60.49855150000001,-151.0043874,no,none,AK,99669,7680,612402,USA,79739.84375,Soldotna,Kenai Peninsula,60.49855150000001,-151.0043874,Kenai Peninsula
tsalteshi-trails,River City Disc Golf Course on Tsalteshi Trails,Soldotna,Alaska,99669,19,,60.4724419,-151.1006746,no,none,AK,99669,7680,612402,USA,79739.84375,Soldotna,Kenai Peninsula,60.4724419,-151.1006746,Kenai Peninsula
soldotna-high-school,Soldotna High School,Soldotna,Alaska,99669,9,,60.4938,-151.096,no,none,AK,99669,7680,612402,USA,79739.84375,Soldotna,Kenai Peninsula,60.4938,-151.096,Kenai Peninsula
davis-park-0,Davis Park,Anchorage,Alaska,99501,9,,61.226405299999996,-149.7879477,no,none,AK,99501,7690,612242,USA,79615.344603381,Anchorage,Anchorage,61.226405299999996,-149.7879477,Anchorage
eagle-river-high-school-disc-golf-course,Eagle River High School Disc Golf Course,Eagle River,Alaska,99577,9,4.0,61.29798810000001,-149.57228469999995,no,none,AK,99577,12770,1201986,USA,94125.7635082224,Eagle%20River,Anchorage,61.29798810000001,-149.57228469999995,Anchorage
schroeder-park-disc-golf-course,Schroeder Park Disc Golf Course,Eagle River,Alaska,99577,9,2.0,61.3326863,-149.5748368,no,none,AK,99577,12770,1201986,USA,94125.7635082224,Eagle%20River,Anchorage,61.3326863,-149.5748368,Anchorage
glacier-point,Glacier Point,Glacier Point,Alaska,99827,18,,59.1025,-135.38222219999997,no,none,AK,99827,1270,88825,USA,69940.94488188975,Glacier%20Point,Haines,59.1025,-135.38222219999997,Haines
ravens-bowl,Raven's Bowl,Haines,Alaska,99827,18,,59.2345692,-135.443448,no,none,AK,99827,1270,88825,USA,69940.94488188975,Haines,Haines,59.2345692,-135.443448,Haines
glass-park,Glass Park at Fort Wainwright,Fairbanks,Alaska,99703,18,,64.8366803,-147.686282,no,none,AK,99703,3320,132232,USA,39828.9156626506,Fairbanks,Fairbanks North Star,64.8366803,-147.686282,Fairbanks North Star
hanshew-middle-school,Hanshew Middle School,Anchorage,Alaska,99507,9,2.0,61.1304605,-149.8308,no,none,AK,99507,18470,1505759,USA,81524.58040064969,Anchorage,Anchorage,61.1304605,-149.8308,Anchorage
hilltop-ski-area,Hilltop Ski Area,Anchorage,Alaska,99507,18,5.0,61.140845999999996,-149.74496090000005,no,none,AK,99507,18470,1505759,USA,81524.58040064969,Anchorage,Anchorage,61.140845999999996,-149.74496090000005,Anchorage
hilltop-yellow-short-9,Hilltop Yellow Short 9,Anchorage,Alaska,99507,9,5.0,61.140845999999996,-149.74496090000005,no,none,AK,99507,18470,1505759,USA,81524.58040064969,Anchorage,Anchorage,61.140845999999996,-149.74496090000005,Anchorage
service-high-school,Service High School,Anchorage,Alaska,99507,9,3.0,61.1381933,-149.7812832,no,none,AK,99507,18470,1505759,USA,81524.58040064969,Anchorage,Anchorage,61.1381933,-149.7812832,Anchorage
jack-gist-park,Jack Gist Park,Homer,Alaska,99603,9,4.0,59.66055079999999,-151.48241130000005,no,none,AK,99603,5550,391997,USA,70630.09009009009,Homer,Kenai Peninsula,59.66055079999999,-151.48241130000005,Kenai Peninsula
moose-pretzel,The Moose Pretzel,Homer,Alaska,99603,18,5.0,59.6425,-151.5483333,no,none,AK,99603,5550,391997,USA,70630.09009009009,Homer,Kenai Peninsula,59.6425,-151.5483333,Kenai Peninsula
kenai-eagle-disc-golf-course,Kenai Eagle Disc Golf Course,Kenai,Alaska,99611,18,,60.558502000000004,-151.202493,no,none,AK,99611,6450,454648,USA,70488.06201550388,Kenai,Kenai Peninsula,60.558502000000004,-151.202493,Kenai Peninsula
nikiski-recreation-center,Nikiski Recreation Center Disc Golf Course,Nikiski,Alaska,99611,18,,60.7050036,-151.3809706,no,none,AK,99611,6450,454648,USA,70488.06201550388,Nikiski,Kenai Peninsula,60.7050036,-151.3809706,Kenai Peninsula
bernie-huss-memorial-trails,Ryan Creek Disc Golf Course,Kenai,Alaska,99611,9,,60.5584036,-151.2039566,no,none,AK,99611,6450,454648,USA,70488.06201550388,Kenai,Kenai Peninsula,60.5584036,-151.2039566,Kenai Peninsula
kincaid-park-disc-golf-course,Kincaid Park Disc Golf Course,Anchorage,Alaska,99502,18,4.0,61.153735899999994,-150.05575080000003,no,none,AK,99502,11860,1000685,USA,84374.7892074199,Anchorage,Anchorage,61.153735899999994,-150.05575080000003,Anchorage
north-point-higgins,North Point Higgins,Ketchikan,Alaska,99901,18,,55.4714236,-131.8111709,no,none,AK,99901,6280,437711,USA,69699.20382165606,Ketchikan,Ketchikan Gateway,55.4714236,-131.8111709,Ketchikan Gateway
palmer-high-school,Palmer High School,Palmer,Alaska,99645,9,,61.60524010000001,-149.1374614,no,none,AK,99645,13180,993654,USA,75391.04704097117,Palmer,Matanuska-Susitna,61.60524010000001,-149.1374614,Matanuska-Susitna
peters-creek-disc-golf-course,Peters Creek Disc Golf Course,Chugiak,Alaska,99567,18,4.0,61.40424270000001,-149.4561296,no,none,AK,99567,4160,350830,USA,84334.13461538461,Chugiak,Anchorage,61.40424270000001,-149.4561296,Anchorage
seward-middle-school,Seward Middle School,Seward,Alaska,99664,9,,60.1316122,-149.4416854,no,none,AK,99664,2260,146233,USA,64704.867256637175,Seward,Kenai Peninsula,60.1316122,-149.4416854,Kenai Peninsula
sutton-dgc,Sutton Elementary Disc Golf Course,Sutton,Alaska,99674,9,,61.715882900000004,-148.8789561,no,none,AK,99674,690,39601,USA,57392.75362318841,Sutton,Matanuska-Susitna,61.715882900000004,-148.8789561,Matanuska-Susitna
uaf-university-alaska-fairbanks,UAF Blue Disc Golf Course,Fairbanks,Alaska,99709,9,,64.859408,-147.85921869999999,no,none,AK,99709,10920,849069,USA,77753.57142857142,Fairbanks,Fairbanks North Star,64.859408,-147.85921869999999,Fairbanks North Star
uaf-gold,UAF Gold Disc Golf Course,Fairbanks,Alaska,99709,18,4.0,64.859408,-147.85921869999999,no,none,AK,99709,10920,849069,USA,77753.57142857142,Fairbanks,Fairbanks North Star,64.859408,-147.85921869999999,Fairbanks North Star
westchester-lagoon-park,Westchester Lagoon Park,Anchorage,Alaska,99503,9,2.0,61.203534899999994,-149.9040875,no,none,AK,99503,7510,462394,USA,61570.43941411451,Anchorage,Anchorage,61.203534899999994,-149.9040875,Anchorage
av-anderson-park-disc-golf-course,A.V. Anderson Park Disc Golf Course,Sierra Vista,Arizona,85635,18,3.0,31.541238500000002,-110.2907771,no,none,AZ,85635,15260,825934,USA,54124.11533420708,Sierra%20Vista,Cochise County,31.541238500000002,-110.2907771,Cochise County
arizona-snowbowl,Arizona Snowbowl,Flagstaff,Arizona,86001,18,4.0,35.330886,-111.7103,no,none,AZ,86001,13030,932210,USA,71543.36147352264,Flagstaff,Coconino County,35.330886,-111.7103,Coconino County
mcpherson-park,McPherson Park,Flagstaff,Arizona,86001,18,3.0,35.2143793,-111.6384045,no,none,AZ,86001,13030,932210,USA,71543.36147352264,Flagstaff,Coconino County,35.2143793,-111.6384045,Coconino County
northern-arizona-university-disc-golf-course,Northern Arizona University Disc Golf Course,Flagstaff,Arizona,86001,18,,35.1755585,-111.6589713,no,none,AZ,86001,13030,932210,USA,71543.36147352264,Flagstaff,Coconino County,35.1755585,-111.6589713,Coconino County
ridge-line-apartments,Ridge Line Disc Golf Course,Flagstaff,Arizona,86001,9,,35.202774,-111.6584777,no,none,AZ,86001,13030,932210,USA,71543.36147352264,Flagstaff,Coconino County,35.202774,-111.6584777,Coconino County
thorpe-park,Thorpe Park,Flagstaff,Arizona,86001,18,2.0,35.20228529999999,-111.65930449999999,no,none,AZ,86001,13030,932210,USA,71543.36147352264,Flagstaff,Coconino County,35.20228529999999,-111.65930449999999,Coconino County
buffalo-ridge-park,Buffalo Ridge Park,Phoenix,Arizona,85022,27,4.0,33.65981729999999,-112.04593419999999,no,none,AZ,85022,23660,1529354,USA,64638.799661876576,Phoenix,Maricopa County,33.65981729999999,-112.04593419999999,Maricopa County
cactus-flats,Cactus Flats,Kingman,Arizona,86409,18,,35.270630499999996,-114.030317,no,none,AZ,86409,10260,443529,USA,43228.94736842105,Kingman,Mohave County,35.270630499999996,-114.030317,Mohave County
canyon-trails-dgc,Canyon Trails Disc Golf Course,Goodyear,Arizona,85338,9,,33.4426864,-112.4187396,no,none,AZ,85338,25190,1651916,USA,65578.24533545057,Goodyear,Maricopa County,33.4426864,-112.4187396,Maricopa County
casa-grande-disc-golf-course-college-park,Casa Grande Disc Golf Course - College Park,Casa Grande,Arizona,85122,9,,32.9025874,-111.75198619999999,no,none,AZ,85122,21460,1020838,USA,47569.33830382105,Casa%20Grande,Pinal County,32.9025874,-111.75198619999999,Pinal County
cerbat-cliffs-golf-course,Cerbat Cliffs Golf Course,Kingman,Arizona,86401,18,,35.206641499999996,-114.04226979999999,no,none,AZ,86401,10740,613985,USA,57168.063314711355,Kingman,Mohave County,35.206641499999996,-114.04226979999999,Mohave County
deer-creek-canyon,Deer Creek Canyon at Haulapai Mountain,Kingman,Arizona,86401,9,,35.185542,-114.00539909999999,no,none,AZ,86401,10740,613985,USA,57168.063314711355,Kingman,Mohave County,35.185542,-114.00539909999999,Mohave County
firefighters-memorial-park,Firefighters Memorial Park,Kingman,Arizona,86401,9,,35.2153881,-114.030323,no,none,AZ,86401,10740,613985,USA,57168.063314711355,Kingman,Mohave County,35.2153881,-114.030323,Mohave County
coldwater-ranch,Coldwater Ranch,Peoria,Arizona,85383,18,,33.72326939999999,-112.32036509999999,no,none,AZ,85383,28140,3205905,USA,113926.97228144988,Peoria,Maricopa County,33.72326939999999,-112.32036509999999,Maricopa County
conocido-park,Conocido Park,Phoenix,Arizona,85053,18,3.0,33.6321135,-112.1330108,no,none,AZ,85053,13810,646329,USA,46801.5206372194,Phoenix,Maricopa County,33.6321135,-112.1330108,Maricopa County
copper-sky,Copper Sky,Maricopa,Arizona,85139,18,,33.040971899999995,-112.0433987,no,none,AZ,85139,7650,382135,USA,49952.287581699355,Maricopa,Pinal County,33.040971899999995,-112.0433987,Pinal County
emerald-park,Emerald Park,Mesa,Arizona,85204,9,3.0,33.388081199999995,-111.79560890000002,no,none,AZ,85204,26080,1130743,USA,43356.71012269938,Mesa,Maricopa County,33.388081199999995,-111.79560890000002,Maricopa County
emmanuel-pines-camp,Emmanuel Pines Camp,Prescott,Arizona,86305,18,,34.569241999999996,-112.536662,no,none,AZ,86305,9190,1024744,USA,111506.4200217628,Prescott,Yavapai County,34.569241999999996,-112.536662,Yavapai County
fountain-hills-disc-golf-course,Fountain Hills Disc Golf Course,Fountain Hills,Arizona,85268,19,4.0,33.602362,-111.70900400000001,no,none,AZ,85268,11510,1358648,USA,118040.6602953953,Fountain%20Hills,Maricopa County,33.602362,-111.70900400000001,Maricopa County
four-seasons-disc-golf-course,Four Seasons Disc Golf Course,Snowflake,Arizona,85937,18,4.0,34.509982799999996,-110.12138700000001,no,none,AZ,85937,3040,158506,USA,52140.131578947374,Snowflake,Navajo County,34.509982799999996,-110.12138700000001,Navajo County
stripe-show-golf-club,Freedom Disc Golf at Stripe Show Golf Club,Mesa,Arizona,85210,18,,33.3888829,-111.8519247,no,none,AZ,85210,17340,734483,USA,42357.72779700115,Mesa,Maricopa County,33.3888829,-111.8519247,Maricopa County
freestone-park,Freestone Park,Gilbert,Arizona,85234,9,,33.3587464,-111.76849709999999,no,none,AZ,85234,22460,1903878,USA,84767.49777382013,Gilbert,Maricopa County,33.3587464,-111.76849709999999,Maricopa County
golf-club-oasis,Golf Club at Oasis,Florence,Arizona,85132,9,,33.0995322,-111.4927855,no,none,AZ,85132,8990,476684,USA,53023.8042269188,Florence,Pinal County,33.0995322,-111.4927855,Pinal County
grand-canyon-caverns-inn-disc-golf-course,Grand Canyon Caverns Inn Disc Golf Course,Peach Springs,Arizona,86434,9,1.0,35.5290514,-113.4274531,no,none,AZ,86434,530,20344,USA,38384.90566037736,Peach%20Springs,Mohave County,35.5290514,-113.4274531,Mohave County
grand-island-disc-golf-course,Grand Island Disc Golf Course,Lake Havasu,Arizona,86403,9,2.0,34.4572514,-114.3636753,no,none,AZ,86403,7530,397957,USA,52849.535192563075,Lake%20Havasu,Mohave County,34.4572514,-114.3636753,Mohave County
greens-park-disc-golf-course,Greens Park Disc Golf Course,San Tan Valley,Arizona,85143,9,,33.155263,-111.55086499999999,no,none,AZ,85143,16050,845296,USA,52666.41744548287,San%20Tan%20Valley,Pinal County,33.155263,-111.55086499999999,Pinal County
groves-park,Groves Park,Tucson,Arizona,85730,9,4.0,32.1713461,-110.83306520000001,no,none,AZ,85730,17840,820483,USA,45991.19955156951,Tucson,Pima County,32.1713461,-110.83306520000001,Pima County
hidden-cove-disc-golf-course,Hidden Cove Disc Golf Course,Holbrook,Arizona,86025,18,,34.919636,-110.19420990000002,no,none,AZ,86025,2160,92753,USA,42941.203703703686,Holbrook,Navajo County,34.919636,-110.19420990000002,Navajo County
ironside-bluffs,Ironside Bluffs,Show Low,Arizona,85901,18,5.0,34.254208399999996,-110.0298327,no,none,AZ,85901,6530,355052,USA,54372.43491577336,Show%20Low,Navajo County,34.254208399999996,-110.0298327,Navajo County
show-low-disc-golf-course,Show Low Disc Golf Course,Show Low,Arizona,85901,18,5.0,34.2444068,-110.05938490000001,no,none,AZ,85901,6530,355052,USA,54372.43491577336,Show%20Low,Navajo County,34.2444068,-110.05938490000001,Navajo County
los-olivos,Los Olivos,Phoenix,Arizona,85016,9,3.0,33.4971419,-112.0200925,no,none,AZ,85016,19130,2139741,USA,111852.6398327235,Phoenix,Maricopa County,33.4971419,-112.0200925,Maricopa County
marana-rock-disc-golf-course,Marana Rock Disc Golf Course,Marana,Arizona,85743,6,4.0,32.390266700000005,-111.1349337,no,none,AZ,85743,13270,961502,USA,72456.81989449888,Marana,Pima County,32.390266700000005,-111.1349337,Pima County
marbella-vineyards,Marbella Vineyards,Gilbert,Arizona,85298,9,3.0,33.240899,-111.71600520000001,no,none,AZ,85298,16120,1844763,USA,114439.39205955336,Gilbert,Maricopa County,33.240899,-111.71600520000001,Maricopa County
maricopa-meadows,Maricopa Meadows,Maricopa,Arizona,85138,27,,33.054641700000005,-112.0572357,no,none,AZ,85138,17910,1030500,USA,57537.68844221105,Maricopa,Pinal County,33.054641700000005,-112.0572357,Pinal County
tortosa-disc-golf-course,Tortosa Disc Golf Course,Maricopa,Arizona,85138,9,,33.0637466,-111.95797659999998,no,none,AZ,85138,17910,1030500,USA,57537.68844221105,Maricopa,Pinal County,33.0637466,-111.95797659999998,Pinal County
mckellips-lake,McKellips Lake,Scottsdale,Arizona,85257,3,,33.4529018,-111.9129381,no,none,AZ,85257,15350,986894,USA,64292.7687296417,Scottsdale,Maricopa County,33.4529018,-111.9129381,Maricopa County
vista-del-camino-park,Vista del Camino Park,Phoenix (Scottsdale),Arizona,85257,18,4.0,33.458904600000004,-111.9136439,no,none,AZ,85257,15350,986894,USA,64292.7687296417,Phoenix%20(Scottsdale),Maricopa County,33.458904600000004,-111.9136439,Maricopa County
meadview,Meadview,Meadview,Arizona,86444,9,2.0,36.002155,-114.0684841,no,none,AZ,86444,430,19484,USA,45311.62790697674,Meadview,Mohave County,36.002155,-114.0684841,Mohave County
mesquite-grove-disc-golf-course,Mesquite Grove Disc Golf Course,Chandler,Arizona,85249,9,2.0,33.2494817,-111.8266903,no,none,AZ,85249,19590,2390428,USA,122022.86881061766,Chandler,Maricopa County,33.2494817,-111.8266903,Maricopa County
mohave-valley-community-park-disc-golf-course,Mohave Valley Community Park Disc Golf Course,Mohave Valley,Arizona,86440,9,,34.8897227,-114.5668446,no,none,AZ,86440,2610,119246,USA,45688.122605363984,Mohave%20Valley,Mohave County,34.8897227,-114.5668446,Mohave County
mountain-bridge-community-course,Mountain Bridge Community Course,Mesa,Arizona,85207,9,,33.4482554,-111.64105239999999,no,none,AZ,85207,21800,1983918,USA,91005.41284403668,Mesa,Maricopa County,33.4482554,-111.64105239999999,Maricopa County
red-mountain-north,Red Mountain - North,"Mesa,",Arizona,85207,18,3.0,33.4748092,-111.677858,no,none,AZ,85207,21800,1983918,USA,91005.41284403668,"Mesa,",Maricopa County,33.4748092,-111.677858,Maricopa County
red-mountain-south,Red Mountain - South,Mesa,Arizona,85207,18,3.0,33.4748092,-111.677858,no,none,AZ,85207,21800,1983918,USA,91005.41284403668,Mesa,Maricopa County,33.4748092,-111.677858,Maricopa County
mountain-meadow-ranch,Mountain Meadow Ranch,Payson,Arizona,85541,18,,34.331639200000005,-111.0107566,no,none,AZ,85541,9480,555084,USA,58553.16455696202,Payson,Gila County,34.331639200000005,-111.0107566,Gila County
rumsey-park,Rumsey Park,Payson,Arizona,85541,9,3.0,34.2446364,-111.33287450000002,no,none,AZ,85541,9480,555084,USA,58553.16455696202,Payson,Gila County,34.2446364,-111.33287450000002,Gila County
mountainview-mcc,Mountainview at MCC,Bullhead City,Arizona,86442,9,5.0,35.062560999999995,-114.5848312,no,none,AZ,86442,13030,513580,USA,39415.19570222563,Bullhead%20City,Mohave County,35.062560999999995,-114.5848312,Mohave County
riverview-disc-golf-course-0,Riverview Disc Golf Course,Bullhead City,Arizona,86442,9,3.0,35.062560999999995,-114.5848312,no,none,AZ,86442,13030,513580,USA,39415.19570222563,Bullhead%20City,Mohave County,35.062560999999995,-114.5848312,Mohave County
moeur-park,Papago Disc Golf Course at Moeur Park,Phoenix (Tempe),Arizona,85282,18,4.0,33.4375762,-111.9432553,no,none,AZ,85282,25440,1409659,USA,55411.12421383648,Phoenix%20(Tempe),Maricopa County,33.4375762,-111.9432553,Maricopa County
paseo-vista-recreation-area,Paseo Vista Recreation Area,Chandler,Arizona,85286,18,3.0,33.2498925,-111.8265268,no,none,AZ,85286,20320,2127544,USA,104701.968503937,Chandler,Maricopa County,33.2498925,-111.8265268,Maricopa County
ponderosa-park,Ponderosa Park,Prescott,Arizona,86303,18,4.0,34.4712085,-112.4933047,no,none,AZ,86303,8520,665572,USA,78118.77934272299,Prescott,Yavapai County,34.4712085,-112.4933047,Yavapai County
