id,name,city,state_x,zip,holeCount,rating,latitude,longitude,Modified,Comments,state_y,zipcode,total_pop,total_income,country,avg_income,region
north-town-disc-golf-park,North Town Disc Golf Park ,Pflugerville ,Texas,78660,18,4.0,30.4201058,-97.6433254,no,none,TX,78660,47980,3198594,USA,66665.1521467278,southwest
fallen-hero-memorial-disc-golf-course,Fallen Hero Memorial Disc Golf Course,Hico ,Texas,76457,18,,31.9829253,-98.0336454,no,none,TX,76457,1560,102393,USA,65636.53846153848,southwest
fayette-county-fairgrounds,Fayette County Fairgrounds,La Grange ,Texas,78945,9,,29.928632500000006,-96.88301640000002,no,none,TX,78945,4690,359930,USA,76744.13646055436,southwest
promise-land-west-disc-golf-course,Fedd Fairways at Life Austin Church,Austin ,Texas,78735,9,3.0,30.2499104,-97.903549,no,none,TX,78735,9970,1939233,USA,194506.82046138414,southwest
firemans-park-1,Fireman's Park,Graham ,Texas,76450,9,,33.1139585,-98.5956201,no,none,TX,76450,5520,413736,USA,74952.17391304349,southwest
fbc-livingston-disc-golf-course,First Baptist Church Disc Golf Course,Livingston ,Texas,77351,6,,30.7338515,-94.9285228,no,none,TX,77351,11960,672526,USA,56231.27090301003,southwest
flat-creek-estate-dgc,Flat Creek Estate Disc Golf Course,Marble Falls ,Texas,78654,18,,30.4812126,-98.0444641,no,none,TX,78654,8950,661639,USA,73926.14525139664,southwest
westside-park-disc-golf-course,Westside Park Disc Golf Course,Marble Falls ,Texas,78654,9,3.0,30.5743417,-98.2868324,no,none,TX,78654,8950,661639,USA,73926.14525139664,southwest
flewellen-creek-disc-golf,Flewellen Creek Disc Golf,Fulshear ,Texas,77441,9,3.0,29.6977497,-95.855497,no,none,TX,77441,8170,1457204,USA,178360.3427172583,southwest
flying-armadillo-disc-golf-club-big-course,Flying Armadillo Disc Golf Club - Big Course,San Marcos ,Texas,78666,18,5.0,29.9517908,-97.9657095,no,none,TX,78666,31700,1558207,USA,49154.79495268139,southwest
flying-armadillo-disc-golf-club-mini-course,Flying Armadillo Disc Golf Club - Gold Mini Course,San Marcos ,Texas,78666,18,4.0,29.9517908,-97.9657095,no,none,TX,78666,31700,1558207,USA,49154.79495268139,southwest
pecan-park-disc-golf-island,Pecan Park Disc Golf Island,San Marcos ,Texas,78666,9,,29.862867200000004,-97.88862840000002,no,none,TX,78666,31700,1558207,USA,49154.79495268139,southwest
txstate-campus-west-park,TxState Campus West Park,San Marcos ,Texas,78666,21,,29.888411,-97.938351,no,none,TX,78666,31700,1558207,USA,49154.79495268139,southwest
university-heights-disc-golf-course,University Heights Disc Golf Course,San Marcos ,Texas,78666,9,,29.9517908,-97.9657095,no,none,TX,78666,31700,1558207,USA,49154.79495268139,southwest
forrest-park-0,Forrest Park,Lamesa ,Texas,79331,18,,32.7234258,-101.9523284,no,none,TX,79331,4440,285267,USA,64249.32432432433,southwest
river-course-foxs-bend,Fox's Bend at Riverside Park,Victoria ,Texas,77901,18,,28.809539,-97.0315074,no,none,TX,77901,16990,725157,USA,42681.400824014134,southwest
riverside-park-3,Riverside Park,Victoria ,Texas,77901,21,5.0,28.8247248,-97.0152567,no,none,TX,77901,16990,725157,USA,42681.400824014134,southwest
fredricksburg-middle-school,Fredricksburg Middle School,Fredricksburg ,Texas,78624,9,4.0,30.2791029,-98.8696934,no,none,TX,78624,11430,1048991,USA,91775.24059492562,southwest
fritch-disc-golf-course,Fritch Disc Golf Course,Fritch ,Texas,79036,9,,35.648005,-101.5916983,no,none,TX,79036,1980,135152,USA,68258.58585858588,southwest
fritz-park,Fritz Park,Irving ,Texas,75060,18,3.0,32.799656,-96.941972,no,none,TX,75060,21250,895124,USA,42123.482352941166,southwest
ft-stockton-disc-golf-course,Ft. Stockton Disc Golf Course,Fort Stockton ,Texas,79735,18,3.0,30.884186100000004,-102.8737754,no,none,TX,79735,5180,316144,USA,61031.66023166024,southwest
james-rooney-memorial-park,James Rooney Memorial Park,Fort Stockton ,Texas,79735,20,,30.884186100000004,-102.8737754,no,none,TX,79735,5180,316144,USA,61031.66023166024,southwest
fairfield-dgc,FTX Disc Golf Course,Fairfield ,Texas,75840,18,,31.724612800000006,-96.1652481,no,none,TX,75840,3070,194730,USA,63429.9674267101,southwest
fullerton-garrity-disc-golf-course,Fullerton-Garrity Disc Golf Course,Corsicana ,Texas,75110,9,4.0,32.1184355,-96.490977,no,none,TX,75110,11720,531460,USA,45346.41638225256,southwest
galloway-hammond-rec-center,Galloway Hammond Rec Center,Burnet ,Texas,78611,18,4.0,30.7438855,-98.231642,no,none,TX,78611,6410,454624,USA,70924.18096723869,southwest
haley-nelson-disc-golf-course,Haley Nelson Disc Golf Course,Burnet ,Texas,78611,9,,30.761657,-98.2382163,no,none,TX,78611,6410,454624,USA,70924.18096723869,southwest
gateway-west-privy,Gateway West (The Privy),Fort Worth ,Texas,76111,18,2.0,32.7816615,-97.3030592,no,none,TX,76111,9650,384348,USA,39828.80829015544,southwest
gonzales-disc-golf-course,Gonzales Disc Golf Course,Gonzales ,Texas,78629,18,3.0,29.5165,-97.4593,no,none,TX,78629,5490,365559,USA,66586.33879781421,southwest
goodson-middle-school,Goodson Middle School,Cypress ,Texas,77429,7,,29.9934859,-95.6798068,no,none,TX,77429,39150,4071576,USA,103999.38697318008,southwest
texas-army-trail,Texas Army Trail,Cypress ,Texas,77429,18,3.0,29.963435200000006,-95.6276346,no,none,TX,77429,39150,4071576,USA,103999.38697318008,southwest
graham-park-0,Graham Park,Greenville ,Texas,75401,9,,33.153662,-96.1188003,no,none,TX,75401,7630,291156,USA,38159.37090432504,southwest
granbury-city-park-disc-golf-course,Granbury City Park Disc Golf Course,Granbury ,Texas,76048,21,3.0,32.4485473,-97.7947311,no,none,TX,76048,11230,783357,USA,69755.74354407836,southwest
lakeside-baptist-disc-golf-course,Lakeside Baptist Disc Golf Course,Granbury ,Texas,76048,9,,32.4485473,-97.7947311,no,none,TX,76048,11230,783357,USA,69755.74354407836,southwest
graytown-park,Graytown Park,Elmendorf ,Texas,78112,18,5.0,29.21255,-98.316243,no,none,TX,78112,3900,155748,USA,39935.38461538462,southwest
greenbelt-lake-kincaid-park-west,Greenbelt Lake at Kincaid Park West,Clarendon ,Texas,79226,18,,35.0117315,-100.9086635,no,none,TX,79226,1160,50522,USA,43553.44827586207,southwest
greenbelt-park,Greenbelt Park,Carrollton ,Texas,75007,18,2.0,32.9948813,-96.8846653,no,none,TX,75007,26430,1954278,USA,73941.6572077185,southwest
greenbriar-community-center,Greenbriar Community Center,Fort Worth ,Texas,76115,18,2.0,32.6696129,-97.3368454,no,none,TX,76115,8790,364903,USA,41513.424345847554,southwest
griffis-southpark-disc-golf-course,Griffis Southpark Disc Golf Course,Austin ,Texas,78744,9,,30.169179,-97.7808922,no,none,TX,78744,22460,985242,USA,43866.51825467498,southwest
metcenter-disc-golf-course,MetCenter Disc Golf Course,Austin ,Texas,78744,18,4.0,30.2063396,-97.6963399,no,none,TX,78744,22460,985242,USA,43866.51825467498,southwest
groesbeck-disc-golf-course,Groesbeck Disc Golf Course,Groesbeck ,Texas,76642,9,,31.5253677,-96.5463485,no,none,TX,76642,2590,143168,USA,55277.22007722008,southwest
gun-barrel-city-dgc,Gun Barrel City Disc Golf Course,Gun Barrel ,Texas,75147,18,,32.3363143,-96.1171477,no,none,TX,75147,3320,175699,USA,52921.38554216868,southwest
guthrie-park-disc-golf-course,Guthrie Park Disc Golf Course,Longview ,Texas,75601,18,4.0,32.5101932,-94.7423373,no,none,TX,75601,6400,410109,USA,64079.53125,southwest
ingram-park,Ingram Park,Longview ,Texas,75601,9,,32.5127853,-94.7248426,no,none,TX,75601,6400,410109,USA,64079.53125,southwest
gwen-hruska-memorial-park,Gwen Hruska Memorial Park,Conroe ,Texas,77302,9,,30.245592,-95.442922,no,none,TX,77302,7900,552226,USA,69902.02531645568,southwest
hardwood-disc-golf-course,Hardwood Disc Golf Course,Bridgeport ,Texas,76426,6,,33.1969639,-97.760097,no,none,TX,76426,4910,311122,USA,63364.96945010184,southwest
harry-myers-disc-golf-course,Harry Myers Disc Golf Course,Rockwall ,Texas,75087,18,4.0,32.9297903,-96.4468443,no,none,TX,75087,17300,1766588,USA,102114.91329479768,southwest
cedars-disc-golf-course-smith-park,The Cedars Disc Golf Course at Smith Park,Fate ,Texas,75087,18,5.0,32.9529533,-96.3814468,no,none,TX,75087,17300,1766588,USA,102114.91329479768,southwest
haslet-community-park,Haslet Community Park,Haslet ,Texas,76052,18,2.0,32.9728302,-97.3518297,no,none,TX,76052,10680,980589,USA,91815.44943820225,southwest
heart-texas-camp-disc-golf-course,Heart of Texas Camp Disc Golf Course,Brownwood ,Texas,76801,9,,31.8172645,-99.0243072,no,none,TX,76801,9840,488070,USA,49600.60975609756,southwest
riverside-park-6,Riverside Park,Brownwood ,Texas,76801,18,3.0,31.7359807,-98.9755208,no,none,TX,76801,9840,488070,USA,49600.60975609756,southwest
helotes-natural-area-disc-golf-course,Helotes Natural Area & Disc Golf Course,Helotes ,Texas,78023,9,3.0,29.5625432,-98.6973554,no,none,TX,78023,14070,1505355,USA,106990.4051172708,southwest
zip-disc-golf-course,The Zip Disc Golf Course,Helotes ,Texas,78023,18,,29.6130534,-98.7007703,no,none,TX,78023,14070,1505355,USA,106990.4051172708,southwest
hereford-lions-disc-golf-course,Hereford Lions Disc Golf Course,Hereford ,Texas,79045,18,,34.8143765,-102.3827411,no,none,TX,79045,7660,362019,USA,47260.96605744125,southwest
heritage-park-expansion,Heritage Park Belton,Belton ,Texas,76513,18,,31.066994300000005,-97.4441223,no,none,TX,76513,17090,1256376,USA,73515.2720889409,southwest
umhb-disc-golf-course,UMHB Disc Golf Course,Belton ,Texas,76513,9,,31.078532899999995,-97.4490167,no,none,TX,76513,17090,1256376,USA,73515.2720889409,southwest
heritage-park-disc-golf-course-1,Heritage Park Disc Golf Course,Flower Mound ,Texas,75028,18,5.0,33.0008156,-97.0390415,no,none,TX,75028,21510,2432224,USA,113074.10506741046,southwest
hewitt-park,Hewitt Park,Hewitt ,Texas,76643,18,,31.4525624,-97.204979,no,none,TX,76643,7200,441052,USA,61257.22222222223,southwest
hill-country-bible-church,Hill Country Bible Church,Austin ,Texas,78750,9,,30.4648829,-97.8202385,no,none,TX,78750,13640,1562628,USA,114562.17008797654,southwest
hilltop-lakes,Hilltop Lakes,Hilltop Lakes ,Texas,77871,9,,31.0793515,-96.2038502,no,none,TX,77871,1630,102115,USA,62647.23926380367,southwest
hinsley-park,Hinsley Park,Longview ,Texas,75605,18,,32.549235700000004,-94.7293837,no,none,TX,75605,14240,1160602,USA,81502.94943820224,southwest
hohlt-park,Hohlt Park,Brenham ,Texas,77833,9,,30.1872661,-96.4063112,no,none,TX,77833,12100,803541,USA,66408.34710743802,southwest
holy-rocks-disc-golf-course,Holy Rocks Disc Golf Course,Spring Branch ,Texas,78070,18,4.0,29.8270952,-98.7723558,no,none,TX,78070,8940,907687,USA,101530.98434004473,southwest
bandera-disc-golf-course,Horseshoe Bend Disc Golf,Bandera ,Texas,78003,18,4.0,29.7232012,-99.0704165,no,none,TX,78003,4530,283268,USA,62531.56732891832,southwest
husky-disc-golf-houston-baptist-university,Husky Disc Golf at Houston Baptist University,Houston ,Texas,77074,9,,29.6951812,-95.5154153,no,none,TX,77074,14420,547297,USA,37954.02219140083,southwest
imperial-park,Imperial Park,Sugar Land ,Texas,77478,10,3.0,29.616350300000004,-95.6370864,no,none,TX,77478,12180,1692242,USA,138936.12479474547,southwest
incarnate-word-discgolfcourse,Incarnate Word Disc Golf Course,San Antonio ,Texas,78209,9,,29.467294800000005,-98.4679753,no,none,TX,78209,19450,4014813,USA,206417.12082262206,southwest
iron-spike-greens-park,Iron Spike at Greens Park,Palestine ,Texas,75803,9,,31.7757742,-95.6386133,no,none,TX,75803,6290,317506,USA,50477.901430842605,southwest
j-m-lindsay-park-disc-golf-course,J M Lindsay Park Disc Golf Course,Lindsay ,Texas,76250,9,,33.638653000000005,-97.2215675,no,none,TX,76250,580,50518,USA,87100.0,southwest
jack-brooks-park-cedar-hills,Jack Brooks Park - Cedar Hills,Hitchcock ,Texas,77563,18,,29.3637288,-95.0305849,no,none,TX,77563,4450,274213,USA,61620.89887640449,southwest
jack-brooks-park-gulf-meadows,Jack Brooks Park - Gulf Meadows,Hitchcock ,Texas,77563,18,3.0,29.363771000000003,-95.0305849,no,none,TX,77563,4450,274213,USA,61620.89887640449,southwest
jack-culverhouse,Jack Culverhouse Disc Golf Course,Princeton ,Texas,75407,18,,33.182374,-96.508913,no,none,TX,75407,10170,543576,USA,53448.96755162241,southwest
jellystone-park-0,Jellystone Park,Canyon Lake ,Texas,78133,9,,29.863716600000004,-98.1723517,no,none,TX,78133,9660,748996,USA,77535.81780538303,southwest
jenkins-park-disc-golf,Jenkins Park Disc Golf ,Baytown ,Texas,77520,18,,29.7762784,-94.9375704,no,none,TX,77520,15790,765610,USA,48487.01709943002,southwest
jersey-village-disc-golf-course,Jersey Village Disc Golf Course,Jersey Village ,Texas,77040,8,,29.8950098,-95.5760698,no,none,TX,77040,22100,1339449,USA,60608.55203619909,southwest
white-oak-bayou-bandit,White Oak Bayou Bandit,Houston ,Texas,77040,18,,29.7652279,-95.3574378,no,none,TX,77040,22100,1339449,USA,60608.55203619909,southwest
jim-ned-disc-golf-course,Jim Ned Disc Golf Course,Tuscola ,Texas,79562,9,,32.2138867,-99.7967882,no,none,TX,79562,2170,214173,USA,98697.23502304146,southwest
jimmy-porter-park,Jimmy Porter Park,Carrollton ,Texas,75006,18,3.0,32.9681777,-96.891621,no,none,TX,75006,23430,1311131,USA,55959.49637217242,southwest
juniper-hills,Juniper Hills,Flint ,Texas,75703,36,,32.2040437,-95.3485635,no,none,TX,75703,19900,1883502,USA,94648.34170854274,southwest
south-spring-dgc,South Spring Disc Golf Course,Tyler ,Texas,75703,9,,32.2332498,-95.31597,no,none,TX,75703,19900,1883502,USA,94648.34170854274,southwest
justin-disc-golf-course,Justin Disc Golf Course,Justin ,Texas,76247,9,,33.0774149,-97.3029959,no,none,TX,76247,7240,545275,USA,75314.22651933701,southwest
kickapoo-creek-bronte-city-park,Kickapoo Creek at Bronte City Park,Bronte ,Texas,76933,9,,31.8869284,-100.2935263,no,none,TX,76933,580,36242,USA,62486.20689655173,southwest
kiwanis-park,Kiwanis Park,Lufkin ,Texas,75901,9,,31.3225834,-94.7254,no,none,TX,75901,11670,626223,USA,53660.925449871465,southwest
klein-park-disc-golf,Klein Park Disc Golf,Beaumont ,Texas,77708,18,3.0,30.1426115,-94.1904564,no,none,TX,77708,5420,245936,USA,45375.64575645757,southwest
kountze-disc-golf-course,Kountze Disc Golf Course,Kountze ,Texas,77625,9,,30.3569834,-94.2987576,no,none,TX,77625,3760,240963,USA,64085.90425531914,southwest
la-vernla-city-park,La Vernla City Park,La Vernla ,Texas,78121,9,,29.3547943,-98.1227623,no,none,TX,78121,6630,565977,USA,85366.06334841628,southwest
laguna-park-disc-golf-course,Laguna Park Disc Golf Course,Littlefield ,Texas,79339,9,,33.577039899999995,-101.8269659,no,none,TX,79339,2730,129871,USA,47571.79487179488,southwest
lake-arrowhead-state-park,Lake Arrowhead State Park,Wichita Falls ,Texas,76310,18,,33.7573708,-98.3905541,no,none,TX,76310,8720,613917,USA,70403.32568807338,southwest
lake-forest-park,Lake Forest Park,Henderson ,Texas,75652,9,,32.1645706,-94.8122148,no,none,TX,75652,5110,303659,USA,59424.46183953032,southwest
lake-nacogdoches-west-disc-golf,Lake Nacogdoches West Disc Golf,Nacogdoches ,Texas,75961,18,,31.5827881,-94.6622843,no,none,TX,75961,5710,257028,USA,45013.660245183884,southwest
little-banita,Little Banita,Nacogdoches ,Texas,75961,9,,31.6047473,-94.6577939,no,none,TX,75961,5710,257028,USA,45013.660245183884,southwest
pecan-acres-park,Pecan Acres Park,Nacogdoches ,Texas,75961,18,4.0,31.6160373,-94.6439257,no,none,TX,75961,5710,257028,USA,45013.660245183884,southwest
lake-wichita-park,Lake Wichita Park,Wichita Falls ,Texas,76308,18,4.0,33.8474363,-98.5583676,no,none,TX,76308,9210,741710,USA,80533.11617806733,southwest
lakeside-city-discgolfcourse,Lakeside City Disc Golf Course,Lakeside City ,Texas,76308,9,,33.8474363,-98.5583676,no,none,TX,76308,9210,741710,USA,80533.11617806733,southwest
lamar-park-0,Lamar Park,Corpus Christi ,Texas,78411,9,,27.73722,-97.37133,no,none,TX,78411,12040,772639,USA,64172.67441860465,southwest
lawnview-park,Lawnview Park,Dallas ,Texas,75227,9,,32.7670218,-96.7246475,no,none,TX,75227,24180,850588,USA,35177.336641852766,southwest
le-tulle-park,Le Tulle Park,Bay City ,Texas,77414,18,3.0,28.9822899,-96.0143307,no,none,TX,77414,9180,533797,USA,58147.821350762526,southwest
leonard-l-woods-park,Leonard L. Woods Park,Lewisville ,Texas,75077,18,3.0,33.0543798,-97.0380632,no,none,TX,75077,18100,2009860,USA,111041.98895027622,southwest
lester-lorch-park-beaver-disc-golf-course,Lester Lorch Park - Beaver Disc Golf Course,Cedar Hill ,Texas,75104,18,3.0,32.557023699999995,-96.9917412,no,none,TX,75104,23080,1406150,USA,60925.04332755633,southwest
lester-lorch-park-coyote-disc-golf-course,Lester Lorch Park - Coyote Disc Golf Course,Cedar Hill ,Texas,75104,18,4.0,32.557023699999995,-96.9917412,no,none,TX,75104,23080,1406150,USA,60925.04332755633,southwest
plummer-elementary-school,Plummer Elementary School,Cedar Hill ,Texas,75104,9,,32.5654631,-96.94192,no,none,TX,75104,23080,1406150,USA,60925.04332755633,southwest
letourneau-university-disc-golf-course,LeTourneau University Disc Golf Course,Longview ,Texas,75602,9,,32.466224600000004,-94.7273351,no,none,TX,75602,8410,350353,USA,41659.096313912014,southwest
levelland-city-park,Levelland City Park,Levelland ,Texas,79336,21,,33.5906766,-102.3940857,no,none,TX,79336,6680,406642,USA,60874.550898203604,southwest
liberty-lake-park,Liberty Lake Park,Spring ,Texas,77386,9,4.0,30.1097399,-95.3665679,no,none,TX,77386,25880,2672878,USA,103279.67542503863,southwest
linden-disc-golf-course,Linden Disc Golf Course,Linden ,Texas,75563,18,,33.4629627,-94.0584198,no,none,TX,75563,1670,82223,USA,49235.32934131736,southwest
lindsey-park-blue-hickory,Lindsey Park - Blue Hickory ,Tyler ,Texas,75709,18,,32.3108452,-95.3738963,no,none,TX,75709,2660,192675,USA,72434.21052631579,southwest
lindsey-park-gold-dogwood,Lindsey Park - Gold Dogwood,Tyler ,Texas,75709,18,,32.3108452,-95.3738963,no,none,TX,75709,2660,192675,USA,72434.21052631579,southwest
lindsey-park-red-cedar,Lindsey Park - Red Cedar,Tyler ,Texas,75709,18,4.0,32.3108452,-95.3738963,no,none,TX,75709,2660,192675,USA,72434.21052631579,southwest
lions-park-1,Lion's Park,Temple ,Texas,76504,21,4.0,31.0636946,-97.4003986,no,none,TX,76504,10470,415774,USA,39710.98376313276,southwest
south-temple-community-park,South Temple Community Park,Temple ,Texas,76504,18,3.0,31.045494399999995,-97.3651448,no,none,TX,76504,10470,415774,USA,39710.98376313276,southwest
lionel-e-forti-park,Lionel E. Forti Park Disc Golf Course,El Paso ,Texas,79925,18,3.0,31.7537108,-106.3572504,no,none,TX,79925,17820,809360,USA,45418.63075196409,southwest
travis-white-disc-golf-course,Travis White Disc Golf Course,El Paso ,Texas,79925,18,,31.765426,-106.3477062,no,none,TX,79925,17820,809360,USA,45418.63075196409,southwest
little-egypt-disc-golf-john-burge-park,Little Egypt Disc Golf at John Burge Park,Conroe ,Texas,77304,18,,30.3840642,-95.5226151,no,none,TX,77304,15760,1379900,USA,87557.10659898477,southwest
mcdade-park,McDade Park,Conroe ,Texas,77304,18,4.0,30.3162437,-95.5138372,no,none,TX,77304,15760,1379900,USA,87557.10659898477,southwest
live-oak-hillside,Live Oak City Park - Hillside,Live Oak ,Texas,78233,19,3.0,29.544209,-98.3304261,no,none,TX,78233,22700,1031637,USA,45446.563876651984,southwest
live-oak-city-park,Live Oak City Park - South,Live Oak ,Texas,78233,18,3.0,29.560052,-98.3636131,no,none,TX,78233,22700,1031637,USA,45446.563876651984,southwest
live-oak-disc-golf-course,Live Oak Disc Golf Course,Del Valle ,Texas,78617,9,2.0,30.2210041,-97.6612735,no,none,TX,78617,10350,409749,USA,39589.27536231884,southwest
live-oak-gold,Live Oak Gold,Ingleside ,Texas,78362,18,4.0,27.8595309,-97.2163017,no,none,TX,78362,4830,262222,USA,54290.269151138724,southwest
live-oak-red,Live Oak Red,Ingleside ,Texas,78362,18,4.0,27.8595309,-97.2163017,no,none,TX,78362,4830,262222,USA,54290.269151138724,southwest
lockhart-city-park,Lockhart City Park,Lockhart ,Texas,78644,9,,29.8908528,-97.6636277,no,none,TX,78644,8440,429077,USA,50838.507109004735,southwest
lorena-middle-school-disc-golf-course,Lorena Middle School Disc Golf Course,Lorena ,Texas,76655,9,,31.3901684,-97.2259033,no,none,TX,76655,4360,332661,USA,76298.39449541284,southwest
southern-view-classic-course,Southern View Classic Course,Lorena ,Texas,76655,18,,31.4056682,-97.2411117,no,none,TX,76655,4360,332661,USA,76298.39449541284,southwest
lost-pines-resort,Lost Pines Resort,Lost Pines ,Texas,78612,9,,30.1634232,-97.4454588,no,none,TX,78612,6360,348654,USA,54819.811320754714,southwest
lubbock-christian-university,Lubbock Christian University,Lubbock ,Texas,79407,18,,33.5742175,-101.9336157,no,none,TX,79407,9700,682565,USA,70367.52577319588,southwest
lucy-park,Lucy Park,Wichita Falls ,Texas,76301,18,,33.9173376,-98.5166069,no,none,TX,76301,6290,268755,USA,42727.34499205088,southwest
lumberton-disc-golf-course,Lumberton Disc Golf Course,Lumberton ,Texas,77657,18,3.0,30.2308455,-94.2294908,no,none,TX,77657,9590,783487,USA,81698.33159541187,southwest
lynn-bush-disc-golf-course,Lynn Bush Disc Golf Course,Bogota ,Texas,75417,9,,33.304325,-95.2354849,no,none,TX,75417,980,51296,USA,52342.85714285714,southwest
macgregor-park,MacGregor Park,Houston ,Texas,77021,21,,29.709933000000003,-95.3398749,no,none,TX,77021,11350,496315,USA,43728.19383259912,southwest
mackenzie-park-big-mac-dgc,Mackenzie Park - Big Mack Disc Golf Course,Lubbock ,Texas,79403,18,,33.5923309,-101.8339725,no,none,TX,79403,6370,212840,USA,33412.872841444274,southwest
mackenzie-park,Mackenzie Park - Original,Lubbock ,Texas,79403,18,4.0,33.5995451,-101.83645959999998,no,none,TX,79403,6370,212840,USA,33412.872841444274,southwest
mae-simmons-park-disc-golf,Mae Simmons Park Disc Golf,Lubbock ,Texas,79404,18,,33.5789611,-101.8291441,no,none,TX,79404,3910,126594,USA,32376.982097186694,southwest
marilyn-anderson-memorial-disc-golf-course,Marilyn Anderson Memorial Disc Golf Course,Lockney ,Texas,79241,9,,34.1245183,-101.4415521,no,none,TX,79241,910,45252,USA,49727.47252747253,southwest
marlin-city-park,Marlin City Park,Marlin ,Texas,76661,10,,31.3009055,-96.9041442,no,none,TX,76661,2560,95011,USA,37113.671875,southwest
mary-jo-peckham-disc-golf-course,Mary Jo Peckham Disc Golf Course,Katy ,Texas,77493,6,,29.8044709,-95.8197892,no,none,TX,77493,19240,1522145,USA,79113.5654885655,southwest
mason-park,Mason Park,Houston ,Texas,77023,9,,29.725762100000004,-95.2939657,no,none,TX,77023,11430,490601,USA,42922.22222222222,southwest
mauriceville-middle-school,Mauriceville Middle School,Mauriceville ,Texas,77632,9,4.0,30.200298600000004,-93.8738528,no,none,TX,77632,8960,626181,USA,69886.27232142858,southwest
nazz,The Nazz at the Church of the Nazarene,Orange ,Texas,77632,18,,30.1285506,-93.7851558,no,none,TX,77632,8960,626181,USA,69886.27232142858,southwest
max-starcke-disc-golf-course,Max Starcke Disc Golf Course,Seguin ,Texas,78155,18,5.0,29.5539706,-97.9677104,no,none,TX,78155,22300,1265947,USA,56768.923766816144,southwest
texas-luthern-university,Texas Lutheran University,Seguin ,Texas,78155,18,,29.5731949,-97.9847891,no,none,TX,78155,22300,1265947,USA,56768.923766816144,southwest
green-jay-disc-golf-course,McAllen Disc Golf Course,McAllen ,Texas,78503,18,5.0,26.1786236,-98.2684678,no,none,TX,78503,8900,459208,USA,51596.40449438201,southwest
mcclendan-park,McClendan Park,Houston ,Texas,77082,9,2.0,29.717244300000004,-95.6502719,no,none,TX,77082,24950,1542943,USA,61841.40280561122,southwest
mccord-park,McCord Park,Little Elm ,Texas,75068,18,4.0,33.1629704,-96.8920729,no,none,TX,75068,27130,2120247,USA,78151.38223368963,southwest
mccullough-park,McCullough Park,Lubbock ,Texas,79424,9,,33.5133757,-101.8827563,no,none,TX,79424,23810,2377041,USA,99833.72532549348,southwest
mcgregor-disc-golf-course,McGregor Disc Golf Course at Amsler Park,McGregor ,Texas,76657,9,4.0,31.4476216,-97.4148157,no,none,TX,76657,4760,452687,USA,95102.31092436977,southwest
mckinney-park-disc-golf-course,McKinney Park Disc Golf Course,Odessa ,Texas,79761,9,,31.8264963,-102.3651873,no,none,TX,79761,13660,803946,USA,58854.02635431918,southwest
memorial-drive-disc-golf,Memorial Drive Disc Golf,Houston ,Texas,77024,6,3.0,29.776154,-95.5986467,no,none,TX,77024,17140,8094975,USA,472285.5892648775,southwest
memorial-park-9,Memorial Park,Rockport ,Texas,78382,9,,28.0399199,-97.0599276,no,none,TX,78382,7170,511548,USA,71345.60669456066,southwest
middle-concho-disc-golf-course,Middle Concho Disc Golf Course,San Angelo ,Texas,76904,18,,31.3795136,-100.5199553,no,none,TX,76904,15950,1318278,USA,82650.65830721003,southwest
milby-park-dgc,Milby Park Disc Golf Course,Houston ,Texas,77017,21,2.0,29.7057695,-95.2639317,no,none,TX,77017,13170,485080,USA,36832.194381169335,southwest
miramar-park,Miramar Park,Seabrook ,Texas,77586,9,3.0,29.5671432,-95.017868,no,none,TX,77586,11210,1236961,USA,110344.4246208742,southwest
taylor-lake-village-disc-golf-course,Taylor Lake Village Disc Golf Course,Taylor Lake Village ,Texas,77586,9,4.0,29.574090100000006,-95.0561699,no,none,TX,77586,11210,1236961,USA,110344.4246208742,southwest
missouri-city-community-park,Missouri City Community Park,Missouri City ,Texas,77459,9,3.0,29.5670398,-95.5262306,no,none,TX,77459,33730,3663597,USA,108615.38689593833,southwest
moffett-park,Moffett Park,Gainseville ,Texas,76240,3,,33.625230200000004,-97.1551222,no,none,TX,76240,11670,720291,USA,61721.59383033419,southwest
monte-bella-dgc,Monte Bella Disc Golf Course,Brownsville ,Texas,78520,21,,25.9557199,-97.5410448,no,none,TX,78520,25930,1005757,USA,38787.389124566136,southwest
moodys,Moody's,Red Rock ,Texas,78662,36,,29.946481,-97.3715615,no,none,TX,78662,1120,68501,USA,61161.60714285714,southwest
morris-frank-disc-golf-course-0,Morris Frank Disc Golf Course,Lufkin ,Texas,75904,18,,31.351425800000005,-94.7529807,no,none,TX,75904,14130,760452,USA,53818.25902335457,southwest
mountain-creek,Mountain Creek,Grand Prairie ,Texas,75051,9,,32.7320972,-96.9907197,no,none,TX,75051,16880,605329,USA,35860.72274881517,southwest
muenster-disc-golf-course,Muenster Disc Golf Course,Muenster ,Texas,76252,9,,33.758934,-97.37677,no,none,TX,76252,1430,115820,USA,80993.00699300699,southwest
muleshoe-park,Muleshoe Park,Muleshoe ,Texas,79347,9,,34.228482799999995,-102.738655,no,none,TX,79347,2580,123599,USA,47906.58914728682,southwest
munson-park-disc-golf-course,Munson Park Disc Golf Course,Denison ,Texas,75020,18,5.0,33.7719909,-96.533318,no,none,TX,75020,10240,583821,USA,57013.76953125,southwest
nani-falcone-community-park,Nani Falcone Community Park,San Antonio ,Texas,78254,21,3.0,29.524103000000004,-98.643443,no,none,TX,78254,30680,1944990,USA,63396.02346805736,southwest
