id,name,city,state,zip,holeCount,rating,latitude,longitude,Modified,Comments
wood-land,Wood Land,"Pinetop-Lakeside ",Arizona,85929,18,4,34.1291408,-109.9739464,no,none
alma-greens-disc-golf-course,Alma Flying Disc Golf Course,"Alma ",Arkansas,72921,18,,35.4778653,-94.2218752,no,none
alma-middle-school-disc-golf-course,Alma Middle School Disc Golf Course,"Alma ",Arkansas,72921,9,,35.4896486,-94.2111104,no,none
arkadelphia-youth-sports-complex,Arkadelphia Youth Sports Complex,"Arkadelphia ",Arkansas,71923,18,4,34.1418183,-93.0777786,no,none
arkansas-tech-university,Arkansas Tech University,"Ozark ",Arkansas,72949,9,,35.497672,-93.8421303,no,none
asumh-disc-golf-course,ASUMH Disc Golf Course,"Mountain Home ",Arkansas,72653,18,,36.3204181,-92.3885758,no,none
avoca-disc-golf-course,Avoca Disc Golf Course,"Avoca ",Arkansas,72711,9,,36.4043648,-94.0717119,no,none
bear-trail-disc-golf-course,Bear Trail Disc Golf Course,"Conway ",Arkansas,72035,3,3,35.2809467,-92.3202104,no,none
beaverfork-disc-golf-course,Beaverfork Disc Golf Course,"Conway ",Arkansas,73032,18,4,35.1390812,-92.4547791,no,none
bell-park-disc-golf-course,Bell Park Disc Golf Course,"Greenwood ",Arkansas,72936,18,,35.2271004,-94.2660266,no,none
ben-geren-parks-massard-creek-dgc-white-course,Ben Geren Park - Massard Creek Disc Golf Course,"Fort Smith ",Arkansas,72903,18,,35.3222776,-94.3544267,no,none
ben-geren-park-north,Ben Geren Park - North Yellow,"Fort Smith ",Arkansas,72916,18,4,35.3222776,-94.3544267,no,none
ben-geren-park-south,Ben Geren Park - South Orange,"Fort Smith ",Arkansas,72916,18,,35.3222776,-94.3544267,no,none
mountain-view-city-park,Bluegrass Trails Disc Golf Course,"Mountain View ",Arkansas,72560,18,3,35.8758273,-92.1209402,no,none
booneville-disc-golf-course,Booneville Disc Golf Course,"Booneville ",Arkansas,72927,18,,35.1433987,-93.9158441,no,none
bovine-9-catherines-landing,Bovine 9 at Catherine's Landing,"Hot Springs ",Arkansas,71901,9,4,34.4432355,-93.0011253,no,none
branchwood-disc-golf-course,Branchwood Disc Golf Course,"Bella Vista ",Arkansas,72715,18,5,36.4890983,-94.3450187,no,none
broadmoor-lake-disc-golf-course,Broadmoor Lake Disc Golf Course,"Little Rock ",Arkansas,72204,9,,34.6936345,-92.3652631,no,none
burns-park-blue,Burns Park - Blue,"North Little Rock ",Arkansas,72118,18,,34.7976957,-92.3099177,no,none
burns-park-junior,Burns Park - Junior,"North Little Rock ",Arkansas,72118,9,,34.8033551,-92.3051218,no,none
burns-park-red,Burns Park - Red,"North Little Rock ",Arkansas,72118,18,,34.7969206,-92.3146125,no,none
cabin-creek-0,Cabin Creek,"Lamar ",Arkansas,72846,9,,35.4396068,-93.3921665,no,none
carter-park-disc-golf-course,Carter Park Disc Golf Course,"West Fork ",Arkansas,72774,18,,35.9313371,-94.1871539,no,none
cedar-creek-disc-golf-course,Cedar Creek Disc Golf Course,"West Fork ",Arkansas,72774,18,,35.911641,-94.257648,no,none
cedar-glades,Cedar Glades,"Hot Springs ",Arkansas,71913,18,5,34.5387479,-93.0805697,no,none
cedar-street-park,Cedar Street Park,"Trumann ",Arkansas,72472,9,,35.6747967,-90.5224106,no,none
cherokee-acres-disc-golf-course,Cherokee Acres Disc Golf Course,"Cherokee Village ",Arkansas,72529,9,,36.310773,-91.508366,no,none
city-lake-park-0,City Lake Park,"Siloam Springs ",Arkansas,72761,9,,36.2227229,-94.5351708,no,none
city-charleston,City of Charleston,"Charleston ",Arkansas,72933,9,,35.2975966,-94.0272778,no,none
clarksville-schools,Clarksville Schools,"Clarksville ",Arkansas,72830,9,,35.492719,-93.5205641,no,none
cline-park-disc-golf-course,Cline Park Disc Golf Course,"Clarksville ",Arkansas,72830,18,,35.4693203,-93.4514464,no,none
clinton-disc-golf-course-0,Clinton Disc Golf Course,"Clinton ",Arkansas,72031,18,,35.5964781,-92.4553049,no,none
craighead-forest-loop-1,Craighead Forest Disc Golf - Red,"Jonesboro ",Arkansas,72404,18,,35.7784978,-90.7024061,no,none
craighead-forest-disc-golf-course,Craighead Forest Disc Golf - Yellow,"Jonesboro ",Arkansas,72401,18,,35.7850855,-90.7118836,no,none
creekside-park-disc-golf-course,Creekside Park Disc Golf Course,"Farmington ",Arkansas,72730,18,,36.0463177,-94.235878,no,none
cross-hollow-disc-golf-course,Cross Hollow Disc Golf Course,"Rogers ",Arkansas,72758,9,3,36.3023059,-94.1194809,no,none
danville-disc-golf-course,Danville Disc Golf Course,"Danville ",Arkansas,72833,9,,35.2988667,-93.1218371,no,none
decatur-disc-golf-course,Decatur Disc Golf Course,"Decatur ",Arkansas,72722,9,,36.3451326,-94.4615818,no,none
deer-creek-disc-golf-course,Deer Creek Disc Golf Course,"Monticello ",Arkansas,71655,18,3,33.6284514,-91.8057111,no,none
degray-lake-resort-disc-golf,DeGray Lake Resort State Park Disc Golf,"Bismarck ",Arkansas,71929,18,,34.2456659,-93.1481097,no,none
degray-lower-lake-disc-golf-course,DeGray Lower Lake Disc Golf Course,"Caddo Valley ",Arkansas,71923,18,5,34.1795702,-93.0967166,no,none
disc-side-heaven-champ-course,Disc Side of Heaven - Champ Course,"Jonesboro ",Arkansas,72404,18,,35.821156,-90.775502,no,none
disc-side-heaven-rec-course,Disc Side of Heaven - Rec Course,"Jonesboro ",Arkansas,72404,18,,35.821156,-90.775502,no,none
dupree-park,Dupree Park,"Jacksonville ",Arkansas,72076,18,,34.8562736,-92.1290671,no,none
eagles-nest,Eagle's Nest,"Van Buren ",Arkansas,72957,18,,35.5321463,-94.2206798,no,none
eighteens-pond-east,Eighteens at The Pond - East,"Little Rock ",Arkansas,72204,18,,34.7179437,-92.3714901,no,none
eighteens-pond-west,Eighteens at The Pond - West,"Little Rock ",Arkansas,72204,18,,34.7191535,-92.3819599,no,none
fair-park-0,Fair Park,"Hope ",Arkansas,71801,9,,33.659074,-93.6071843,no,none
fairview-elementary-school,Fairview Elementary School,"Fort Smith ",Arkansas,72901,6,,35.3526636,-94.4082498,no,none
fellowship-creek-disc-golf-course,Fellowship Creek Disc Golf Course,"Russellville ",Arkansas,72801,9,,35.2988667,-93.1218371,no,none
forest-home-church,Forest Home Church,"Jonesboro ",Arkansas,72401,9,,35.8154657,-90.6908708,no,none
future-fuel-disc-golf-course,Future Fuel Disc Golf Course,"Batesville ",Arkansas,72501,18,,35.7247827,-91.5445078,no,none
gentry-city-park,Gentry City Park,"Gentry ",Arkansas,72734,9,,36.2660926,-94.4905994,no,none
greenbrier-disc-golf-course,Greenbrier Disc Golf Course,"Greenbrier ",Arkansas,72058,18,,35.2809467,-92.3202104,no,none
har-ber-meadows,Har-Ber Meadows,"Springdale ",Arkansas,72762,9,,36.1828013,-94.2026194,no,none
harding-university,Harding University,"Searcy ",Arkansas,72143,18,3,35.245152,-91.7235465,no,none
harp-elementary-school,Harp Elementary School,"Springdale ",Arkansas,72764,9,,36.1601085,-94.0954234,no,none
herman-dierks-disc-golf-course,Herman Dierks Disc Golf Course,"De Queen ",Arkansas,71832,9,,34.0416637,-94.3314694,no,none
hickory-hollow,Hickory Hollow,"Russellville ",Arkansas,72801,9,,35.2718286,-93.1473221,no,none
hindman-park,Hindman Park,"Little Rock ",Arkansas,72209,9,,34.6972619,-92.3662951,no,none
holcomb-elementary-school,Holcomb Elementary School,"Fayetteville ",Arkansas,72704,9,,36.1057457,-94.2064585,no,none
holt-middle-school,Holt Middle School,"Fayetteville ",Arkansas,73704,9,,36.0955158,-94.21418,no,none
industrial-park,Industrial Park,"Searcy ",Arkansas,72143,18,,35.2419012,-91.6975657,no,none
jb-hunt-park-jbeast-junior,JB Hunt Park - JBeast Junior,"Springdale ",Arkansas,72762,9,,36.2060026,-94.1577749,no,none
jb-hunt-park,JB Hunt Park - Main,"Springdale ",Arkansas,72762,18,2,36.2060026,-94.1577749,no,none
jcf-disc-golf-course,JCF Disc Golf Course,"Springdale ",Arkansas,72765,3,,36.1384466,-94.1350963,no,none
john-brown-university-disc-golf-course,John Brown University Disc Golf Course,"Siloam Springs ",Arkansas,72761,9,,36.1900219,-94.5605944,no,none
keaton-coyle-memorial-disc-golf-course,Keaton Coyle Memorial Disc Golf Course,"Prairie Grove ",Arkansas,72753,18,,35.981288,-94.3259547,no,none
kerr-station-park,Kerr Station Park,"Cabot ",Arkansas,72023,18,3,34.9540249,-92.0197909,no,none
kj-memorial-park,KJ Memorial Park,"Lowell ",Arkansas,72745,18,4,36.2593289,-94.1700438,no,none
lavaca-elementary,Lavaca Elementary,"Lavaca ",Arkansas,72941,9,,35.3306105,-94.1709637,no,none
leslie-disc-golf-course,Leslie Disc Golf Course,"Leslie ",Arkansas,72645,9,,35.8268342,-92.5564893,no,none
little-debbie-disc-golf-course,Little Debbie Disc Golf Course,"Gentry ",Arkansas,72734,9,,36.2675793,-94.4846601,no,none
london-disc-golf-course,London Disc Golf Course,"London ",Arkansas,72847,9,,35.333749,-93.2470624,no,none
lucas-pond-dgc,Lucas Pond Disc Golf Course,"Crossett ",Arkansas,71635,18,,33.1195678,-91.9695816,no,none
mckissick,McKissick Disc Golf Course,"Centerton ",Arkansas,72719,9,4,36.3598901,-94.2770559,no,none
mena-lions-club-disc-golf-course,Mena Lions Club Disc Golf Course,"Mena ",Arkansas,71953,18,,34.5668971,-94.251922,no,none
merritt-park,Merritt Park,"Dardanelle ",Arkansas,72834,9,,35.2335846,-93.1772891,no,none
mid-south-community-college,Mid-South Community College,"West Memphis ",Arkansas,72301,18,,35.1454262,-90.2228606,no,none
morehart-park,Morehart Park,"Mabelvale ",Arkansas,72103,9,,34.653495,-92.3819792,no,none
mossy-bluff-disc-golf-course,Mossy Bluff Disc Golf Course,"Heber Springs ",Arkansas,72543,18,,35.5226604,-91.9986676,no,none
mulberry-disc-golf-course,Mulberry Disc Golf Course,"Mulberry ",Arkansas,72947,9,,35.5056809,-94.0595857,no,none
mulerider-disc-golf-course,Mulerider Disc Golf Course,"Magnolia ",Arkansas,71753,18,,33.2881751,-93.2349332,no,none
nashville-disc-golf-course,Nashville Disc Golf Course,"Nashville ",Arkansas,71852,18,,33.9457858,-93.8632409,no,none
newark-disc-golf-cedar-ridge,Newark Disc Golf at Cedar Ridge,"Newark ",Arkansas,72562,18,,35.7199993,-91.4455801,no,none
norman-city-park-dgc,Norman City Park Disc Golf Course,"Hamburg ",Arkansas,71646,9,,33.217981,-91.7919666,no,none
north-arkansas-college,North Arkansas College,"Harrison ",Arkansas,72601,18,,36.2204818,-93.0888137,no,none
northshore,Northshore,"Fayetteville ",Arkansas,72764,18,4,36.1384466,-94.1350963,no,none
old-post-park-disc-golf-course,Old Post Park Disc Golf Course,"Russellville ",Arkansas,72802,18,5,35.2988667,-93.1218371,no,none
old-town-park,Old Town Park,"Gravette ",Arkansas,72736,9,,36.4220463,-94.4453705,no,none
ouachita-baptist-university-disc-golf-course,Ouachita Baptist University Disc Golf Course,"Arkadelphia ",Arkansas,71998,18,1,34.1305096,-93.0522581,no,none
owl-creek-elementary,Owl Creek Elementary,"Fayetteville ",Arkansas,72704,9,,36.0691868,-94.2191718,no,none
ozark-adventist-academy,Ozark Adventist Academy,"Gentry ",Arkansas,72734,9,,36.238778,-94.4994852,no,none
ozark-disc-golf-west-side-park,Ozark Disc Golf at West Side Park,"Ozark ",Arkansas,72949,18,,35.5036483,-93.8438216,no,none
patmos-park,Patmos Park,"Patmos ",Arkansas,71801,6,,33.5745099,-93.5622659,no,none
persimmon-ridge,Persimmon Ridge Disc Golf Course,"Greenbrier ",Arkansas,72058,18,,35.2809467,-92.3202104,no,none
pine-valley-golf-course,Pine Valley Golf Course,"Sherwood ",Arkansas,72120,18,,34.9121134,-92.2122059,no,none
pirates-ridge-disc-golf-course,Pirates Ridge Disc Golf Course,"Calico Rock ",Arkansas,72519,18,,36.1206384,-92.1411843,no,none
pleasant-view-disc-golf-course,Pleasant View Disc Golf Course,"Russellville ",Arkansas,72802,18,4,35.3232705,-93.1455382,no,none
ramsey-jr-high-school,Ramsey Jr. High School,"Fort Smith ",Arkansas,72901,9,,35.3518771,-94.4112967,no,none
reservoir-park-disc-golf-course,Reservoir Park Disc Golf Course,"Little Rock ",Arkansas,72227,18,,34.7769725,-92.3673724,no,none
sports-life-disc-golf,Sports Life Disc Golf,"Springdale ",Arkansas,72762,18,,36.168586,-94.1547609,no,none
taylor-park,Taylor Park,"Greenland ",Arkansas,72701,9,,35.9932752,-94.1758547,no,none
course-lyon-college,The Course at Lyon College,"Batesville ",Arkansas,72501,18,,35.7792058,-91.6283696,no,none
farm-dgc,The Farm Disc Golf Course,"Eureka Springs ",Arkansas,72631,18,,36.4862954,-93.8124232,no,none
bishop-park,The TRAXX at Bishop Park,"Bryant ",Arkansas,72022,18,,34.5910937,-92.5147252,no,none
tilles-park,Tilles Park,"Fort Smith ",Arkansas,72901,9,,35.3853271,-94.3912291,no,none
timberwolf-disc-golf-course,Timberwolf Disc Golf Course,"Morrilton ",Arkansas,72110,9,,35.2988667,-93.1218371,no,none
trinity-junior-high-disc-golf,Trinity Junior High Disc Golf,"Fort Smith ",Arkansas,72903,9,,35.3726373,-94.38442,no,none
twin-creeks-disc-golf-course-0,Twin Creeks Disc Golf Course,"Rogers ",Arkansas,72758,18,2,36.2978546,-94.1449765,no,none
tyndall-park-juniors,Tyndall Park Youth Disc Golf Course,"Benton ",Arkansas,72015,18,,34.562424,-92.5773891,no,none
vandergriff-elementary-disc-golf-course,Vandergriff Elementary School,"Fayetteville ",Arkansas,72703,9,,36.0912319,-94.1162389,no,none
waxhaws-disc-golf-course,Waxhaws Disc Golf Course,"Fayetteville ",Arkansas,72701,18,,36.0540805,-94.1608417,no,none
williams-baptist-college-disc-golf-course,Williams Baptist College Disc Golf Course,"Walnut Ridge ",Arkansas,72476,18,,36.1261107,-90.9389603,no,none
windy-hills-disc-golf-mitchusson-park,Windy Hills Disc Golf at Mitchusson Park,"Huntsville ",Arkansas,72740,9,5,36.0765528,-93.7477373,no,none
winkler-disc-course,"Winkler Disc Course ","Harrison ",Arkansas,72601,18,,36.2582467,-93.1175056,no,none
woodland-mead-disc-golf-course,Woodland Mead Disc Golf Course,"Fairfield Bay ",Arkansas,72088,9,,35.6087442,-92.2687472,no,none
mount-shasta-ski-park-marmot-ridge," Mount Shasta Ski Park - Marmot Ridge","McCloud ",California,96057,9,,41.321106,-122.203502,no,none
alpine-camp,Alpine Christian Camp,"Blue Jay ",California,92317,9,,34.2452583,-117.2261361,no,none
alumni-park-pepperdine,Alumni Park at Pepperdine,"Malibu ",California,90263,9,2,34.0368609,-118.7055975,no,none
anderson-river-park,Anderson River Park,"Anderson ",California,96007,18,3,40.4681574,-122.2660085,no,none
anderson-valley-brewing-company,Anderson Valley Brewing Company,"Boonville ",California,95494,18,3,39.0011005,-123.3559362,no,none
angelus-oaks-lodge-disc-golf-course,Angelus Oaks Lodge Disc Golf Course,"Angelus Oaks ",California,92305,6,,34.1494572,-116.9778693,no,none
aptos-high-school-disc-golf-course,Aptos High School Disc Golf Course,"Aptos ",California,95003,18,4,36.977339,-121.862022,no,none
aquatic-park,Aquatic Park,"Berkeley ",California,94703,18,3,37.8603258,-122.2992682,no,none
arakelian-park-disc-golf-course,Arakelian Park Disc Golf Course,"Livingston ",California,95334,5,2,37.3783928,-120.7288969,no,none
auburn-regional-park,Auburn Regional Park,"Auburn ",California,95603,18,5,38.9524611,-121.1066869,no,none
avalon-park-disc-golf,Avalon Park Disc Golf,"Victorville ",California,92395,6,,34.538069,-117.307154,no,none
b-t-collins-park,B. T. Collins Park,"Folsom ",California,95630,9,3,38.684305,-121.1378829,no,none
bartlett-park-disc-golf-course-0,Bartlett Park Disc Golf Course,"Porterville ",California,93257,18,,36.0566955,-118.927743,no,none
beachfront-park-disc-golf-course,Beachfront Park Disc Golf Course,"Crescent City ",California,95531,24,3,41.7484956,-124.1961767,no,none
beattie-park,Beattie Park,"Lompoc ",California,93436,18,3,34.6324339,-120.4440278,no,none
beau-pre-golf-course,Beau Pre DiscGolfPark,"McKinleyville ",California,95519,18,5,40.9629938,-124.0963838,no,none
benicia-community-park,Benicia Community Park,"Benicia ",California,94510,9,2,38.0880561,-122.1597659,no,none
big-trees-golf-course,Big Trees Golf Course,"Yosemite National Park ",California,95389,18,,37.5368615,-119.6549003,no,none
bijou-community-park,Bijou Community Park,"South Lake Tahoe ",California,96150,27,5,38.9319268,-119.9668265,no,none
birds-paradise,Birds of Paradise,"Miranda ",California,95553,27,5,40.2344821,-123.8243505,no,none
black-butte-disc-golf-course,Black Butte Disc Golf Course,"Shingletown ",California,96088,9,,40.5180397,-121.9342956,no,none
black-butte-lake-disc-golf-course,Black Butte Lake Disc Golf Course,"Orland ",California,95963,18,4,39.7684693,-122.3514534,no,none
black-rock-disc-golf,Blackrock Disc Golf Course,"Cobb ",California,95426,18,4,38.8221206,-122.7163009,no,none
boosinger-mini-course,Boosinger Practice Course,"Pismo Beach ",California,93449,1,,35.1468253,-120.639494,no,none
bhs-disc-cats,Boron School Disc Cats,"Boron ",California,93516,10,,35.0048711,-117.6551809,no,none
brengle-terrace-park-disc-golf-course,Brengle Terrace Park Disc Golf Course,"Vista ",California,92084,18,4,33.2097547,-117.2229343,no,none
bridge-bridge,Bridge to Bridge,"Santa Cruz ",California,95060,9,,36.9524725,-122.057168,no,none
brooktrails-golf-course,Brooktrails Golf Course,"Willits ",California,95490,18,5,39.437515,-123.3846928,no,none
browns-and-bows,Browns and Bows,"Browns Valley ",California,95918,36,,39.3162289,-121.3649229,no,none
splat-hill-disc-golf-course-back,Browns and Bows Disc Golf Course - Back,"Browns Valley ",California,95918,18,,39.3162289,-121.3649229,no,none
splat-hill-disc-golf-course-front,Browns and Bows Disc Golf Course - Front,"Browns Valley ",California,95918,18,5,39.3162289,-121.3649229,no,none
buckeye-park,Buckeye Park,"Redding ",California,96003,18,,40.6308462,-122.4009748,no,none
buckingham-golf-course,Buckingham Golf Course,"Kelseyville ",California,95451,18,,39.0012519,-122.7562477,no,none
buena-vista-high-school,Buena Vista High School,"Taft ",California,93268,4,,35.1498334,-119.4645849,no,none
buena-vista-hill-disc-golf-course-elysian-park,Buena Vista Hill Disc Golf Course at Elysian Park,"Los Angeles ",California,90012,5,1,34.0785227,-118.2324932,no,none
buttonwillow-park,Buttonwillow Park,"Buttonwillow ",California,93206,9,,35.400517,-119.4695619,no,none
lake-cachuma-disc-golf-course,Cachuma Lake Disc Golf Course,"Santa Barbara ",California,93105,18,4,34.5764797,-119.9580955,no,none
camerado-springs-middle-school,Camerado Springs Middle School,"Cameron Park ",California,95682,9,4,38.6580292,-121.005098,no,none
cameron-park-lake-disc-golf-course,Cameron Park Lake Disc Golf Course,"Cameron Park ",California,95682,18,5,38.6856104,-120.9982548,no,none
camp-jones-gulch,Camp Jones Gulch,"La Honda ",California,94020,9,,37.2887577,-122.2800849,no,none
camp-pendleton-21-area,Camp Pendleton - 21 Area,"Oceanside ",California,92058,9,,33.2250702,-117.403185,no,none
camp-pendleton-barracks-disc-golf-13-area,Camp Pendleton Barracks Disc Golf - 13 Area,"Oceanside ",California,92058,9,,33.3093324,-117.3130418,no,none
captain-johns-fawn-harbor-marina,Captain John’s Fawn Harbor and Marina,"Fawnskin ",California,92333,10,,34.2665308,-116.9429766,no,none
carmel-middle-school,Carmel Middle School,"Carmel ",California,93923,18,1,36.5423,-121.897217,no,none
carmichael-park-disc-golf-course,Carmichael Park Disc Golf Course,"Carmichael ",California,95608,9,2,38.6273574,-121.3309779,no,none
centennial-park,Centennial Park,"Hanford ",California,93230,9,1,36.312455,-119.6668929,no,none
central-park-disc-golf-course-0,Central Park Disc Golf Course,"Santa Clarita ",California,91350,18,3,34.4344907,-118.5207842,no,none
chabot-park,Chabot Park,"San Leandro  ",California,94577,9,2,37.7314028,-122.1313051,no,none
chaparral-disc-golf-course,Chaparral Disc Golf Course,"Oak Park ",California,91377,10,,34.1727577,-118.7643538,no,none
chavez-ridge-disc-golf-course-elysian,Chavez Ridge Disc Golf Course at Elysian,"Los Angeles ",California,90012,27,3,34.0807854,-118.2339862,no,none
china-peak-disc-golf,China Peak Disc Golf,"Lakeshore ",California,93634,27,5,37.2364356,-119.1573708,no,none
christa-mcaulife-middle-school-dgc,Christa McAuliffe Middle School Disc Golf,"Stockton ",California,95209,9,,38.045822,-121.366939,no,none
