id,name,city,state_x,zip,holeCount,rating,latitude,longitude,Modified,Comments,state_y,zipcode,total_pop,total_income,country,avg_income,cityURL,county,latstr,lonstr,county_clean
city-park-dgc-0,City Park Disc Golf Course,Cambridge,Minnesota,55008,9,3,45.5705593,-93.2323973,no,none,MN,55008,7830,485020,USA,61943.80587,Cambridge,Isanti County,45.5705593,-93.2323973,Isanti County
isanti-middle-school-disc-golf-links,Isanti Middle School Disc Golf Links,Isanti,Minnesota,55008,9,3,45.491,-93.2627505,no,none,MN,55008,7830,485020,USA,61943.80587,Isanti,Isanti County,45.491,-93.2627505,Isanti County
springvale-disc-golf-course,Springvale Disc Golf Course,Cambridge,Minnesota,55008,12,4,45.5878929,-93.3525682,no,none,MN,55008,7830,485020,USA,61943.80587,Cambridge,Isanti County,45.5878929,-93.3525682,Isanti County
clarkfield-disc-golf-course,Clarkfield Disc Golf Course,Clarkfield,Minnesota,56223,9,,44.7972363,-95.8056679,no,none,MN,56223,660,35089,USA,53165.15152,Clarkfield,Yellow Medicine County,44.7972363,-95.8056679,Yellow Medicine County
clarks-grove-disc-golf-course,Clarks Grove Disc Golf Course,Clarks Grove,Minnesota,56016,9,,44.8362956,-92.9580849,no,none,MN,56016,470,26174,USA,55689.3617,Clarks%20Grove,Washington County,44.8362956,-92.9580849,Washington County
clearwaterpleasant-lake,Clearwater/Pleasant Lake,Annandale,Minnesota,55302,18,4,45.281714,-94.11394,no,none,MN,55302,3540,272202,USA,76893.22034,Annandale,Wright County,45.281714,-94.11394,Wright County
college-st-scholastica,College of St. Scholastica,Duluth,Minnesota,55811,6,,46.8163661,-92.1080999,no,none,MN,55811,12570,966305,USA,76873.90613,Duluth,Saint Louis County,46.8163661,-92.1080999,St. Louis County
miller-creek,Miller Creek,Duluth,Minnesota,55811,9,2,46.8140293,-92.1791418,no,none,MN,55811,12570,966305,USA,76873.90613,Duluth,Saint Louis County,46.8140293,-92.1791418,St. Louis County
collins-disc-golf-course,Collins Disc Golf Course,Pine Island,Minnesota,55963,8,,44.2072637,-92.6508229,no,none,MN,55963,2730,198067,USA,72552.01465,Pine%20Island,Goodhue County,44.2072637,-92.6508229,Goodhue County
comfort-park,Comfort Park,Wyoming,Minnesota,55013,9,,45.317881,-92.9371908,no,none,MN,55013,3510,271591,USA,77376.35328,Wyoming,Chisago County,45.317881,-92.9371908,Chisago County
coon-rapids-dgc,Coon Rapids Disc Golf Course,Coon Rapids,Minnesota,55433,21,4,45.1565725,-93.2823796,no,none,MN,55433,17920,1012996,USA,56528.79464,Coon%20Rapids,Anoka County,45.1565725,-93.2823796,Anoka County
cosmos-county-park,Cosmos County Park,Cosmos,Minnesota,56228,9,,44.9349596,-94.6962391,no,none,MN,56228,470,21641,USA,46044.68085,Cosmos,Meeker County,44.9349596,-94.6962391,Meeker County
court-square-park,Court Square Park,Belle Plaine,Minnesota,56011,6,,44.6266851,-93.7660258,no,none,MN,56011,4540,317411,USA,69914.31718,Belle%20Plaine,Scott County,44.6266851,-93.7660258,Scott County
covenant-pines-disc-golf-course,Covenant Pines Disc Golf Course,McGregor,Minnesota,55760,9,,46.6450386,-93.3717803,no,none,MN,55760,1320,67473,USA,51115.90909,McGregor,Aitkin County,46.6450386,-93.3717803,Aitkin County
covered-bridge-park-0,Covered Bridge Park ,Zumbrota,Minnesota,55992,9,,44.2991313,-92.6728998,no,none,MN,55992,2430,174852,USA,71955.55556,Zumbrota,Goodhue County,44.2991313,-92.6728998,Goodhue County
crosslake-community-center,Crosslake Community Center,Crosslake,Minnesota,56442,9,3,46.696888,-94.1048644,no,none,MN,56442,1430,148652,USA,103952.4476,Crosslake,Crow Wing County,46.696888,-94.1048644,Crow Wing County
crown-college-disc-golf-course,Crown College Disc Golf Course,St. Bonifacius,Minnesota,55387,18,3,44.8850525,-93.7444925,no,none,MN,55387,6710,667163,USA,99428.16692,St.%20Bonifacius,Carver County,44.8850525,-93.7444925,Carver County
daly-county-park-disc-golf-course,Daly County Park Disc Golf Course,Mapleton,Minnesota,56065,9,,43.8740377,-93.9993989,no,none,MN,56065,1280,75698,USA,59139.0625,Mapleton,Blue Earth County,43.8740377,-93.9993989,Blue Earth County
dawson-disc-golf-course,Dawson Disc Golf Course,Dawson,Minnesota,56232,15,,44.927428,-96.0572045,no,none,MN,56232,1070,65625,USA,61331.7757,Dawson,Lac qui Parle County,44.927428,-96.0572045,Lac qui Parle County
delagoon-disc-golf-course,Delagoon Disc Golf Course,Fergus Falls,Minnesota,56537,27,4,46.2568926,-96.0417339,no,none,MN,56537,9120,545735,USA,59839.36404,Fergus%20Falls,Otter Tail County,46.2568926,-96.0417339,Otter Tail County
fergus-falls-community-college,Fergus Falls Community College,Fergus Falls,Minnesota,56537,12,,46.2907371,-96.096611,no,none,MN,56537,9120,545735,USA,59839.36404,Fergus%20Falls,Otter Tail County,46.2907371,-96.096611,Otter Tail County
dennis-frandsen-park,Dennis Frandsen Park,Braham,Minnesota,55006,9,4,45.7137774,-93.0793959,no,none,MN,55006,1850,94150,USA,50891.89189,Braham,Chisago County,45.7137774,-93.0793959,Chisago County
detroit-lakes-city-park,Detroit Lakes City Park,Detroit Lakes,Minnesota,56501,18,,46.8044331,-95.8419121,no,none,MN,56501,8140,534263,USA,65634.27518,Detroit%20Lakes,Becker County,46.8044331,-95.8419121,Becker County
long-lake-park,Long Lake Park,Detroit Lakes,Minnesota,56501,9,,46.8247821,-95.8908635,no,none,MN,56501,8140,534263,USA,65634.27518,Detroit%20Lakes,Becker County,46.8247821,-95.8908635,Becker County
meadow-lake-campsite,Meadow Lake Campsite,Detroit Lakes,Minnesota,56501,9,,46.7513383,-95.8642141,no,none,MN,56501,8140,534263,USA,65634.27518,Detroit%20Lakes,Becker County,46.7513383,-95.8642141,Becker County
disc-o-park-disc-golf-course,Disc-O Park Disc Golf Course,Halstad,Minnesota,56548,9,,46.9247295,-96.7805905,no,none,MN,56548,330,20219,USA,61269.69697,Halstad,Cass County,46.9247295,-96.7805905,Cass County
dower-lake-oaks-disc-golf-course,Dower Lake Oaks Disc Golf Course,Staples,Minnesota,56479,9,3,46.3582408,-94.8519022,no,none,MN,56479,2380,116068,USA,48768.06723,Staples,Todd County,46.3582408,-94.8519022,Todd County
pine-grove-park-disc-golf-course,Pine Grove Park Disc Golf Course,Staples,Minnesota,56479,9,5,46.341832,-94.7971416,no,none,MN,56479,2380,116068,USA,48768.06723,Staples,Todd County,46.341832,-94.7971416,Todd County
driesner-park,Driesner Park,Austin,Minnesota,55912,18,3,43.6655382,-92.96511,no,none,MN,55912,13700,865059,USA,63142.9927,Austin,Mower County,43.6655382,-92.96511,Mower County
todd-park,Todd Park,Austin,Minnesota,55912,21,4,43.6899481,-92.9547392,no,none,MN,55912,13700,865059,USA,63142.9927,Austin,Mower County,43.6899481,-92.9547392,Mower County
eagles-edge,Eagle's Edge,Brooklyn Park,Minnesota,55445,9,3,45.0976203,-93.3789054,no,none,MN,55445,6760,476238,USA,70449.40828,Brooklyn%20Park,Hennepin County,45.0976203,-93.3789054,Hennepin County
hennepin-tech-brooklyn-park,Hennepin Tech Brooklyn Park,Brooklyn Park,Minnesota,55445,9,,45.0961983,-93.3981069,no,none,MN,55445,6760,476238,USA,70449.40828,Brooklyn%20Park,Hennepin County,45.0961983,-93.3981069,Hennepin County
east-park-0,East Park,Rochester,Minnesota,55904,9,,44.0245124,-92.4414926,no,none,MN,55904,14310,805492,USA,56288.74913,Rochester,Olmsted County,44.0245124,-92.4414926,Olmsted County
rochester-community-and-technical-college-disc-golf-course,Rochester Community and Technical College Disc Golf Course,Rochester,Minnesota,55904,9,,44.0146222,-92.4233987,no,none,MN,55904,14310,805492,USA,56288.74913,Rochester,Olmsted County,44.0146222,-92.4233987,Olmsted County
slatterly-park,Slatterly Park,Rochester,Minnesota,55904,9,,44.0150871,-92.4529976,no,none,MN,55904,14310,805492,USA,56288.74913,Rochester,Olmsted County,44.0150871,-92.4529976,Olmsted County
edgerton-dgc,Edgerton Disc Golf Course,Edgerton,Minnesota,56128,9,,43.8714475,-96.1400562,no,none,MN,56128,890,59060,USA,66359.55056,Edgerton,Pipestone County,43.8714475,-96.1400562,Pipestone County
elbow-lake-disc-golf-course,Elbow Lake Disc Golf Course,Elbow Lake,Minnesota,56531,9,,45.9869784,-95.9646159,no,none,MN,56531,970,63873,USA,65848.45361,Elbow%20Lake,Grant County,45.9869784,-95.9646159,Grant County
elm-creek-park-reserve,Elm Creek Park Reserve,Maple Grove,Minnesota,55369,18,4,45.1382288,-93.4379675,no,none,MN,55369,19930,1628656,USA,81718.81586,Maple%20Grove,Hennepin County,45.1382288,-93.4379675,Hennepin County
empire-disc-golf-course,Empire Disc Golf Course,Farmington,Minnesota,55042,9,,44.6596336,-93.1217346,no,none,MN,55042,5640,810351,USA,143679.2553,Farmington,Dakota County,44.6596336,-93.1217346,Dakota County
enger-park,Enger Park,Duluth,Minnesota,55806,18,,46.7765716,-92.1310003,no,none,MN,55806,4370,173539,USA,39711.44165,Duluth,Saint Louis County,46.7765716,-92.1310003,St. Louis County
lincoln-park-disc-golf-course,Lincoln Park Disc Golf Course,Duluth,Minnesota,55806,9,3,46.7804712,-92.1411947,no,none,MN,55806,4370,173539,USA,39711.44165,Duluth,Saint Louis County,46.7804712,-92.1411947,St. Louis County
evansville-dgc,Evansville School Disc Golf Course,Evansville,Minnesota,56326,9,,46.0061512,-95.6876411,no,none,MN,56326,740,40148,USA,54254.05405,Evansville,Douglas County,46.0061512,-95.6876411,Douglas County
eveleth-disc-golf-course,Eveleth Disc Golf Course,Eveleth,Minnesota,55734,9,,47.4636388,-92.5207689,no,none,MN,55734,2920,171255,USA,58648.9726,Eveleth,Saint Louis County,47.4636388,-92.5207689,St. Louis County
ponds-linwood,Fairway Flyerz Disc Golf Park,Linwood Township,Minnesota,55079,9,,45.3519468,-93.0795069,no,none,MN,55079,4440,320768,USA,72245.04505,Linwood%20Township,Anoka County,45.3519468,-93.0795069,Anoka County
rieger-olson-disc-golf,Rieger Olson Disc Golf,Lent Township,Minnesota,55079,9,3,45.317881,-92.9371908,no,none,MN,55079,4440,320768,USA,72245.04505,Lent%20Township,Chisago County,45.317881,-92.9371908,Chisago County
fairy-lake-disc-golf-course,Fairy Lake Disc Golf Course,Sauk Centre,Minnesota,56378,9,3,45.7823753,-94.9359436,no,none,MN,56378,3750,225703,USA,60187.46667,Sauk%20Centre,Todd County,45.7823753,-94.9359436,Todd County
saukinac-campground-disc-golf,Saukinac Campground Disc Golf,Sauk Centre,Minnesota,56378,9,,45.8224281,-94.9153791,no,none,MN,56378,3750,225703,USA,60187.46667,Sauk%20Centre,Todd County,45.8224281,-94.9153791,Todd County
faribault-middle-school-disc-golf-course,Faribault Middle School Disc Golf Course,Faribault,Minnesota,55021,9,,44.2704196,-93.2781331,no,none,MN,55021,14330,860256,USA,60031.82135,Faribault,Rice County,44.2704196,-93.2781331,Rice County
wapacuta-park-disc-golf-course,Wapacuta Park Disc Golf Course,Faribault,Minnesota,55021,9,2,44.2849343,-93.2712509,no,none,MN,55021,14330,860256,USA,60031.82135,Faribault,Rice County,44.2849343,-93.2712509,Rice County
foley-high-school,Foley High School,Foley,Minnesota,56329,9,,45.6704974,-93.9089677,no,none,MN,56329,3400,209989,USA,61761.47059,Foley,Benton County,45.6704974,-93.9089677,Benton County
fountain-hill-park-disc-golf-course,Fountain Hill Park Disc Golf Course,Babbitt,Minnesota,55706,9,3,47.7119941,-91.9507446,no,none,MN,55706,850,42472,USA,49967.05882,Babbitt,Saint Louis County,47.7119941,-91.9507446,St. Louis County
red-pine-run-disc-golf-course,Red Pine Run Disc Golf Course,Babbitt,Minnesota,55706,9,,47.6880979,-91.9490785,no,none,MN,55706,850,42472,USA,49967.05882,Babbitt,Saint Louis County,47.6880979,-91.9490785,St. Louis County
frazee-disc-golf-course,Frazee Disc Golf Course,Frazee,Minnesota,56544,9,,46.7227398,-95.7099336,no,none,MN,56544,2470,143727,USA,58189.06883,Frazee,Becker County,46.7227398,-95.7099336,Becker County
fridley-high-school-disc-golf-course,Fridley High School Disc Golf Course,Fridley,Minnesota,55432,9,,45.0775543,-93.2540345,no,none,MN,55432,16670,908615,USA,54505.9988,Fridley,Anoka County,45.0775543,-93.2540345,Anoka County
fridley-middle-school-dgc,Fridley Middle School Disc Golf Course,Fridley,Minnesota,55432,9,,45.0814325,-93.2509017,no,none,MN,55432,16670,908615,USA,54505.9988,Fridley,Anoka County,45.0814325,-93.2509017,Anoka County
galloway-park,Galloway Park,Champlin,Minnesota,55316,9,2,45.2006403,-93.4211196,no,none,MN,55316,12460,982774,USA,78874.31782,Champlin,Hennepin County,45.2006403,-93.4211196,Hennepin County
garlough-park,Garlough Park,West Saint Paul,Minnesota,55118,9,4,44.8922042,-93.0948427,no,none,MN,55118,15240,1571797,USA,103136.2861,West%20Saint%20Paul,Dakota County,44.8922042,-93.0948427,Dakota County
garvin-park-lyon-county,Garvin Park - Lyon County,Garvin,Minnesota,56132,9,,44.2605374,-95.7556069,no,none,MN,56132,270,19019,USA,70440.74074,Garvin,Lyon County,44.2605374,-95.7556069,Lyon County
gaylord-disc-golf-course,Gaylord Disc Golf Course,Gaylord,Minnesota,55334,9,,45.0190738,-84.663651,no,none,MN,55334,1450,79698,USA,54964.13793,Gaylord,Otsego County,45.0190738,-84.663651,Otsego County
grand-meadow-school-disc-golf-course,Grand Meadow School Disc Golf Course,Grand Meadow,Minnesota,55936,9,,43.70904,-92.5621022,no,none,MN,55936,930,57089,USA,61386.02151,Grand%20Meadow,Mower County,43.70904,-92.5621022,Mower County
grand-view-winter-disc-golf-course,Grand View Winter Disc Golf Course,Duluth,Minnesota,55810,18,,46.7140198,-92.2760163,no,none,MN,55810,4390,267866,USA,61017.31207,Duluth,Saint Louis County,46.7140198,-92.2760163,St. Louis County
hidden-meadows,Mont du Lac - Hidden Meadows,Superior,Minnesota,55810,18,,46.6561884,-92.2875013,no,none,MN,55810,4390,267866,USA,61017.31207,Superior,Douglas County,46.6561884,-92.2875013,Douglas County
spirit-mountain-disc-golf,Spirit Mountain Disc Golf,Duluth,Minnesota,55810,18,5,46.7182684,-92.2167365,no,none,MN,55810,4390,267866,USA,61017.31207,Duluth,Saint Louis County,46.7182684,-92.2167365,St. Louis County
green-lake-bible-camp-disc-golf-course,Green Lake Bible Camp Disc Golf Course,Spicer,Minnesota,56288,9,,45.228596,-94.907093,no,none,MN,56288,2470,246116,USA,99642.10526,Spicer,Kandiyohi County,45.228596,-94.907093,Kandiyohi County
hannahs-bend-park,Hannah's Bend Park,Cannon Falls,Minnesota,55009,9,2,44.5162778,-92.9114588,no,none,MN,55009,4170,328791,USA,78846.76259,Cannon%20Falls,Goodhue County,44.5162778,-92.9114588,Goodhue County
harder-park-disc-golf-course,Harder Park Disc Golf Course,North Branch,Minnesota,55056,9,,45.5196148,-92.9513033,no,none,MN,55056,7080,450717,USA,63660.59322,North%20Branch,Chisago County,45.5196148,-92.9513033,Chisago County
harmony-disc-golf-course,Harmony Disc Golf Course,Harmony,Minnesota,55939,9,,43.5581436,-92.0038604,no,none,MN,55939,900,46723,USA,51914.44444,Harmony,Fillmore County,43.5581436,-92.0038604,Fillmore County
hassan-meadows-park,Hassan Meadows Park,Rogers,Minnesota,55374,9,2,45.1901723,-93.5623829,no,none,MN,55374,7370,750591,USA,101844.0977,Rogers,Hennepin County,45.1901723,-93.5623829,Hennepin County
heartland-park-disc-golf-course,Heartland Park Disc Golf Course,Park Rapids,Minnesota,56470,9,,46.9655191,-94.8520574,no,none,MN,56470,4940,283252,USA,57338.46154,Park%20Rapids,Hubbard County,46.9655191,-94.8520574,Hubbard County
hennepin-tech-eden-prairie,Hennepin Tech Eden Prairie,Eden Prairie,Minnesota,55347,9,2,44.835907,-93.4434859,no,none,MN,55347,15500,2607936,USA,168253.9355,Eden%20Prairie,Hennepin County,44.835907,-93.4434859,Hennepin County
riley-lake-disc-golf-practice-area,Riley Lake Disc Golf Practice Area,Eden Prairie,Minnesota,55347,4,,44.8350751,-93.5120004,no,none,MN,55347,15500,2607936,USA,168253.9355,Eden%20Prairie,Hennepin County,44.8350751,-93.5120004,Hennepin County
henning-city-park-disc-golf-course,Henning City Park Disc Golf Course,Henning,Minnesota,56551,9,,46.3216278,-95.4453161,no,none,MN,56551,1030,50660,USA,49184.46602,Henning,Otter Tail County,46.3216278,-95.4453161,Otter Tail County
island-9,Island 9,Henning,Minnesota,56551,9,,46.320911,-95.4447788,no,none,MN,56551,1030,50660,USA,49184.46602,Henning,Otter Tail County,46.320911,-95.4447788,Otter Tail County
henton-park,Henton Park,Olivia,Minnesota,56277,6,,44.7838905,-94.9884062,no,none,MN,56277,1470,86969,USA,59162.58503,Olivia,Renville County,44.7838905,-94.9884062,Renville County
sunrise-park-1,Sunrise Park,Olivia,Minnesota,56277,3,,44.7730099,-94.9779074,no,none,MN,56277,1470,86969,USA,59162.58503,Olivia,Renville County,44.7730099,-94.9779074,Renville County
herb-vik-field,Herb Vik Field,Mazepa,Minnesota,55956,9,,44.2685512,-92.5484274,no,none,MN,55956,950,64546,USA,67943.15789,Mazepa,Wabasha County,44.2685512,-92.5484274,Wabasha County
highland-park-3,Highland Park,St. Paul,Minnesota,55116,18,4,44.9095374,-93.1679257,no,none,MN,55116,13450,1307337,USA,97199.77695,St.%20Paul,Ramsey County,44.9095374,-93.1679257,Ramsey County
hilltop-park,Hilltop Park,Cloquet,Minnesota,55720,9,,46.6898732,-92.4486607,no,none,MN,55720,7890,432838,USA,54859.0621,Cloquet,Carlton County,46.6898732,-92.4486607,Carlton County
hopkins-west-junior-high-school,Hopkins West Junior High School,Minnetonka,Minnesota,55305,9,,44.9329525,-93.4491051,no,none,MN,55305,11890,1528413,USA,128546.0892,Minnetonka,Hennepin County,44.9329525,-93.4491051,Hennepin County
hudson-woods,Hudson Woods,Big Lake,Minnesota,55309,6,,45.3315026,-93.686178,no,none,MN,55309,9730,682890,USA,70183.96711,Big%20Lake,Sherburne County,45.3315026,-93.686178,Sherburne County
river-oaks-park,River Oaks Park,Big Lake,Minnesota,55309,12,3,45.3574746,-93.7424553,no,none,MN,55309,9730,682890,USA,70183.96711,Big%20Lake,Sherburne County,45.3574746,-93.7424553,Sherburne County
hyland-ski-snowboard-short-9,Hyland Ski & Snowboard - Short 9,Bloomington,Minnesota,55438,9,,44.84363,-93.363611,no,none,MN,55438,9500,992494,USA,104473.0526,Bloomington,Hennepin County,44.84363,-93.363611,Hennepin County
hyland-ski-and-snowboard-area,Hyland Ski and Snowboard Area,Bloomington,Minnesota,55438,18,4,44.84363,-93.363611,no,none,MN,55438,9500,992494,USA,104473.0526,Bloomington,Hennepin County,44.84363,-93.363611,Hennepin County
hyland-visitor-center,Hyland Visitor Center,Bloomington,Minnesota,55438,3,,44.8248394,-93.3717703,no,none,MN,55438,9500,992494,USA,104473.0526,Bloomington,Hennepin County,44.8248394,-93.3717703,Hennepin County
inver-hills-community-college-disc-golf-course,Inver Hills Community College Disc Golf Course,Inver Grove Hieghts,Minnesota,55076,9,,44.8281474,-93.0542162,no,none,MN,55076,11760,824582,USA,70117.51701,Inver%20Grove%20Hieghts,Dakota County,44.8281474,-93.0542162,Dakota County
valley-disc-golf-course,The Valley Disc Golf Course,Inver Grove Heights,Minnesota,55076,18,4,44.8499942,-93.0485182,no,none,MN,55076,11760,824582,USA,70117.51701,Inver%20Grove%20Heights,Dakota County,44.8499942,-93.0485182,Dakota County
itasca-community-college-disc-golf-course,Itasca Community College Disc Golf Course,Grand Rapids,Minnesota,55744,9,1,47.2415549,-93.4954985,no,none,MN,55744,9570,581189,USA,60730.30303,Grand%20Rapids,Itasca County,47.2415549,-93.4954985,Itasca County
legion-park-disc-golf-course-0,Legion Park Disc Golf Course,Grand Rapids,Minnesota,55744,18,,47.2487343,-93.5370773,no,none,MN,55744,9570,581189,USA,60730.30303,Grand%20Rapids,Itasca County,47.2487343,-93.5370773,Itasca County
jaycee-park-disc-golf-course,Jaycee Park Disc Golf Course,Wabasha,Minnesota,55981,9,,44.3754518,-92.0236059,no,none,MN,55981,2040,142893,USA,70045.58824,Wabasha,Wabasha County,44.3754518,-92.0236059,Wabasha County
johnson-park-disc-golf-course,Johnson Park Disc Golf Course,Redwood Falls,Minnesota,56283,9,,44.550662,-95.125186,no,none,MN,56283,3210,190613,USA,59380.99688,Redwood%20Falls,Redwood County,44.550662,-95.125186,Redwood County
judson-mine-disc-golf-course,Judson Mine Disc Golf Course,Mountain Iron,Minnesota,55768,18,,47.4884888,-92.7835687,no,none,MN,55768,1390,90388,USA,65027.33813,Mountain%20Iron,Saint Louis County,47.4884888,-92.7835687,St. Louis County
mountain-iron-dgc,Mountain Iron Disc Golf Course,Mountain Iron,Minnesota,55768,9,,47.4812885,-92.6618671,no,none,MN,55768,1390,90388,USA,65027.33813,Mountain%20Iron,Saint Louis County,47.4812885,-92.6618671,St. Louis County
west-two-rivers-painted-turtle,West Two Rivers - Painted Turtle,Mountain Iron,Minnesota,55768,9,4,47.4812885,-92.6618671,no,none,MN,55768,1390,90388,USA,65027.33813,Mountain%20Iron,Saint Louis County,47.4812885,-92.6618671,St. Louis County
west-two-rivers-snapping-turtle,West Two Rivers - Snapping Turtle,Mountain Iron,Minnesota,55768,9,2,47.4812885,-92.6618671,no,none,MN,55768,1390,90388,USA,65027.33813,Mountain%20Iron,Saint Louis County,47.4812885,-92.6618671,St. Louis County
koa-campground-0,K.O.A. Campground,Owatonna,Minnesota,55060,9,,44.0517708,-93.2536912,no,none,MN,55060,14650,924712,USA,63120.27304,Owatonna,Steele County,44.0517708,-93.2536912,Steele County
river-rock-disc-golf-course,River Rock Disc Golf Course,Owatonna,Minnesota,55060,9,,44.096177,-93.1967043,no,none,MN,55060,14650,924712,USA,63120.27304,Owatonna,Steele County,44.096177,-93.1967043,Steele County
kamp-dels-disc-golf-course,Kamp Dels Disc Golf Course,Waterville,Minnesota,56096,9,,44.2261893,-93.5612166,no,none,MN,56096,1510,88363,USA,58518.54305,Waterville,Le Sueur County,44.2261893,-93.5612166,Le Sueur County
kaposia-park,Kaposia Park,South St. Paul,Minnesota,55075,26,4,44.9089356,-93.0613762,no,none,MN,55075,10720,574478,USA,53589.36567,South%20St.%20Paul,Dakota County,44.9089356,-93.0613762,Dakota County
kenneth-rosland-park,Kenneth Rosland Park,Edina,Minnesota,55435,9,3,44.8845687,-93.335275,no,none,MN,55435,7560,781506,USA,103373.8095,Edina,Hennepin County,44.8845687,-93.335275,Hennepin County
kenwood-trails-disc-golf-course,Kenwood Trails Disc Golf Course,Lakeville,Minnesota,55044,18,3,44.6703775,-93.2710376,no,none,MN,55044,27820,3023478,USA,108680.0144,Lakeville,Dakota County,44.6703775,-93.2710376,Dakota County
new-market-disc-golf-course,New Market Disc Golf Course,Lakeville,Minnesota,55044,18,,44.6168975,-93.34095,no,none,MN,55044,27820,3023478,USA,108680.0144,Lakeville,Scott County,44.6168975,-93.34095,Scott County
klingvall-park-dgc,Klingvall Park Disc Golf Course,Byron,Minnesota,55920,7,,43.860331,-92.5012291,no,none,MN,55920,4030,354007,USA,87842.92804,Byron,Olmsted County,43.860331,-92.5012291,Olmsted County
kuhar-park-disc-golf-course,Kuhar Park Disc Golf Course,Lamberton,Minnesota,56152,9,,44.2461593,-95.2746475,no,none,MN,56152,660,36993,USA,56050,Lamberton,Redwood County,44.2461593,-95.2746475,Redwood County
lake-charlotte-disc-golf-course,Lake Charlotte Disc Golf Course,Long Prairie,Minnesota,56347,9,,45.9688894,-94.855243,no,none,MN,56347,3260,154014,USA,47243.55828,Long%20Prairie,Todd County,45.9688894,-94.855243,Todd County
lake-minnetonka-regional-park,Lake Minnetonka Regional Park,Minnestrista,Minnesota,55364,3,,44.8944254,-93.6748143,no,none,MN,55364,7860,1088109,USA,138436.2595,Minnestrista,Hennepin County,44.8944254,-93.6748143,Hennepin County
lake-sylvan-disc-golf-course,Lake Sylvan Disc Golf Course,Canby,Minnesota,56220,9,,44.7057969,-96.2789336,no,none,MN,56220,1330,73337,USA,55140.6015,Canby,Yellow Medicine County,44.7057969,-96.2789336,Yellow Medicine County
lakedale-campground,Lakedale Campground,Dassel,Minnesota,55325,9,,45.1011757,-94.3035102,no,none,MN,55325,2180,148372,USA,68060.55046,Dassel,Meeker County,45.1011757,-94.3035102,Meeker County
lakeview-dgc,Lakeview Schools Disc Golf Course,Cottonwood,Minnesota,56229,9,,44.6155235,-95.6671137,no,none,MN,56229,880,62116,USA,70586.36364,Cottonwood,Lyon County,44.6155235,-95.6671137,Lyon County
lakewood-hills,Lakewood Hills,White Bear Lake,Minnesota,55110,18,4,45.0424487,-93.0113913,no,none,MN,55110,20700,1871981,USA,90433.86473,White%20Bear%20Lake,Ramsey County,45.0424487,-93.0113913,Ramsey County
lawcon-park-disc-golf-course,Lawcon Park Disc Golf Course,Mountain Lake,Minnesota,56159,9,,43.9449462,-94.9494323,no,none,MN,56159,1220,65485,USA,53676.22951,Mountain%20Lake,Cottonwood County,43.9449462,-94.9494323,Cottonwood County
lions-park-disc-golf-course-0,Lion's Park Disc Golf Course,Kasson,Minnesota,55944,9,,44.0255926,-92.7565208,no,none,MN,55944,3860,253388,USA,65644.55959,Kasson,Dodge County,44.0255926,-92.7565208,Dodge County
lions-park-i,Lions Park I,Shakopee,Minnesota,55379,18,3,44.7859815,-93.5398149,no,none,MN,55379,22700,1849259,USA,81465.15419,Shakopee,Scott County,44.7859815,-93.5398149,Scott County
lions-park-ii,Lions Park II,Thief River Falls,Minnesota,56701,9,3,48.1172622,-96.1812049,no,none,MN,56701,6360,375980,USA,59116.3522,Thief%20River%20Falls,Pennington County,48.1172622,-96.1812049,Pennington County
oakland-park,Oakland Park,Thief River Falls,Minnesota,56701,9,,48.1025874,-96.1812835,no,none,MN,56701,6360,375980,USA,59116.3522,Thief%20River%20Falls,Pennington County,48.1025874,-96.1812835,Pennington County
lions-park-iii,Lions Park III,Elk River,Minnesota,55330,9,2,45.3088653,-93.5712958,no,none,MN,55330,20510,1588164,USA,77433.64213,Elk%20River,Sherburne County,45.3088653,-93.5712958,Sherburne County
twin-lakes-park,Twin Lakes Park,Nowthen,Minnesota,55330,9,,45.3304043,-93.5082221,no,none,MN,55330,20510,1588164,USA,77433.64213,Nowthen,Anoka County,45.3304043,-93.5082221,Anoka County
lions-park-iv,Lions Park IV,Cologne,Minnesota,55322,9,4,44.7683504,-93.7876841,no,none,MN,55322,1760,141476,USA,80384.09091,Cologne,Carver County,44.7683504,-93.7876841,Carver County
lofgren-park,Lofgren Park,Littlefork,Minnesota,56653,9,,48.3971326,-93.5597379,no,none,MN,56653,580,30062,USA,51831.03448,Littlefork,Koochiching County,48.3971326,-93.5597379,Koochiching County
lusk-park,Lusk Park,Ironton,Minnesota,56455,9,4,46.4746506,-93.9770525,no,none,MN,56455,760,41011,USA,53961.84211,Ironton,Crow Wing County,46.4746506,-93.9770525,Crow Wing County
luther-hollow-disc-golf-course,Luther Hollow Disc Golf Course,New Ulm,Minnesota,56073,9,,44.3050144,-94.4703131,no,none,MN,56073,8650,509331,USA,58882.19653,New%20Ulm,Brown County,44.3050144,-94.4703131,Brown County
nehls-park,Nehl's Park,New Ulm,Minnesota,56073,9,3,44.2955376,-94.4616315,no,none,MN,56073,8650,509331,USA,58882.19653,New%20Ulm,Brown County,44.2955376,-94.4616315,Brown County
south-park-0,South Park,New Ulm,Minnesota,56073,9,,44.2934937,-94.4458666,no,none,MN,56073,8650,509331,USA,58882.19653,New%20Ulm,Brown County,44.2934937,-94.4458666,Brown County
