id_x,name_x,city,county,Area_name,State,country,holeCount,rating,latitude,longitude,zipcode,PopDensity,total_pop,total_income,avg_income,MedianHHIncome
phillips-park,Phillips Park,Pittsburgh,Allegheny County,"Allegheny County, PA",PA,USA,9,,40.3915845,-79.9910552,15210,1678.6789999999999,11810,427053,36160.28789,64236.0
schenley-park,Schenley Park,Pittsburgh,Allegheny County,"Allegheny County, PA",PA,USA,18,5.0,40.4366963,-79.9447554,15207,1678.6789999999999,5250,240793,45865.33333,64236.0
western-pa-school-deaf,Western PA School for the Deaf,Edgewood,Allegheny County,"Allegheny County, PA",PA,USA,2,,40.43451829999999,-79.88149150000001,15218,1678.6789999999999,7310,491196,67195.07523999999,64236.0
angelica-park,Angelica Park,Reading,Berks County,"Berks County, PA",PA,USA,9,2.0,40.31254860000001,-75.9278767,19611,486.44300000000004,5000,215663,43132.6,70057.0
west-reading-disc-golf-park,West Reading Disc Golf Park,West Reading,Berks County,"Berks County, PA",PA,USA,9,,40.3275312,-75.94766290000001,19611,486.44300000000004,5000,215663,43132.6,70057.0
bear-creek-disc-golf-birdie,Bear Creek Disc Golf - Birdie,Macungie,Berks County,"Berks County, PA",PA,USA,18,3.0,40.479076299999996,-75.6218531,18062,486.44300000000004,12860,1110426,86347.27837999999,70057.0
boyertown-park-disc-golf,Boyertown Park Disc Golf,Boyertown,Berks County,"Berks County, PA",PA,USA,18,4.0,40.3236899,-75.6359178,19512,486.44300000000004,8690,587378,67592.40506,70057.0
earl-township-community-park,Earl Township Community Park,Boyertown,Berks County,"Berks County, PA",PA,USA,9,1.0,40.3250075,-75.6360499,19512,486.44300000000004,8690,587378,67592.40506,70057.0
camp-swatara,Camp Swatara,Bethel,Berks County,"Berks County, PA",PA,USA,18,,40.496368200000006,-76.37304859999999,19507,486.44300000000004,1630,95191,58399.3865,70057.0
french-creek-state-park,French Creek State Park,Elverson,Berks County,"Berks County, PA",PA,USA,18,4.0,40.2088342,-75.7854485,19520,486.44300000000004,2960,317536,107275.6757,70057.0
laurelain-disc-golf-course,Laurelain Disc Golf Course,Reading,Berks County,"Berks County, PA",PA,USA,18,4.0,40.386345299999995,-75.94560290000001,19605,486.44300000000004,11020,618535,56128.4029,70057.0
shillington-park-dgc,Shillington Park Disc Golf Course,Shillington,Berks County,"Berks County, PA",PA,USA,9,2.0,40.2966695,-75.95927979999999,19607,486.44300000000004,11920,789290,66215.60403,70057.0
anson-b-nixon-park,Anson B. Nixon Park,Kennett Square,Chester County,"Chester County, PA",PA,USA,18,3.0,39.853752,-75.70362209999999,19348,689.075,11010,1502136,136433.7875,107491.0
camp-sankanac-disc-golf-course,Camp Sankanac Disc Golf Course,Spring City,Chester County,"Chester County, PA",PA,USA,18,4.0,40.1583996,-75.65187979999999,19475,689.075,5600,480464,85797.14286,107491.0
kenilworth-park,Kenilworth Park,Kenilworth,Chester County,"Chester County, PA",PA,USA,18,4.0,40.2281613,-75.6317196,19465,689.075,8660,792146,91471.82448,107491.0
kerr-park,Kerr Park,Downingtown,Chester County,"Chester County, PA",PA,USA,18,4.0,40.0096449,-75.70576779999999,19335,689.075,25090,2853513,113731.0881,107491.0
wilson-farm-park-disc-golf-course,Wilson Farm Park Disc Golf Course,Chesterbrook,Chester County,"Chester County, PA",PA,USA,4,1.0,40.071580600000004,-75.45160809999999,19087,689.075,15850,3714223,234335.836,107491.0
beaver-creek-mini-disc-golf-course,Beaver Creek Mini Disc Golf Course,Strasburg,Lancaster County,"Lancaster County, PA",PA,USA,18,,39.9718662,-76.1522803,17579,570.398,3120,234006,75001.92308,73006.0
d-f-buchmiller-park,D. F. Buchmiller Park,Lancaster,Lancaster County,"Lancaster County, PA",PA,USA,18,5.0,40.015034,-76.304556,17602,570.398,25570,1421615,55596.98866,73006.0
hobson-park-mini-disc-golf-course,Hobson Park Mini Disc Golf Course,Lancaster,Lancaster County,"Lancaster County, PA",PA,USA,18,,40.013582299999996,-76.3027814,17602,570.398,25570,1421615,55596.98866,73006.0
elizabeth-township-park,Elizabeth Township Park,Brickerville,Lancaster County,"Lancaster County, PA",PA,USA,9,,40.222681200000004,-76.297561,17543,570.398,23210,2100742,90510.21112,73006.0
elizabethtown-college,Elizabethtown College,Elizabathtown,Lancaster County,"Lancaster County, PA",PA,USA,18,,40.1493299,-76.58968349999999,17022,570.398,15230,1078126,70789.62574,73006.0
herr-park-dgc,Herr Park Disc Golf Course,Lancaster,Lancaster County,"Lancaster County, PA",PA,USA,18,5.0,40.016020700000006,-76.38280970000001,17603,570.398,33070,1967245,59487.29967000001,73006.0
manor-township-disc-golf-course,Manor Township Disc Golf Course,Lancaster,Lancaster County,"Lancaster County, PA",PA,USA,9,,40.016020700000006,-76.38280970000001,17603,570.398,33070,1967245,59487.29967000001,73006.0
mini-disc-golf-course-mushroom-manor,Mini Disc Golf Course at Mushroom Manor,Lancaster,Lancaster County,"Lancaster County, PA",PA,USA,18,,40.0144597,-76.3289941,17603,570.398,33070,1967245,59487.29967000001,73006.0
laserdome-mini-disc-golf-course,Laserdome Mini Disc Golf Course,Manheim,Lancaster County,"Lancaster County, PA",PA,USA,18,,40.1155386,-76.4485071,17545,570.398,11220,785445,70004.0107,73006.0
little-chiques-park,Little Chiques Park,Mount Joy,Lancaster County,"Lancaster County, PA",PA,USA,9,,40.113290500000005,-76.49409859999999,17552,570.398,10680,715018,66949.25094,73006.0
muddy-run-dgc,Muddy Run Disc Golf Course,Holtwood,Lancaster County,"Lancaster County, PA",PA,USA,18,,39.847772799999994,-76.28378620000001,17532,570.398,1580,96617,61150.0,73006.0
overlook-community-park,Overlook Community Park,Lancaster,Lancaster County,"Lancaster County, PA",PA,USA,18,,40.085479299999996,-76.3229415,17601,570.398,28060,2476540,88258.73129,73006.0
roland-park,Roland Park,Akron,Lancaster County,"Lancaster County, PA",PA,USA,27,3.0,40.1616662,-76.1985488,17501,570.398,2450,136700,55795.91837000001,73006.0
ship-rock-disc-golf-course,Ship Rock Disc Golf Course,Willow Street,Lancaster County,"Lancaster County, PA",PA,USA,18,4.0,39.9564963,-76.24366090000001,17584,570.398,5170,363077,70227.65957,73006.0
starry-stompin-grounds-mini-disc-golf-course,Starry Stompin' Grounds Mini Disc Golf Course,Conestoga,Lancaster County,"Lancaster County, PA",PA,USA,18,1.0,39.945490899999996,-76.33790450000001,17516,570.398,2220,151435,68213.96396000001,73006.0
bedford-school-district-disc-golf-course,Bedford School District Disc Golf Course,Bedford,Bedford County,"Bedford County, PA",PA,USA,9,,40.0139128,-78.4974218,15522,48.021,5700,326210,57229.82456,52643.0
covenant-village-dgc,Covenant Village Disc Golf Course,Clearville,Bedford County,"Bedford County, PA",PA,USA,18,5.0,39.733571999999995,-78.59359,15535,48.021,950,47547,50049.47368,52643.0
shawnee-state-park,Shawnee State Park,Schellsburg,Bedford County,"Bedford County, PA",PA,USA,9,,40.034133600000004,-78.6342926,15559,48.021,920,47093,51188.04348,52643.0
woodbury-township-community-park,Woodbury Township Community Park,Woodbury,Bedford County,"Bedford County, PA",PA,USA,4,,40.229707299999994,-78.3637324,16695,48.021,460,21478,46691.30435,52643.0
bernal-road-park,Bernal Road Park,State College,Centre County,"Centre County, PA",PA,USA,18,,40.847029,-77.8753153,16803,145.454,9230,777912,84280.8234,62795.0
circleville-park-disc-golf,Circleville Park Disc Golf,State College,Centre County,"Centre County, PA",PA,USA,9,2.0,40.793246,-77.91532420000001,16801,145.454,13250,1168669,88201.43396000001,62795.0
harvest-fields,Harvest Fields,Boalsburg,Centre County,"Centre County, PA",PA,USA,18,,40.7744427,-77.7719125,16827,145.454,2630,286443,108913.6882,62795.0
tri-municipal-park,Tri-Municipal Park,Centre Hall,Centre County,"Centre County, PA",PA,USA,9,,40.839038200000005,-77.6968645,16828,145.454,2250,146243,64996.888889999995,62795.0
big-beaver-disc-golf-course,Big Beaver Disc Golf Course,Darlington,Beaver County,"Beaver County, PA",PA,USA,18,,40.812335,-80.3833006,16115,383.923,1610,95627,59395.65217,56649.0
camp-kon-o-kwee,Camp Kon-O-Kwee,Fombell,Beaver County,"Beaver County, PA",PA,USA,18,,40.813768700000004,-80.2191853,16123,383.923,1130,78766,69704.42478,56649.0
harmony-ridge-golf-club,Harmony Ridge Golf Club,Ambridge,Beaver County,"Beaver County, PA",PA,USA,9,,40.6060456,-80.20981040000001,15003,383.923,5750,258575,44969.56522,56649.0
old-economy-park-disc-golf-course,Old Economy Park Disc Golf Course,Baden,Beaver County,"Beaver County, PA",PA,USA,9,,40.6281181,-80.1982051,15005,383.923,5020,398041,79291.03586,56649.0
two-mile-run-extension,Two Mile Run Extension,Beaver,Beaver County,"Beaver County, PA",PA,USA,9,3.0,40.708284,-80.3622133,15009,383.923,7740,614788,79429.97416,56649.0
bloomsburg-town-park,Bloomsburg Town Park,Bloomsburg,Columbia County,"Columbia County, PA",PA,USA,18,4.0,40.9914526,-76.44836219999999,17815,137.071,11760,733274,62353.231289999996,56176.0
test-track-park-disc-golf-course,Test Track Park Disc Golf Course,Berwick,Columbia County,"Columbia County, PA",PA,USA,18,4.0,41.0400306,-76.2695702,18603,137.071,9130,443043,48526.067910000005,56176.0
blue-mountain-resort-skyline-park,Blue Mountain Resort - Skyline Park,Palmerton,Carbon County,"Carbon County, PA",PA,USA,18,5.0,40.81073,-75.520864,18071,167.595,5300,300807,56756.03774,60593.0
blue-mountain-resort-slopeside-9-summit-lodge,Blue Mountain Resort - Slopeside 9 at Summit Lodge,Palmerton,Carbon County,"Carbon County, PA",PA,USA,9,,40.81073,-75.520864,18071,167.595,5300,300807,56756.03774,60593.0
blue-mountain-resort-valley-park,Blue Mountain Resort - Valley Park,Palmerton,Carbon County,"Carbon County, PA",PA,USA,18,,40.81073,-75.520864,18071,167.595,5300,300807,56756.03774,60593.0
eurana-park,Eurana Park,Weatherly,Carbon County,"Carbon County, PA",PA,USA,9,3.0,40.9395286,-75.8217304,18255,167.595,2080,111141,53433.17308,60593.0
francis-e-walter-dam,Francis E. Walter Dam - Original,White Haven,Carbon County,"Carbon County, PA",PA,USA,20,,41.0878969,-75.6867975,18661,167.595,2720,143560,52779.41176,60593.0
francis-e-walter-dam-top,Francis E. Walter Dam - Top,White Haven,Carbon County,"Carbon County, PA",PA,USA,17,,41.0878969,-75.6867975,18661,167.595,2720,143560,52779.41176,60593.0
hickory-run-state-park,Hickory Run State Park,White Haven,Carbon County,"Carbon County, PA",PA,USA,19,3.0,41.0246709,-75.70949240000002,18210,167.595,3920,204721,52224.7449,60593.0
riverview-park-3,Riverview Park,Lehighton,Carbon County,"Carbon County, PA",PA,USA,9,,40.792637799999994,-75.6581939,18235,167.595,9270,528184,56977.77778,60593.0
body-soul-community-center,Body and Soul Community Center,McVeytown,Mifflin County,"Mifflin County, PA",PA,USA,9,,40.5462109,-77.6697754,17051,112.794,2060,102342,49680.582519999996,54517.0
bootleggers-cave,Bootleggers Cave,Green Lane,Bucks County,"Bucks County, PA",PA,USA,19,5.0,40.3774375,-75.4100265,18054,1036.509,2320,194811,83970.25862000001,92441.0
nockamixon-state-park,Nockamixon State Park,Quakertown,Bucks County,"Bucks County, PA",PA,USA,18,2.0,40.4517265,-75.2349338,18951,1036.509,17760,1228912,69195.4955,92441.0
unami-creek-park-disc-golf-course,Unami Creek Park Disc Golf Course,Quakertown,Bucks County,"Bucks County, PA",PA,USA,9,,40.431834499999994,-75.393348,18951,1036.509,17760,1228912,69195.4955,92441.0
sellersville-disc-golf-course,Sellersville Disc Golf Course,Sellersville,Bucks County,"Bucks County, PA",PA,USA,18,,40.360112,-75.307466,18960,1036.509,6900,512468,74270.72464,92441.0
tamanend-park-disc-golf-course,Tamanend Park Disc Golf Course,Southampton,Bucks County,"Bucks County, PA",PA,USA,9,4.0,40.180157200000004,-75.0350047,18966,1036.509,20410,2103096,103042.4302,92441.0
preserve-disc-golf-course,The Preserve Disc Golf Course,Perkasie,Bucks County,"Bucks County, PA",PA,USA,18,4.0,40.42270739999999,-75.23302199999999,18944,1036.509,12850,1185631,92267.00388999999,92441.0
tinicum-park,Tinicum Park,Erwinna,Bucks County,"Bucks County, PA",PA,USA,18,4.0,40.5025255,-75.0675921,18920,1036.509,330,55648,168630.303,92441.0
tyler-state-park,Tyler State Park - East,Newtown,Bucks County,"Bucks County, PA",PA,USA,18,4.0,40.2310381,-74.9528605,18940,1036.509,15840,3374941,213064.4571,92441.0
tyler-state-park-west,Tyler State Park - West,Newtown,Bucks County,"Bucks County, PA",PA,USA,18,4.0,40.2310381,-74.9528605,18940,1036.509,15840,3374941,213064.4571,92441.0
ryan-c-kelly-green-monster,Ryan C. Kelly Green Monster,Green lane,Montgomery County,"Montgomery County, PA",PA,USA,18,5.0,40.334182299999995,-75.4866559,18054,1700.276,2320,194811,83970.25862000001,94094.0
butter-valley-golf-course,Butter Valley Golf Port,Barto,Montgomery County,"Montgomery County, PA",PA,USA,18,,40.3965415,-75.56137840000001,19504,1700.276,2680,203188,75816.41791,94094.0
clemens-food-group-disc-golf-course,Clemens Food Group Disc Golf Course,Harfield,Montgomery County,"Montgomery County, PA",PA,USA,9,,40.2680455,-75.3225738,19440,1700.276,9890,729155,73726.49141,94094.0
plains-park-disc-golf-course,Plains Park Disc Golf Course,Hatfield,Montgomery County,"Montgomery County, PA",PA,USA,9,3.0,40.255396999999995,-75.3044762,19440,1700.276,9890,729155,73726.49141,94094.0
fort-washington-state-park-dgc,Fort Washington State Park,Fort Washington,Montgomery County,"Montgomery County, PA",PA,USA,13,4.0,40.12089879999999,-75.2236592,19034,1700.276,3280,744437,226962.5,94094.0
new-hanover-community-park,New Hanover Community Park,Gilbertsville,Montgomery County,"Montgomery County, PA",PA,USA,9,1.0,40.29762879999999,-75.5975233,19525,1700.276,7720,688475,89180.69948,94094.0
sweetbriar-park,Sweetbriar Park,King of Prussia,Montgomery County,"Montgomery County, PA",PA,USA,5,,40.1082415,-75.3765595,19406,1700.276,13820,1337565,96784.73227000001,94094.0
cedars,The Cedars,Perkiomenville,Montgomery County,"Montgomery County, PA",PA,USA,9,2.0,40.32119539999999,-75.5218468,18074,1700.276,2620,217381,82969.84732999999,94094.0
upper-salford-park,Upper Salford Park,Upper Salford,Montgomery County,"Montgomery County, PA",PA,USA,9,3.0,40.2797248,-75.43841579999999,19473,1700.276,7540,785903,104231.1671,94094.0
pinchot-sp-boulder-woods,Boulder Woods at Pinchot State Park,Lewisberry,York County,"York County, PA",PA,USA,18,3.0,40.0700992,-76.8874399,17339,491.06699999999995,3610,327456,90708.03324,71655.0
pinchot-sp-quakers-challenge,Quaker's Challenge at Pinchot State Park,Lewisberry,York County,"York County, PA",PA,USA,18,3.0,40.075526700000005,-76.8959314,17339,491.06699999999995,3610,327456,90708.03324,71655.0
red-land-high-school-disc-golf-course,Red Land High School Disc Golf Course,Lewisberry,York County,"York County, PA",PA,USA,18,3.0,40.17563,-76.8494628,17339,491.06699999999995,3610,327456,90708.03324,71655.0
clearview-elementary-school-dgc,Clearview Elementary School Disc Golf,Brogue,York County,"York County, PA",PA,USA,5,2.0,39.8602304,-76.46150959999999,17309,491.06699999999995,990,59368,59967.676770000005,71655.0
codorus-state-park-blue,Codorus State Park - Blue,Hanover,York County,"York County, PA",PA,USA,18,,39.7886824,-76.90684159999999,17331,491.06699999999995,27850,2472296,88771.84919,71655.0
codorus-state-park-0,Codorus State Park - Purple,Hanover,York County,"York County, PA",PA,USA,18,,39.7901725,-76.9025702,17331,491.06699999999995,27850,2472296,88771.84919,71655.0
codorus-state-park-red,Codorus State Park - Red,Hanover,York County,"York County, PA",PA,USA,18,4.0,39.7845656,-76.91101090000001,17331,491.06699999999995,27850,2472296,88771.84919,71655.0
codorus-township-park,Codorus Township Park,Glen Rock,York County,"York County, PA",PA,USA,18,,39.7634892,-76.7996563,17327,491.06699999999995,3750,261504,69734.4,71655.0
hickory-heights-golf-course,Hickory Heights Golf Course,Spring Grove,York County,"York County, PA",PA,USA,18,,39.869432200000006,-76.836834,17362,491.06699999999995,7000,460413,65773.28571,71655.0
klines-run-dgc-0,Klines Run Disc Golf Course,Wrightsville,York County,"York County, PA",PA,USA,18,5.0,39.983470700000005,-76.4972083,17368,491.06699999999995,3860,242039,62704.40415,71655.0
samuel-s-lewis-state-park,Samuel S. Lewis State Park,York,York County,"York County, PA",PA,USA,9,4.0,39.995295500000005,-76.548357,17406,491.06699999999995,12300,789109,64155.20325,71655.0
buhl-park-disc-golf-course,Buhl Park Disc Golf Course,Hermitage,Mercer County,"Mercer County, PA",PA,USA,18,4.0,41.247907299999994,-80.4813448,16148,167.46099999999998,8610,557566,64757.955870000005,51743.0
pines-shenango-lake,The Pines at Shenango Lake,Hermitage,Mercer County,"Mercer County, PA",PA,USA,18,4.0,41.2706931,-80.4597691,16148,167.46099999999998,8610,557566,64757.955870000005,51743.0
grove-city-disc-golf-course,Grove City Disc Golf Course,Grove City,Mercer County,"Mercer County, PA",PA,USA,21,,41.1633036,-80.1007671,16127,167.46099999999998,6660,410643,61658.10811,51743.0
hunter-farm,Hunter Farm,Grove City,Mercer County,"Mercer County, PA",PA,USA,18,,41.1478843,-80.09258270000001,16127,167.46099999999998,6660,410643,61658.10811,51743.0
mercergrove-city-koa,Mercer/Grove City KOA,Mercer,Mercer County,"Mercer County, PA",PA,USA,18,1.0,41.1803506,-80.1817748,16137,167.46099999999998,5310,311412,58646.327679999995,51743.0
plantation-park,Plantation Park,Mercer,Mercer County,"Mercer County, PA",PA,USA,18,,41.222899299999995,-80.22519229999999,16137,167.46099999999998,5310,311412,58646.327679999995,51743.0
springs-disc-golf-course,The Springs Disc Golf Course,Mercer,Mercer County,"Mercer County, PA",PA,USA,9,5.0,41.2190514,-80.24476390000001,16137,167.46099999999998,5310,311412,58646.327679999995,51743.0
riverside-park-disc-golf-course-5,Riverside Park Disc Golf Course,Greenville,Mercer County,"Mercer County, PA",PA,USA,9,,41.412041200000004,-80.3913771,16125,167.46099999999998,7800,374900,48064.10256,51743.0
butler-farms,Butler Farm,Waynesburg,Greene County,"Greene County, PA",PA,USA,20,,39.8583849,-80.19876040000001,15370,64.492,5240,381181,72744.46565,59324.0
california-university-pa,California University of PA,Coal Center,Washington County,"Washington County, PA",PA,USA,18,1.0,40.0643966,-79.8844522,15419,242.18200000000002,970,46162,47589.69072,65808.0
north-strabane-township-park,North Strabane Township Park,Canonsburg,Washington County,"Washington County, PA",PA,USA,18,4.0,40.235732899999995,-80.1655376,15317,242.18200000000002,21260,2220454,104442.8034,65808.0
camp-mt-luther-dgc,Camp Mt. Luther Disc Golf Course,Mifflinburg,Union County,"Union County, PA",PA,USA,18,,40.9363479,-77.1406478,17844,142.774,4680,250395,53503.20513,62306.0
canoe-creek-state-park,Canoe Creek State Park,Hollidaysburg,Blair County,"Blair County, PA",PA,USA,9,,40.47963060000001,-78.2898349,16648,235.53099999999998,7730,660707,85473.09185,52177.0
hollidaysburg-school-disc-golf-course,Hollidaysburg School Disc Golf Course,Hollidaysburg,Blair County,"Blair County, PA",PA,USA,12,,40.441222700000004,-78.4015088,16648,235.53099999999998,7730,660707,85473.09185,52177.0
highland-park-4,Highland Park,Altoona,Blair County,"Blair County, PA",PA,USA,9,5.0,40.4792636,-78.4158587,16602,235.53099999999998,13700,654963,47807.51825,52177.0
valley-view-park-1,Valley View Park,Altoona,Blair County,"Blair County, PA",PA,USA,9,4.0,40.500253799999996,-78.3915064,16602,235.53099999999998,13700,654963,47807.51825,52177.0
cbk-mountain-adventures-disc-golf,CBK Mountain Adventures Disc Golf,Tannersville,Monroe County,"Monroe County, PA",PA,USA,9,2.0,41.052099,-75.3508023,18372,275.505,1330,86209,64818.796989999995,71686.0
middle-smithfield-park-echo-lake,Middle Smithfield Park at Echo Lake,East Stroudsburg,Monroe County,"Monroe County, PA",PA,USA,9,1.0,41.063801299999994,-75.0628499,18302,275.505,8290,487984,58864.1737,71686.0
yetter-park-disc-golf-course,Yetter Park Disc Golf Course,East Stroudsburg,Monroe County,"Monroe County, PA",PA,USA,18,3.0,41.016471700000004,-75.19626240000001,18301,275.505,12360,736051,59551.051779999994,71686.0
clarion-county-park-disc-golf,Clarion County Park Disc Golf,Shippenville,Clarion County,"Clarion County, PA",PA,USA,9,,41.2011803,-79.4352256,16254,64.622,1520,89436,58839.473679999996,52642.0
clarion-disc-golf-course,Clarion Disc Golf Course,Shippenville,Clarion County,"Clarion County, PA",PA,USA,9,1.0,41.2011803,-79.4352256,16254,64.622,1520,89436,58839.473679999996,52642.0
clear-creek-state-park,Clear Creek State Park,Sigel,Jefferson County,"Jefferson County, PA",PA,USA,18,4.0,41.3270846,-79.0925931,15860,67.569,550,26840,48800.0,52856.0
pinecrest-country-club-disc-golf-course,Pinecrest Country Club Disc Golf Course,Brookville,Jefferson County,"Jefferson County, PA",PA,USA,9,,41.1729998,-79.1514543,15825,67.569,4430,232815,52554.17607,52856.0
nawakwa-woods-dgc,Nawakwa Woods Disc Golf Course,Biglerville,Adams County,"Adams County, PA",PA,USA,18,,39.966403,-77.323929,17331,196.702,27850,2472296,88771.84919,70470.0
cross-keys-community-park,Cross Keys Community Park,New Oxford,Adams County,"Adams County, PA",PA,USA,9,,39.8783824,-77.0351106,17350,196.702,6800,394917,58076.02941,70470.0
cove-valley-christian-youth-camp,Cove Valley Christian Youth Camp,Merscersburg,Franklin County,"Franklin County, PA",PA,USA,18,,39.8411445,-77.97212209999999,17236,199.102,4250,251533,59184.23529,57812.0
rhodes-grove-disc-golf-course,Rhodes Grove Disc Golf Course,Chambersburg,Franklin County,"Franklin County, PA",PA,USA,9,,39.8296732,-77.7039238,17202,199.102,15630,1059457,67783.55726,57812.0
whispering-falls-disc-golf-course,Whispering Falls Disc Golf Course,Greencastle,Franklin County,"Franklin County, PA",PA,USA,27,4.0,39.762763,-77.768633,17225,199.102,9770,648272,66353.32651,57812.0
wilson-college,Wilson College,Chambersburg,Franklin County,"Franklin County, PA",PA,USA,9,3.0,39.9497297,-77.6495643,17201,199.102,13710,672433,49046.900069999996,57812.0
crooked-creek-lake-disc-golf-course,Crooked Creek Lake Disc Golf Course,Ford City,Armstrong County,"Armstrong County, PA",PA,USA,9,,40.713382200000005,-79.5158394,16226,101.54700000000001,3950,206120,52182.27848,52958.0
sugarcreek-park-dgc,Sugarcreek Park Disc Golf Course,Cowansville,Armstrong County,"Armstrong County, PA",PA,USA,20,,40.920319,-79.623149,16218,101.54700000000001,500,27687,55374.0,52958.0
west-hills-community-park,West Hills Community Park,Kittanning,Armstrong County,"Armstrong County, PA",PA,USA,9,,40.8337432,-79.5587073,16201,101.54700000000001,7930,462966,58381.5889,52958.0
east-hanover-township-community-park,East Hanover Township Community Park,Grantville,Dauphin County,"Dauphin County, PA",PA,USA,18,,40.362560200000004,-76.6817444,17028,522.839,1830,102593,56061.748629999995,63265.0
hotel-hershey,Hotel Hershey,Hershey,Dauphin County,"Dauphin County, PA",PA,USA,9,,40.3000008,-76.65959040000001,17033,522.839,7670,656263,85562.32072999999,63265.0
hummelstown,Schiavoni Park,Hummelstown,Dauphin County,"Dauphin County, PA",PA,USA,9,,40.2624363,-76.7276768,17036,522.839,12270,1253184,102133.9853,63265.0
shank-park-disc-golf-course,Shank Park Disc Golf Course,Hummelstown,Dauphin County,"Dauphin County, PA",PA,USA,18,4.0,40.2478026,-76.67434109999999,17036,522.839,12270,1253184,102133.9853,63265.0
farrandsville-park-disc-golf-course,Farrandsville Park Disc Golf Course,Farrandsville,Clinton County,"Clinton County, PA",PA,USA,9,2.0,41.166394700000005,-77.4695427,17745,44.003,7380,369578,50078.31978,54652.0
getty-heights-park,Getty Heights Park,Indiana,Indiana County,"Indiana County, PA",PA,USA,9,1.0,40.608317,-79.17807090000001,15701,103.69,12110,804239,66411.14781000001,53533.0
iup-college-lodge,IUP College Lodge,Indiana,Indiana County,"Indiana County, PA",PA,USA,18,4.0,40.632372,-79.181209,15701,103.69,12110,804239,66411.14781000001,53533.0
pine-ridge-park,Pine Ridge Park,Blairsville,Indiana County,"Indiana County, PA",PA,USA,9,1.0,40.445750700000005,-79.2033939,15717,103.69,4790,262353,54770.981210000005,53533.0
hacketts-park,Hackett Park,Easton,Northampton County,"Northampton County, PA",PA,USA,18,3.0,40.6969561,-75.2409783,18045,816.342,15420,1293697,83897.34112000001,73903.0
hanover-township-community-center,Hanover Township Community Center,Bethlehem,Northampton County,"Northampton County, PA",PA,USA,9,,40.666609,-75.396266,18017,816.342,20340,1542894,75855.16223999999,73903.0
moore-township-disc-golf-course,Moore Township Disc Golf Course,Bath,Northampton County,"Northampton County, PA",PA,USA,18,3.0,40.7738758,-75.4099591,18014,816.342,5990,373896,62420.03339,73903.0
south-mountain-park,South Mountain Park,Bethlehem,Northampton County,"Northampton County, PA",PA,USA,18,4.0,40.595014,-75.380126,18015,816.342,14190,1070011,75405.99012999999,73903.0
steel-club,Steel Club,Hellertown,Northampton County,"Northampton County, PA",PA,USA,18,,40.5869781,-75.33162929999999,18055,816.342,6220,482095,77507.23473,73903.0
harcrest-park,Harcrest Park,Butler,Butler County,"Butler County, PA",PA,USA,9,,40.766558200000006,-79.9535444,16002,236.577,7760,559204,72062.37113,74721.0
moraine-state-park-disc-golf-course,Moraine State Park Disc Golf Course,Portersville,Butler County,"Butler County, PA",PA,USA,18,5.0,40.946583200000006,-80.091314,16051,236.577,1480,111509,75343.91892000001,74721.0
no-boundary-learn-play,No Boundary - Learn-to-Play,Cranberry Township,Butler County,"Butler County, PA",PA,USA,6,,40.7235047,-80.0882232,16066,236.577,16340,1720425,105289.1677,74721.0
north-boundary-park-disc-golf-course,North Boundary Disc Golf Course - Main,Cranberry Township,Butler County,"Butler County, PA",PA,USA,18,5.0,40.7196542,-80.0864613,16066,236.577,16340,1720425,105289.1677,74721.0
slippery-rock-university-disc-golf-links,Slippery Rock University Disc Golf Links,Slippery Rock,Butler County,"Butler County, PA",PA,USA,18,,41.06429179999999,-80.04120520000001,16057,236.577,4910,291914,59452.953160000005,74721.0
john-ryan-hometown-hollow,Hometown Hollow at Ryan Memorial Park,Tamaqua,Schuylkill County,"Schuylkill County, PA",PA,USA,18,,40.816994799999996,-75.97380770000001,18252,184.368,5120,247969,48431.44531,52307.0
long-trout-winery,Long Trout Winery,Auburn,Schuylkill County,"Schuylkill County, PA",PA,USA,18,4.0,40.604794500000004,-76.06720200000001,17922,184.368,2380,165545,69556.72269,52307.0
sweet-arrow-lake-disc-golf,Sweet Arrow Lake Disc Golf Course,Pine Grove,Schuylkill County,"Schuylkill County, PA",PA,USA,18,,40.5685386,-76.36771390000001,17963,184.368,4530,250818,55368.21192,52307.0
jackson-recreational-park-disc-golf-course,Jackson Recreational Park Disc Golf Course,Myerstown,Lebanon County,"Lebanon County, PA",PA,USA,18,4.0,40.366035,-76.3238493,17067,383.254,7620,432570,56767.716539999994,63605.0
lenni-lenape-park,Lenni Lenape Park,Lebanon,Lebanon County,"Lebanon County, PA",PA,USA,18,,40.3642471,-76.3837275,17042,383.254,19590,1218888,62219.90812000001,63605.0
south-hills-park,South Hills Park,Lebanon,Lebanon County,"Lebanon County, PA",PA,USA,18,,40.3191668,-76.4085802,17042,383.254,19590,1218888,62219.90812000001,63605.0
mt-lebanon-camp-meeting,Mt. Lebanon Camp Meeting,Lebanon,Lebanon County,"Lebanon County, PA",PA,USA,9,,40.3718114,-76.4119858,17046,383.254,15120,634806,41984.52381,63605.0
twin-grove,Twin Grove,Pine Grove,Lebanon County,"Lebanon County, PA",PA,USA,18,,40.5147076,-76.5131217,17963,383.254,4530,250818,55368.21192,63605.0
jumonville-camp-retreat-center,Jumonville Camp & Retreat Center,Hopwood,Fayette County,"Fayette County, PA",PA,USA,18,4.0,39.8860124,-79.6486123,15445,167.38299999999998,1460,83253,57022.602739999995,45256.0
