,id,name,city,state_x,zip,holeCount,rating,latitude,longitude,Modified,Comments,state_y,zipcode,total_pop,total_income,country,avg_income
162,cerbat-cliffs-golf-course,Cerbat Cliffs Golf Course,Kingman ,Arizona,86401,18,,35.206641499999996,-114.04226979999999,no,none,AZ,86401,10740,613985,USA,57168.063314711355
163,deer-creek-canyon,Deer Creek Canyon at Haulapai Mountain,Kingman ,Arizona,86401,9,,35.185542,-114.00539909999999,no,none,AZ,86401,10740,613985,USA,57168.063314711355
164,firefighters-memorial-park,Firefighters Memorial Park,Kingman ,Arizona,86401,9,,35.2153881,-114.030323,no,none,AZ,86401,10740,613985,USA,57168.063314711355
165,coldwater-ranch,Coldwater Ranch,Peoria ,Arizona,85383,18,,33.72326939999999,-112.32036509999999,no,none,AZ,85383,28140,3205905,USA,113926.97228144988
166,conocido-park,Conocido Park,Phoenix ,Arizona,85053,18,3.0,33.6321135,-112.1330108,no,none,AZ,85053,13810,646329,USA,46801.5206372194
167,copper-sky,Copper Sky,Maricopa ,Arizona,85139,18,,33.040971899999995,-112.0433987,no,none,AZ,85139,7650,382135,USA,49952.287581699355
168,emerald-park,Emerald Park,Mesa ,Arizona,85204,9,3.0,33.388081199999995,-111.79560890000002,no,none,AZ,85204,26080,1130743,USA,43356.710122699384
169,emmanuel-pines-camp,Emmanuel Pines Camp,Prescott ,Arizona,86305,18,,34.569241999999996,-112.536662,no,none,AZ,86305,9190,1024744,USA,111506.4200217628
170,fountain-hills-disc-golf-course,Fountain Hills Disc Golf Course,Fountain Hills ,Arizona,85268,19,4.0,33.602362,-111.70900400000001,no,none,AZ,85268,11510,1358648,USA,118040.6602953953
171,four-seasons-disc-golf-course,Four Seasons Disc Golf Course,Snowflake ,Arizona,85937,18,4.0,34.509982799999996,-110.12138700000001,no,none,AZ,85937,3040,158506,USA,52140.13157894737
172,stripe-show-golf-club,Freedom Disc Golf at Stripe Show Golf Club,Mesa ,Arizona,85210,18,,33.3888829,-111.8519247,no,none,AZ,85210,17340,734483,USA,42357.72779700115
173,freestone-park,Freestone Park,Gilbert  ,Arizona,85234,9,,33.3587464,-111.76849709999999,no,none,AZ,85234,22460,1903878,USA,84767.49777382013
174,golf-club-oasis,Golf Club at Oasis,Florence ,Arizona,85132,9,,33.0995322,-111.4927855,no,none,AZ,85132,8990,476684,USA,53023.8042269188
175,grand-canyon-caverns-inn-disc-golf-course,Grand Canyon Caverns Inn Disc Golf Course,Peach Springs  ,Arizona,86434,9,1.0,35.5290514,-113.4274531,no,none,AZ,86434,530,20344,USA,38384.90566037736
176,grand-island-disc-golf-course,Grand Island Disc Golf Course,Lake Havasu ,Arizona,86403,9,2.0,34.4572514,-114.3636753,no,none,AZ,86403,7530,397957,USA,52849.535192563075
177,greens-park-disc-golf-course,Greens Park Disc Golf Course,San Tan Valley ,Arizona,85143,9,,33.155263,-111.55086499999999,no,none,AZ,85143,16050,845296,USA,52666.41744548287
178,groves-park,Groves Park,Tucson ,Arizona,85730,9,4.0,32.1713461,-110.83306520000001,no,none,AZ,85730,17840,820483,USA,45991.19955156951
179,hidden-cove-disc-golf-course,Hidden Cove Disc Golf Course,Holbrook ,Arizona,86025,18,,34.919636,-110.19420990000002,no,none,AZ,86025,2160,92753,USA,42941.20370370369
180,ironside-bluffs,Ironside Bluffs,Show Low ,Arizona,85901,18,5.0,34.254208399999996,-110.0298327,no,none,AZ,85901,6530,355052,USA,54372.43491577336
181,show-low-disc-golf-course,Show Low Disc Golf Course,Show Low ,Arizona,85901,18,5.0,34.2444068,-110.05938490000001,no,none,AZ,85901,6530,355052,USA,54372.43491577336
182,los-olivos,Los Olivos,Phoenix ,Arizona,85016,9,3.0,33.4971419,-112.0200925,no,none,AZ,85016,19130,2139741,USA,111852.6398327235
183,marana-rock-disc-golf-course,Marana Rock Disc Golf Course,Marana ,Arizona,85743,6,4.0,32.390266700000005,-111.1349337,no,none,AZ,85743,13270,961502,USA,72456.81989449887
184,marbella-vineyards,Marbella Vineyards,Gilbert ,Arizona,85298,9,3.0,33.240899,-111.71600520000001,no,none,AZ,85298,16120,1844763,USA,114439.39205955336
185,maricopa-meadows,Maricopa Meadows,Maricopa ,Arizona,85138,27,,33.054641700000005,-112.0572357,no,none,AZ,85138,17910,1030500,USA,57537.68844221105
186,tortosa-disc-golf-course,Tortosa Disc Golf Course,Maricopa ,Arizona,85138,9,,33.0637466,-111.95797659999998,no,none,AZ,85138,17910,1030500,USA,57537.68844221105
187,mckellips-lake,McKellips Lake,Scottsdale ,Arizona,85257,3,,33.4529018,-111.9129381,no,none,AZ,85257,15350,986894,USA,64292.7687296417
188,vista-del-camino-park,Vista del Camino Park,Phoenix (Scottsdale) ,Arizona,85257,18,4.0,33.458904600000004,-111.9136439,no,none,AZ,85257,15350,986894,USA,64292.7687296417
189,meadview,Meadview,Meadview ,Arizona,86444,9,2.0,36.002155,-114.0684841,no,none,AZ,86444,430,19484,USA,45311.62790697674
190,mesquite-grove-disc-golf-course,Mesquite Grove Disc Golf Course,Chandler ,Arizona,85249,9,2.0,33.2494817,-111.8266903,no,none,AZ,85249,19590,2390428,USA,122022.86881061766
191,mohave-valley-community-park-disc-golf-course,Mohave Valley Community Park Disc Golf Course,Mohave Valley ,Arizona,86440,9,,34.8897227,-114.5668446,no,none,AZ,86440,2610,119246,USA,45688.12260536399
192,mountain-bridge-community-course,Mountain Bridge Community Course,Mesa ,Arizona,85207,9,,33.4482554,-111.64105239999999,no,none,AZ,85207,21800,1983918,USA,91005.41284403668
193,red-mountain-north,Red Mountain - North,"Mesa, ",Arizona,85207,18,3.0,33.4748092,-111.677858,no,none,AZ,85207,21800,1983918,USA,91005.41284403668
194,red-mountain-south,Red Mountain - South,Mesa ,Arizona,85207,18,3.0,33.4748092,-111.677858,no,none,AZ,85207,21800,1983918,USA,91005.41284403668
195,mountain-meadow-ranch,Mountain Meadow Ranch,Payson ,Arizona,85541,18,,34.331639200000005,-111.0107566,no,none,AZ,85541,9480,555084,USA,58553.16455696202
196,rumsey-park,Rumsey Park,Payson ,Arizona,85541,9,3.0,34.2446364,-111.33287450000002,no,none,AZ,85541,9480,555084,USA,58553.16455696202
197,mountainview-mcc,Mountainview at MCC,Bullhead City ,Arizona,86442,9,5.0,35.062560999999995,-114.5848312,no,none,AZ,86442,13030,513580,USA,39415.19570222563
198,riverview-disc-golf-course-0,Riverview Disc Golf Course,Bullhead City ,Arizona,86442,9,3.0,35.062560999999995,-114.5848312,no,none,AZ,86442,13030,513580,USA,39415.19570222563
199,moeur-park,Papago Disc Golf Course at Moeur Park,Phoenix (Tempe) ,Arizona,85282,18,4.0,33.4375762,-111.9432553,no,none,AZ,85282,25440,1409659,USA,55411.12421383648
200,paseo-vista-recreation-area,Paseo Vista Recreation Area,Chandler ,Arizona,85286,18,3.0,33.2498925,-111.8265268,no,none,AZ,85286,20320,2127544,USA,104701.968503937
201,ponderosa-park,Ponderosa Park,Prescott ,Arizona,86303,18,4.0,34.4712085,-112.4933047,no,none,AZ,86303,8520,665572,USA,78118.779342723
202,school-house-gulch,School House Gulch,Prescott ,Arizona,86303,18,,34.489011600000005,-112.4434885,no,none,AZ,86303,8520,665572,USA,78118.779342723
203,queen-creek-disc-golf,Queen Creek Disc Golf,Queen Creek ,Arizona,85142,7,,33.2643561,-111.669271,no,none,AZ,85142,30450,2535152,USA,83256.22331691298
204,skyline-ranch,Skyline Ranch,SanTan Valley ,Arizona,85142,9,4.0,33.184219899999995,-111.57515020000001,no,none,AZ,85142,30450,2535152,USA,83256.22331691298
205,redline-disc-golf-course,Redline Disc Golf Course,Glendale ,Arizona,85303,18,,33.522698999999996,-112.2358688,no,none,AZ,85303,13840,566525,USA,40933.88728323699
206,rillito-river-park-disc-golf-course,Rillito River Park Disc Golf Course,Tucson ,Arizona,85719,18,4.0,32.2980191,-111.00671899999999,no,none,AZ,85719,15220,723915,USA,47563.40341655716
207,riverfront-park-2,Riverfront Park,Cottonwood ,Arizona,86326,18,4.0,34.7516885,-112.0221098,no,none,AZ,86326,11260,550994,USA,48933.74777975133
208,sam-lena-park,Sam Lena Park,Tucson ,Arizona,85713,6,4.0,32.1820557,-110.92709950000001,no,none,AZ,85713,18420,635884,USA,34521.389793702496
209,santa-cruz-river-park,Santa Cruz River Park,Tucson ,Arizona,85745,18,3.0,32.249204600000006,-110.9966997,no,none,AZ,85745,16690,1063425,USA,63716.29718394248
210,sara-park-discgolfcourse,SARA Park Disc Golf Course,Lake Havasu City ,Arizona,86406,18,,34.4487296,-114.26777150000001,no,none,AZ,86406,10640,688458,USA,64704.699248120305
211,sears-park,Sears Park,Tucson ,Arizona,85711,9,4.0,32.2199807,-110.8652912,no,none,AZ,85711,17840,809510,USA,45376.12107623318
212,sundance-park,Sundance Park,Buckeye ,Arizona,85326,18,5.0,33.420496,-112.54216299999999,no,none,AZ,85326,26570,1330256,USA,50066.08957470832
213,tall-timbers-disc-golf-course,Tall Timbers Disc Golf Course,Heber/ Overgaard ,Arizona,85928,9,,34.3973111,-110.56155559999999,no,none,AZ,85928,520,30085,USA,57855.76923076923
214,boneyard,The Boneyard,Globe ,Arizona,85501,9,,33.381981800000005,-110.7728814,no,none,AZ,85501,3380,177246,USA,52439.6449704142
215,lost-forrest,The Lost Forrest,Huachuca City ,Arizona,85616,9,,31.627870299999998,-110.33396780000001,no,none,AZ,85616,2120,100647,USA,47475.0
216,thunderbird-paseo,Thunderbird-Paseo,Phoenix (Glendale) ,Arizona,85304,18,2.0,33.607486,-112.1835332,no,none,AZ,85304,12470,704743,USA,56515.076182838806
217,watson-lake,Watson Lake,Prescott ,Arizona,86301,18,4.0,34.587467600000004,-112.4179706,no,none,AZ,86301,11520,815350,USA,70776.90972222223
218,willow-lake-disc-golf-course,Willow Lake Disc Golf Course,Prescott ,Arizona,86301,18,,34.5907443,-112.4221878,no,none,AZ,86301,11520,815350,USA,70776.90972222223
219,wayne-ranch-disc-golf-course,Wayne Ranch Disc Golf Course,Queen Creek ,Arizona,85140,9,,33.2643561,-111.669271,no,none,AZ,85140,16850,1065865,USA,63256.08308605341
220,west-wetlands-park,West Wetlands Park,Yuma ,Arizona,85364,9,2.0,32.7296162,-114.63766070000001,no,none,AZ,85364,28710,1408854,USA,49071.89132706374
221,wilderness-ranch,Wilderness Ranch,Lakeside ,Arizona,85929,18,,34.2018521,-109.91464109999998,no,none,AZ,85929,3440,186171,USA,54119.476744186046
222,wood-land,Wood Land,Pinetop-Lakeside ,Arizona,85929,18,4.0,34.1291408,-109.97394640000002,no,none,AZ,85929,3440,186171,USA,54119.476744186046
223,alma-greens-disc-golf-course,Alma Flying Disc Golf Course,Alma ,Arkansas,72921,18,,35.4778653,-94.2218752,no,none,AR,72921,5510,309480,USA,56166.969147005446
224,alma-middle-school-disc-golf-course,Alma Middle School Disc Golf Course,Alma ,Arkansas,72921,9,,35.4896486,-94.21111040000001,no,none,AR,72921,5510,309480,USA,56166.969147005446
225,arkadelphia-youth-sports-complex,Arkadelphia Youth Sports Complex,Arkadelphia ,Arkansas,71923,18,4.0,34.1418183,-93.0777786,no,none,AR,71923,5650,294573,USA,52136.814159292044
226,degray-lower-lake-disc-golf-course,DeGray Lower Lake Disc Golf Course,Caddo Valley ,Arkansas,71923,18,5.0,34.17957020000001,-93.0967166,no,none,AR,71923,5650,294573,USA,52136.814159292044
227,arkansas-tech-university,Arkansas Tech University,Ozark ,Arkansas,72949,9,,35.497671999999994,-93.8421303,no,none,AR,72949,3660,176694,USA,48277.049180327864
228,ozark-disc-golf-west-side-park,Ozark Disc Golf at West Side Park,Ozark ,Arkansas,72949,18,,35.503648299999995,-93.84382159999998,no,none,AR,72949,3660,176694,USA,48277.049180327864
229,asumh-disc-golf-course,ASUMH Disc Golf Course,Mountain Home ,Arkansas,72653,18,,36.320418100000005,-92.3885758,no,none,AR,72653,11900,631248,USA,53046.050420168074
230,bell-park-disc-golf-course,Bell Park Disc Golf Course,Greenwood ,Arkansas,72936,18,,35.2271004,-94.26602659999999,no,none,AR,72936,6160,373279,USA,60597.240259740254
231,ben-geren-parks-massard-creek-dgc-white-course,Ben Geren Park - Massard Creek Disc Golf Course,Fort Smith ,Arkansas,72903,18,,35.3222776,-94.3544267,no,none,AR,72903,10680,782165,USA,73236.42322097378
232,trinity-junior-high-disc-golf,Trinity Junior High Disc Golf,Fort Smith ,Arkansas,72903,9,,35.372637299999994,-94.38441999999999,no,none,AR,72903,10680,782165,USA,73236.42322097378
233,ben-geren-park-north,Ben Geren Park - North Yellow,Fort Smith ,Arkansas,72916,18,4.0,35.3222776,-94.3544267,no,none,AR,72916,4250,379897,USA,89387.52941176471
234,ben-geren-park-south,Ben Geren Park - South Orange,Fort Smith ,Arkansas,72916,18,,35.3222776,-94.3544267,no,none,AR,72916,4250,379897,USA,89387.52941176471
235,mountain-view-city-park,Bluegrass Trails Disc Golf Course,Mountain View ,Arkansas,72560,18,3.0,35.8758273,-92.1209402,no,none,AR,72560,3320,143930,USA,43352.409638554214
236,booneville-disc-golf-course,Booneville Disc Golf Course,Booneville ,Arkansas,72927,18,,35.1433987,-93.9158441,no,none,AR,72927,3080,128627,USA,41762.01298701298
237,bovine-9-catherines-landing,Bovine 9 at Catherine's Landing,Hot Springs ,Arkansas,71901,9,4.0,34.4432355,-93.0011253,no,none,AR,71901,11510,640378,USA,55636.66377063423
238,branchwood-disc-golf-course,Branchwood Disc Golf Course,Bella Vista ,Arkansas,72715,18,5.0,36.489098299999995,-94.3450187,no,none,AR,72715,8160,583590,USA,71518.38235294117
239,broadmoor-lake-disc-golf-course,Broadmoor Lake Disc Golf Course,Little Rock ,Arkansas,72204,9,,34.693634499999995,-92.36526309999999,no,none,AR,72204,11910,410332,USA,34452.728799328295
240,eighteens-pond-east,Eighteens at The Pond - East,Little Rock ,Arkansas,72204,18,,34.717943700000006,-92.37149009999999,no,none,AR,72204,11910,410332,USA,34452.728799328295
241,eighteens-pond-west,Eighteens at The Pond - West,Little Rock ,Arkansas,72204,18,,34.7191535,-92.3819599,no,none,AR,72204,11910,410332,USA,34452.728799328295
242,burns-park-blue,Burns Park - Blue,North Little Rock ,Arkansas,72118,18,,34.797695700000006,-92.3099177,no,none,AR,72118,9420,397333,USA,42179.72399150743
243,burns-park-junior,Burns Park - Junior,North Little Rock ,Arkansas,72118,9,,34.803355100000005,-92.3051218,no,none,AR,72118,9420,397333,USA,42179.72399150743
244,burns-park-red,Burns Park - Red,North Little Rock ,Arkansas,72118,18,,34.7969206,-92.3146125,no,none,AR,72118,9420,397333,USA,42179.72399150743
245,cabin-creek-0,Cabin Creek,Lamar ,Arkansas,72846,9,,35.4396068,-93.3921665,no,none,AR,72846,1480,72947,USA,49288.51351351351
246,carter-park-disc-golf-course,Carter Park Disc Golf Course,West Fork ,Arkansas,72774,18,,35.93133710000001,-94.18715390000001,no,none,AR,72774,2770,151160,USA,54570.39711191336
247,cedar-creek-disc-golf-course,Cedar Creek Disc Golf Course,West Fork ,Arkansas,72774,18,,35.911640999999996,-94.257648,no,none,AR,72774,2770,151160,USA,54570.39711191336
248,cedar-glades,Cedar Glades,Hot Springs ,Arkansas,71913,18,5.0,34.5387479,-93.0805697,no,none,AR,71913,19590,1097943,USA,56046.09494640122
249,cedar-street-park,Cedar Street Park,Trumann ,Arkansas,72472,9,,35.6747967,-90.52241059999999,no,none,AR,72472,3340,136807,USA,40960.17964071856
250,cherokee-acres-disc-golf-course,Cherokee Acres Disc Golf Course,Cherokee Village ,Arkansas,72529,9,,36.310773,-91.50836600000001,no,none,AR,72529,1580,63299,USA,40062.65822784809
251,city-lake-park-0,City Lake Park,Siloam Springs ,Arkansas,72761,9,,36.2227229,-94.5351708,no,none,AR,72761,9450,498560,USA,52757.67195767196
252,john-brown-university-disc-golf-course,John Brown University Disc Golf Course,Siloam Springs ,Arkansas,72761,9,,36.1900219,-94.5605944,no,none,AR,72761,9450,498560,USA,52757.67195767196
253,city-charleston,City of Charleston,Charleston ,Arkansas,72933,9,,35.2975966,-94.0272778,no,none,AR,72933,1870,104918,USA,56105.882352941175
254,clarksville-schools,Clarksville Schools,Clarksville ,Arkansas,72830,9,,35.492719,-93.5205641,no,none,AR,72830,5860,260956,USA,44531.74061433447
255,cline-park-disc-golf-course,Cline Park Disc Golf Course,Clarksville ,Arkansas,72830,18,,35.4693203,-93.45144640000001,no,none,AR,72830,5860,260956,USA,44531.74061433447
256,clinton-disc-golf-course-0,Clinton Disc Golf Course,Clinton ,Arkansas,72031,18,,35.5964781,-92.45530490000002,no,none,AR,72031,2690,123442,USA,45889.21933085502
257,craighead-forest-loop-1,Craighead Forest Disc Golf - Red,Jonesboro ,Arkansas,72404,18,,35.7784978,-90.7024061,no,none,AR,72404,12020,920270,USA,76561.56405990015
258,disc-side-heaven-champ-course,Disc Side of Heaven - Champ Course,Jonesboro ,Arkansas,72404,18,,35.821156,-90.775502,no,none,AR,72404,12020,920270,USA,76561.56405990015
259,disc-side-heaven-rec-course,Disc Side of Heaven - Rec Course,Jonesboro ,Arkansas,72404,18,,35.821156,-90.775502,no,none,AR,72404,12020,920270,USA,76561.56405990015
260,craighead-forest-disc-golf-course,Craighead Forest Disc Golf - Yellow,Jonesboro ,Arkansas,72401,18,,35.7850855,-90.7118836,no,none,AR,72401,21070,1083349,USA,51416.65875652586
261,forest-home-church,Forest Home Church,Jonesboro ,Arkansas,72401,9,,35.8154657,-90.6908708,no,none,AR,72401,21070,1083349,USA,51416.65875652586
262,creekside-park-disc-golf-course,Creekside Park Disc Golf Course,Farmington ,Arkansas,72730,18,,36.0463177,-94.235878,no,none,AR,72730,4340,280438,USA,64617.050691244236
263,cross-hollow-disc-golf-course,Cross Hollow Disc Golf Course,Rogers ,Arkansas,72758,9,3.0,36.3023059,-94.1194809,no,none,AR,72758,18990,1932079,USA,101741.91679831491
264,twin-creeks-disc-golf-course-0,Twin Creeks Disc Golf Course,Rogers ,Arkansas,72758,18,2.0,36.2978546,-94.1449765,no,none,AR,72758,18990,1932079,USA,101741.91679831491
265,danville-disc-golf-course,Danville Disc Golf Course,Danville ,Arkansas,72833,9,,35.298866700000005,-93.1218371,no,none,AR,72833,1780,75886,USA,42632.58426966292
266,decatur-disc-golf-course,Decatur Disc Golf Course,Decatur ,Arkansas,72722,9,,36.3451326,-94.46158179999999,no,none,AR,72722,1200,60901,USA,50750.83333333333
267,deer-creek-disc-golf-course,Deer Creek Disc Golf Course,Monticello ,Arkansas,71655,18,3.0,33.628451399999996,-91.8057111,no,none,AR,71655,5210,274750,USA,52735.124760076775
268,degray-lake-resort-disc-golf,DeGray Lake Resort State Park Disc Golf,Bismarck ,Arkansas,71929,18,,34.2456659,-93.1481097,no,none,AR,71929,1910,96922,USA,50744.502617801045
269,dupree-park,Dupree Park,Jacksonville ,Arkansas,72076,18,,34.8562736,-92.1290671,no,none,AR,72076,15610,670079,USA,42926.26521460601
270,fair-park-0,Fair Park,Hope ,Arkansas,71801,9,,33.659074,-93.6071843,no,none,AR,71801,5690,226669,USA,39836.37961335677
271,patmos-park,Patmos Park,Patmos ,Arkansas,71801,6,,33.574509899999995,-93.56226590000001,no,none,AR,71801,5690,226669,USA,39836.37961335677
272,fairview-elementary-school,Fairview Elementary School,Fort Smith ,Arkansas,72901,6,,35.3526636,-94.40824980000001,no,none,AR,72901,7980,340703,USA,42694.61152882205
273,ramsey-jr-high-school,Ramsey Jr. High School,Fort Smith ,Arkansas,72901,9,,35.3518771,-94.41129670000001,no,none,AR,72901,7980,340703,USA,42694.61152882205
274,tilles-park,Tilles Park,Fort Smith ,Arkansas,72901,9,,35.3853271,-94.3912291,no,none,AR,72901,7980,340703,USA,42694.61152882205
275,fellowship-creek-disc-golf-course,Fellowship Creek Disc Golf Course,Russellville ,Arkansas,72801,9,,35.298866700000005,-93.1218371,no,none,AR,72801,6280,270656,USA,43098.08917197452
276,hickory-hollow,Hickory Hollow,Russellville ,Arkansas,72801,9,,35.2718286,-93.1473221,no,none,AR,72801,6280,270656,USA,43098.08917197452
277,future-fuel-disc-golf-course,Future Fuel Disc Golf Course,Batesville ,Arkansas,72501,18,,35.724782700000006,-91.54450779999999,no,none,AR,72501,9820,525524,USA,53515.68228105905
278,course-lyon-college,The Course at Lyon College,Batesville ,Arkansas,72501,18,,35.77920579999999,-91.6283696,no,none,AR,72501,9820,525524,USA,53515.68228105905
279,gentry-city-park,Gentry City Park,Gentry ,Arkansas,72734,9,,36.2660926,-94.49059940000001,no,none,AR,72734,3280,175391,USA,53472.865853658535
