,id,name,city,state_x,zip,holeCount,rating,latitude,longitude,Modified,Comments,state_y,zipcode,total_pop,total_income,country,avg_income,cityURL,county,latstr,lonstr
3086,east-park-0,East Park,Rochester,Minnesota,55904,9,,44.0245124,-92.4414926,no,none,MN,55904,14310,805492,USA,56288.74912648498,Rochester,Olmsted County,44.0245124,-92.4414926
3087,rochester-community-and-technical-college-disc-golf-course,Rochester Community and Technical College Disc Golf Course,Rochester,Minnesota,55904,9,,44.0146222,-92.4233987,no,none,MN,55904,14310,805492,USA,56288.74912648498,Rochester,Olmsted County,44.0146222,-92.4233987
3088,slatterly-park,Slatterly Park,Rochester,Minnesota,55904,9,,44.0150871,-92.4529976,no,none,MN,55904,14310,805492,USA,56288.74912648498,Rochester,Olmsted County,44.0150871,-92.4529976
3089,edgerton-dgc,Edgerton Disc Golf Course,Edgerton,Minnesota,56128,9,,43.8714475,-96.1400562,no,none,MN,56128,890,59060,USA,66359.55056179775,Edgerton,Pipestone County,43.8714475,-96.1400562
3090,elbow-lake-disc-golf-course,Elbow Lake Disc Golf Course,Elbow Lake,Minnesota,56531,9,,45.9869784,-95.9646159,no,none,MN,56531,970,63873,USA,65848.45360824742,Elbow%20Lake,Grant County,45.9869784,-95.9646159
3091,elm-creek-park-reserve,Elm Creek Park Reserve,Maple Grove,Minnesota,55369,18,4.0,45.13822879999999,-93.4379675,no,none,MN,55369,19930,1628656,USA,81718.81585549423,Maple%20Grove,Hennepin County,45.13822879999999,-93.4379675
3092,empire-disc-golf-course,Empire Disc Golf Course,Farmington,Minnesota,55042,9,,44.6596336,-93.1217346,no,none,MN,55042,5640,810351,USA,143679.2553191489,Farmington,Dakota County,44.6596336,-93.1217346
3093,enger-park,Enger Park,Duluth,Minnesota,55806,18,,46.7765716,-92.1310003,no,none,MN,55806,4370,173539,USA,39711.441647597254,Duluth,Saint Louis County,46.7765716,-92.1310003
3094,lincoln-park-disc-golf-course,Lincoln Park Disc Golf Course,Duluth,Minnesota,55806,9,3.0,46.78047120000001,-92.1411947,no,none,MN,55806,4370,173539,USA,39711.441647597254,Duluth,Saint Louis County,46.78047120000001,-92.1411947
3095,evansville-dgc,Evansville School Disc Golf Course,Evansville,Minnesota,56326,9,,46.00615120000001,-95.6876411,no,none,MN,56326,740,40148,USA,54254.05405405405,Evansville,Douglas County,46.00615120000001,-95.6876411
3096,eveleth-disc-golf-course,Eveleth Disc Golf Course,Eveleth,Minnesota,55734,9,,47.4636388,-92.5207689,no,none,MN,55734,2920,171255,USA,58648.97260273973,Eveleth,Saint Louis County,47.4636388,-92.5207689
3097,ponds-linwood,Fairway Flyerz Disc Golf Park,Linwood Township,Minnesota,55079,9,,45.3519468,-93.0795069,no,none,MN,55079,4440,320768,USA,72245.04504504504,Linwood%20Township,Anoka County,45.3519468,-93.0795069
3098,rieger-olson-disc-golf,Rieger Olson Disc Golf,Lent Township,Minnesota,55079,9,3.0,45.317881,-92.9371908,no,none,MN,55079,4440,320768,USA,72245.04504504504,Lent%20Township,Chisago County,45.317881,-92.9371908
3099,fairy-lake-disc-golf-course,Fairy Lake Disc Golf Course,Sauk Centre,Minnesota,56378,9,3.0,45.7823753,-94.9359436,no,none,MN,56378,3750,225703,USA,60187.46666666666,Sauk%20Centre,Todd County,45.7823753,-94.9359436
3100,saukinac-campground-disc-golf,Saukinac Campground Disc Golf,Sauk Centre,Minnesota,56378,9,,45.8224281,-94.9153791,no,none,MN,56378,3750,225703,USA,60187.46666666666,Sauk%20Centre,Todd County,45.8224281,-94.9153791
3101,faribault-middle-school-disc-golf-course,Faribault Middle School Disc Golf Course,Faribault,Minnesota,55021,9,,44.2704196,-93.2781331,no,none,MN,55021,14330,860256,USA,60031.8213538032,Faribault,Rice County,44.2704196,-93.2781331
3102,wapacuta-park-disc-golf-course,Wapacuta Park Disc Golf Course,Faribault,Minnesota,55021,9,2.0,44.2849343,-93.2712509,no,none,MN,55021,14330,860256,USA,60031.8213538032,Faribault,Rice County,44.2849343,-93.2712509
3103,foley-high-school,Foley High School,Foley,Minnesota,56329,9,,45.6704974,-93.9089677,no,none,MN,56329,3400,209989,USA,61761.470588235294,Foley,Benton County,45.6704974,-93.9089677
3104,fountain-hill-park-disc-golf-course,Fountain Hill Park Disc Golf Course,Babbitt,Minnesota,55706,9,3.0,47.7119941,-91.9507446,no,none,MN,55706,850,42472,USA,49967.058823529405,Babbitt,Saint Louis County,47.7119941,-91.9507446
3105,red-pine-run-disc-golf-course,Red Pine Run Disc Golf Course,Babbitt,Minnesota,55706,9,,47.6880979,-91.9490785,no,none,MN,55706,850,42472,USA,49967.058823529405,Babbitt,Saint Louis County,47.6880979,-91.9490785
3106,frazee-disc-golf-course,Frazee Disc Golf Course,Frazee,Minnesota,56544,9,,46.7227398,-95.7099336,no,none,MN,56544,2470,143727,USA,58189.06882591093,Frazee,Becker County,46.7227398,-95.7099336
3107,fridley-high-school-disc-golf-course,Fridley High School Disc Golf Course,Fridley,Minnesota,55432,9,,45.0775543,-93.2540345,no,none,MN,55432,16670,908615,USA,54505.99880023995,Fridley,Anoka County,45.0775543,-93.2540345
3108,fridley-middle-school-dgc,Fridley Middle School Disc Golf Course,Fridley,Minnesota,55432,9,,45.0814325,-93.2509017,no,none,MN,55432,16670,908615,USA,54505.99880023995,Fridley,Anoka County,45.0814325,-93.2509017
3109,galloway-park,Galloway Park,Champlin,Minnesota,55316,9,2.0,45.2006403,-93.4211196,no,none,MN,55316,12460,982774,USA,78874.31781701444,Champlin,Hennepin County,45.2006403,-93.4211196
3110,garlough-park,Garlough Park,West Saint Paul,Minnesota,55118,9,4.0,44.8922042,-93.0948427,no,none,MN,55118,15240,1571797,USA,103136.28608923883,West%20Saint%20Paul,Dakota County,44.8922042,-93.0948427
3111,garvin-park-lyon-county,Garvin Park - Lyon County,Garvin,Minnesota,56132,9,,44.2605374,-95.7556069,no,none,MN,56132,270,19019,USA,70440.74074074072,Garvin,Lyon County,44.2605374,-95.7556069
3112,gaylord-disc-golf-course,Gaylord Disc Golf Course,Gaylord,Minnesota,55334,9,,45.0190738,-84.663651,no,none,MN,55334,1450,79698,USA,54964.13793103449,Gaylord,Otsego County,45.0190738,-84.663651
3113,grand-meadow-school-disc-golf-course,Grand Meadow School Disc Golf Course,Grand Meadow,Minnesota,55936,9,,43.70904,-92.5621022,no,none,MN,55936,930,57089,USA,61386.02150537634,Grand%20Meadow,Mower County,43.70904,-92.5621022
3114,grand-view-winter-disc-golf-course,Grand View Winter Disc Golf Course,Duluth,Minnesota,55810,18,,46.7140198,-92.2760163,no,none,MN,55810,4390,267866,USA,61017.31207289294,Duluth,Saint Louis County,46.7140198,-92.2760163
3115,hidden-meadows,Mont du Lac - Hidden Meadows,Superior,Minnesota,55810,18,,46.6561884,-92.2875013,no,none,MN,55810,4390,267866,USA,61017.31207289294,Superior,Douglas County,46.6561884,-92.2875013
3116,spirit-mountain-disc-golf,Spirit Mountain Disc Golf,Duluth,Minnesota,55810,18,5.0,46.7182684,-92.2167365,no,none,MN,55810,4390,267866,USA,61017.31207289294,Duluth,Saint Louis County,46.7182684,-92.2167365
3117,green-lake-bible-camp-disc-golf-course,Green Lake Bible Camp Disc Golf Course,Spicer,Minnesota,56288,9,,45.228596,-94.907093,no,none,MN,56288,2470,246116,USA,99642.1052631579,Spicer,Kandiyohi County,45.228596,-94.907093
3118,hannahs-bend-park,Hannah's Bend Park,Cannon Falls,Minnesota,55009,9,2.0,44.5162778,-92.9114588,no,none,MN,55009,4170,328791,USA,78846.76258992808,Cannon%20Falls,Goodhue County,44.5162778,-92.9114588
3119,harder-park-disc-golf-course,Harder Park Disc Golf Course,North Branch,Minnesota,55056,9,,45.5196148,-92.9513033,no,none,MN,55056,7080,450717,USA,63660.593220338975,North%20Branch,Chisago County,45.5196148,-92.9513033
3120,harmony-disc-golf-course,Harmony Disc Golf Course,Harmony,Minnesota,55939,9,,43.5581436,-92.0038604,no,none,MN,55939,900,46723,USA,51914.444444444445,Harmony,Fillmore County,43.5581436,-92.0038604
3121,hassan-meadows-park,Hassan Meadows Park,Rogers,Minnesota,55374,9,2.0,45.1901723,-93.5623829,no,none,MN,55374,7370,750591,USA,101844.09769335145,Rogers,Hennepin County,45.1901723,-93.5623829
3122,heartland-park-disc-golf-course,Heartland Park Disc Golf Course,Park Rapids,Minnesota,56470,9,,46.9655191,-94.8520574,no,none,MN,56470,4940,283252,USA,57338.461538461524,Park%20Rapids,Hubbard County,46.9655191,-94.8520574
3123,hennepin-tech-eden-prairie,Hennepin Tech Eden Prairie,Eden Prairie,Minnesota,55347,9,2.0,44.835907,-93.4434859,no,none,MN,55347,15500,2607936,USA,168253.93548387097,Eden%20Prairie,Hennepin County,44.835907,-93.4434859
3124,riley-lake-disc-golf-practice-area,Riley Lake Disc Golf Practice Area,Eden Prairie,Minnesota,55347,4,,44.8350751,-93.5120004,no,none,MN,55347,15500,2607936,USA,168253.93548387097,Eden%20Prairie,Hennepin County,44.8350751,-93.5120004
3125,henning-city-park-disc-golf-course,Henning City Park Disc Golf Course,Henning,Minnesota,56551,9,,46.3216278,-95.4453161,no,none,MN,56551,1030,50660,USA,49184.46601941748,Henning,Otter Tail County,46.3216278,-95.4453161
3126,island-9,Island 9,Henning,Minnesota,56551,9,,46.320911,-95.4447788,no,none,MN,56551,1030,50660,USA,49184.46601941748,Henning,Otter Tail County,46.320911,-95.4447788
3127,henton-park,Henton Park,Olivia,Minnesota,56277,6,,44.78389050000001,-94.9884062,no,none,MN,56277,1470,86969,USA,59162.5850340136,Olivia,Renville County,44.78389050000001,-94.9884062
3128,sunrise-park-1,Sunrise Park,Olivia,Minnesota,56277,3,,44.7730099,-94.9779074,no,none,MN,56277,1470,86969,USA,59162.5850340136,Olivia,Renville County,44.7730099,-94.9779074
3129,herb-vik-field,Herb Vik Field,Mazepa,Minnesota,55956,9,,44.26855120000001,-92.5484274,no,none,MN,55956,950,64546,USA,67943.15789473684,Mazepa,Wabasha County,44.26855120000001,-92.5484274
3130,highland-park-3,Highland Park,St. Paul,Minnesota,55116,18,4.0,44.9095374,-93.1679257,no,none,MN,55116,13450,1307337,USA,97199.77695167287,St.%20Paul,Ramsey County,44.9095374,-93.1679257
3131,hilltop-park,Hilltop Park,Cloquet,Minnesota,55720,9,,46.6898732,-92.4486607,no,none,MN,55720,7890,432838,USA,54859.06210392902,Cloquet,Carlton County,46.6898732,-92.4486607
3132,hopkins-west-junior-high-school,Hopkins West Junior High School,Minnetonka,Minnesota,55305,9,,44.9329525,-93.4491051,no,none,MN,55305,11890,1528413,USA,128546.08915054669,Minnetonka,Hennepin County,44.9329525,-93.4491051
3133,hudson-woods,Hudson Woods,Big Lake,Minnesota,55309,6,,45.3315026,-93.686178,no,none,MN,55309,9730,682890,USA,70183.96711202466,Big%20Lake,Sherburne County,45.3315026,-93.686178
3134,river-oaks-park,River Oaks Park,Big Lake,Minnesota,55309,12,3.0,45.3574746,-93.7424553,no,none,MN,55309,9730,682890,USA,70183.96711202466,Big%20Lake,Sherburne County,45.3574746,-93.7424553
3135,hyland-ski-snowboard-short-9,Hyland Ski & Snowboard - Short 9,Bloomington,Minnesota,55438,9,,44.84363,-93.363611,no,none,MN,55438,9500,992494,USA,104473.05263157896,Bloomington,Hennepin County,44.84363,-93.363611
3136,hyland-ski-and-snowboard-area,Hyland Ski and Snowboard Area,Bloomington,Minnesota,55438,18,4.0,44.84363,-93.363611,no,none,MN,55438,9500,992494,USA,104473.05263157896,Bloomington,Hennepin County,44.84363,-93.363611
3137,hyland-visitor-center,Hyland Visitor Center,Bloomington,Minnesota,55438,3,,44.8248394,-93.3717703,no,none,MN,55438,9500,992494,USA,104473.05263157896,Bloomington,Hennepin County,44.8248394,-93.3717703
3138,inver-hills-community-college-disc-golf-course,Inver Hills Community College Disc Golf Course,Inver Grove Hieghts,Minnesota,55076,9,,44.8281474,-93.0542162,no,none,MN,55076,11760,824582,USA,70117.51700680272,Inver%20Grove%20Hieghts,Dakota County,44.8281474,-93.0542162
3139,valley-disc-golf-course,The Valley Disc Golf Course,Inver Grove Heights,Minnesota,55076,18,4.0,44.84999420000001,-93.0485182,no,none,MN,55076,11760,824582,USA,70117.51700680272,Inver%20Grove%20Heights,Dakota County,44.84999420000001,-93.0485182
3140,itasca-community-college-disc-golf-course,Itasca Community College Disc Golf Course,Grand Rapids,Minnesota,55744,9,1.0,47.2415549,-93.4954985,no,none,MN,55744,9570,581189,USA,60730.303030303025,Grand%20Rapids,Itasca County,47.2415549,-93.4954985
3141,legion-park-disc-golf-course-0,Legion Park Disc Golf Course,Grand Rapids,Minnesota,55744,18,,47.2487343,-93.5370773,no,none,MN,55744,9570,581189,USA,60730.303030303025,Grand%20Rapids,Itasca County,47.2487343,-93.5370773
3142,jaycee-park-disc-golf-course,Jaycee Park Disc Golf Course,Wabasha,Minnesota,55981,9,,44.3754518,-92.0236059,no,none,MN,55981,2040,142893,USA,70045.58823529413,Wabasha,Wabasha County,44.3754518,-92.0236059
3143,johnson-park-disc-golf-course,Johnson Park Disc Golf Course,Redwood Falls,Minnesota,56283,9,,44.550662,-95.125186,no,none,MN,56283,3210,190613,USA,59380.996884735185,Redwood%20Falls,Redwood County,44.550662,-95.125186
3144,judson-mine-disc-golf-course,Judson Mine Disc Golf Course,Mountain Iron,Minnesota,55768,18,,47.4884888,-92.7835687,no,none,MN,55768,1390,90388,USA,65027.3381294964,Mountain%20Iron,Saint Louis County,47.4884888,-92.7835687
3145,mountain-iron-dgc,Mountain Iron Disc Golf Course,Mountain Iron,Minnesota,55768,9,,47.4812885,-92.6618671,no,none,MN,55768,1390,90388,USA,65027.3381294964,Mountain%20Iron,Saint Louis County,47.4812885,-92.6618671
3146,west-two-rivers-painted-turtle,West Two Rivers - Painted Turtle,Mountain Iron,Minnesota,55768,9,4.0,47.4812885,-92.6618671,no,none,MN,55768,1390,90388,USA,65027.3381294964,Mountain%20Iron,Saint Louis County,47.4812885,-92.6618671
3147,west-two-rivers-snapping-turtle,West Two Rivers - Snapping Turtle,Mountain Iron,Minnesota,55768,9,2.0,47.4812885,-92.6618671,no,none,MN,55768,1390,90388,USA,65027.3381294964,Mountain%20Iron,Saint Louis County,47.4812885,-92.6618671
3148,koa-campground-0,K.O.A. Campground,Owatonna,Minnesota,55060,9,,44.0517708,-93.2536912,no,none,MN,55060,14650,924712,USA,63120.273037542654,Owatonna,Steele County,44.0517708,-93.2536912
3149,river-rock-disc-golf-course,River Rock Disc Golf Course,Owatonna,Minnesota,55060,9,,44.096177,-93.1967043,no,none,MN,55060,14650,924712,USA,63120.273037542654,Owatonna,Steele County,44.096177,-93.1967043
3150,kamp-dels-disc-golf-course,Kamp Dels Disc Golf Course,Waterville,Minnesota,56096,9,,44.2261893,-93.5612166,no,none,MN,56096,1510,88363,USA,58518.54304635763,Waterville,Le Sueur County,44.2261893,-93.5612166
3151,kaposia-park,Kaposia Park,South St. Paul,Minnesota,55075,26,4.0,44.9089356,-93.0613762,no,none,MN,55075,10720,574478,USA,53589.3656716418,South%20St.%20Paul,Dakota County,44.9089356,-93.0613762
3152,kenneth-rosland-park,Kenneth Rosland Park,Edina,Minnesota,55435,9,3.0,44.8845687,-93.335275,no,none,MN,55435,7560,781506,USA,103373.80952380953,Edina,Hennepin County,44.8845687,-93.335275
3153,kenwood-trails-disc-golf-course,Kenwood Trails Disc Golf Course,Lakeville,Minnesota,55044,18,3.0,44.6703775,-93.2710376,no,none,MN,55044,27820,3023478,USA,108680.01437814524,Lakeville,Dakota County,44.6703775,-93.2710376
3154,new-market-disc-golf-course,New Market Disc Golf Course,Lakeville,Minnesota,55044,18,,44.6168975,-93.34095,no,none,MN,55044,27820,3023478,USA,108680.01437814524,Lakeville,Scott County,44.6168975,-93.34095
3155,klingvall-park-dgc,Klingvall Park Disc Golf Course,Byron,Minnesota,55920,7,,43.860331,-92.5012291,no,none,MN,55920,4030,354007,USA,87842.92803970222,Byron,Olmsted County,43.860331,-92.5012291
3156,kuhar-park-disc-golf-course,Kuhar Park Disc Golf Course,Lamberton,Minnesota,56152,9,,44.2461593,-95.2746475,no,none,MN,56152,660,36993,USA,56050.0,Lamberton,Redwood County,44.2461593,-95.2746475
3157,lake-charlotte-disc-golf-course,Lake Charlotte Disc Golf Course,Long Prairie,Minnesota,56347,9,,45.9688894,-94.855243,no,none,MN,56347,3260,154014,USA,47243.558282208585,Long%20Prairie,Todd County,45.9688894,-94.855243
3158,lake-minnetonka-regional-park,Lake Minnetonka Regional Park,Minnestrista,Minnesota,55364,3,,44.8944254,-93.6748143,no,none,MN,55364,7860,1088109,USA,138436.25954198473,Minnestrista,Hennepin County,44.8944254,-93.6748143
3159,lake-sylvan-disc-golf-course,Lake Sylvan Disc Golf Course,Canby,Minnesota,56220,9,,44.7057969,-96.2789336,no,none,MN,56220,1330,73337,USA,55140.601503759404,Canby,Yellow Medicine County,44.7057969,-96.2789336
3160,lakedale-campground,Lakedale Campground,Dassel,Minnesota,55325,9,,45.10117570000001,-94.3035102,no,none,MN,55325,2180,148372,USA,68060.5504587156,Dassel,Meeker County,45.10117570000001,-94.3035102
3161,lakeview-dgc,Lakeview Schools Disc Golf Course,Cottonwood,Minnesota,56229,9,,44.6155235,-95.6671137,no,none,MN,56229,880,62116,USA,70586.36363636365,Cottonwood,Lyon County,44.6155235,-95.6671137
3162,lakewood-hills,Lakewood Hills,White Bear Lake,Minnesota,55110,18,4.0,45.0424487,-93.0113913,no,none,MN,55110,20700,1871981,USA,90433.86473429952,White%20Bear%20Lake,Ramsey County,45.0424487,-93.0113913
3163,lawcon-park-disc-golf-course,Lawcon Park Disc Golf Course,Mountain Lake,Minnesota,56159,9,,43.9449462,-94.9494323,no,none,MN,56159,1220,65485,USA,53676.22950819672,Mountain%20Lake,Cottonwood County,43.9449462,-94.9494323
3164,lions-park-disc-golf-course-0,Lion's Park Disc Golf Course,Kasson,Minnesota,55944,9,,44.0255926,-92.7565208,no,none,MN,55944,3860,253388,USA,65644.55958549224,Kasson,Dodge County,44.0255926,-92.7565208
3165,lions-park-i,Lions Park I,Shakopee,Minnesota,55379,18,3.0,44.7859815,-93.5398149,no,none,MN,55379,22700,1849259,USA,81465.15418502201,Shakopee,Scott County,44.7859815,-93.5398149
3166,lions-park-ii,Lions Park II,Thief River Falls,Minnesota,56701,9,3.0,48.117262200000006,-96.1812049,no,none,MN,56701,6360,375980,USA,59116.352201257854,Thief%20River%20Falls,Pennington County,48.117262200000006,-96.1812049
3167,oakland-park,Oakland Park,Thief River Falls,Minnesota,56701,9,,48.1025874,-96.1812835,no,none,MN,56701,6360,375980,USA,59116.352201257854,Thief%20River%20Falls,Pennington County,48.1025874,-96.1812835
3168,lions-park-iii,Lions Park III,Elk River,Minnesota,55330,9,2.0,45.3088653,-93.5712958,no,none,MN,55330,20510,1588164,USA,77433.64212579229,Elk%20River,Sherburne County,45.3088653,-93.5712958
3169,twin-lakes-park,Twin Lakes Park,Nowthen,Minnesota,55330,9,,45.3304043,-93.50822209999998,no,none,MN,55330,20510,1588164,USA,77433.64212579229,Nowthen,Anoka County,45.3304043,-93.50822209999998
3170,lions-park-iv,Lions Park IV,Cologne,Minnesota,55322,9,4.0,44.7683504,-93.7876841,no,none,MN,55322,1760,141476,USA,80384.09090909091,Cologne,Carver County,44.7683504,-93.7876841
3171,lofgren-park,Lofgren Park,Littlefork,Minnesota,56653,9,,48.3971326,-93.5597379,no,none,MN,56653,580,30062,USA,51831.03448275862,Littlefork,Koochiching County,48.3971326,-93.5597379
3172,lusk-park,Lusk Park,Ironton,Minnesota,56455,9,4.0,46.4746506,-93.9770525,no,none,MN,56455,760,41011,USA,53961.84210526317,Ironton,Crow Wing County,46.4746506,-93.9770525
3173,luther-hollow-disc-golf-course,Luther Hollow Disc Golf Course,New Ulm,Minnesota,56073,9,,44.3050144,-94.4703131,no,none,MN,56073,8650,509331,USA,58882.196531791924,New%20Ulm,Brown County,44.3050144,-94.4703131
3174,nehls-park,Nehl's Park,New Ulm,Minnesota,56073,9,3.0,44.2955376,-94.4616315,no,none,MN,56073,8650,509331,USA,58882.196531791924,New%20Ulm,Brown County,44.2955376,-94.4616315
3175,south-park-0,South Park,New Ulm,Minnesota,56073,9,,44.293493700000006,-94.4458666,no,none,MN,56073,8650,509331,USA,58882.196531791924,New%20Ulm,Brown County,44.293493700000006,-94.4458666
3176,lutsen-resort,Lutsen Resort,Lutsen,Minnesota,55612,9,3.0,47.7244128,-90.4445296,no,none,MN,55612,340,20033,USA,58920.58823529412,Lutsen,Cook County,47.7244128,-90.4445296
3177,madison-area-disc-golf-course,Madison Area Disc Golf Course,Madison,Minnesota,56256,9,,45.018336100000006,-96.1917561,no,none,MN,56256,1150,72853,USA,63350.43478260869,Madison,Lac qui Parle County,45.018336100000006,-96.1917561
3178,maiden-shade,Maiden Shade,Morristown,Minnesota,55052,21,4.0,44.2265413,-93.4643124,no,none,MN,55052,930,55136,USA,59286.02150537634,Morristown,Rice County,44.2265413,-93.4643124
3179,many-point-scout-camp,Many Point Scout Camp,Ponsford,Minnesota,56575,9,,47.0729342,-95.5214424,no,none,MN,56575,250,11411,USA,45644.0,Ponsford,Becker County,47.0729342,-95.5214424
3180,martin-county-west-disc-golf-course,Martin County West Disc Golf Course,Sherburn,Minnesota,56171,9,5.0,43.60928670000001,-94.4818068,no,none,MN,56171,850,50209,USA,59069.41176470588,Sherburn,Martin County,43.60928670000001,-94.4818068
3181,mayflower-park-disc-golf-course,Mayflower Park Disc Golf Course,Windom,Minnesota,56101,9,2.0,43.8896751,-95.1574859,no,none,MN,56101,2890,159777,USA,55286.15916955016,Windom,Cottonwood County,43.8896751,-95.1574859
3182,mayhew-creek-park-disc-golf-course,Mayhew Creek Park Disc Golf Course,Sauk Rapids,Minnesota,56379,18,4.0,45.6108454,-94.1268741,no,none,MN,56379,8520,526103,USA,61749.17840375586,Sauk%20Rapids,Benton County,45.6108454,-94.1268741
3183,mayo-park,Mayo Park,Le Sueur,Minnesota,56058,9,1.0,44.4806929,-93.8957628,no,none,MN,56058,3070,178065,USA,58001.628664495125,Le%20Sueur,Le Sueur County,44.4806929,-93.8957628
3184,mcgrath-park,McGrath Park,Barnesville,Minnesota,56514,9,,46.6539843,-96.4234708,no,none,MN,56514,1810,120150,USA,66381.21546961326,Barnesville,Clay County,46.6539843,-96.4234708
3185,memorial-park,Memorial Park,Red Wing,Minnesota,55066,9,,44.5612826,-92.5210311,no,none,MN,55066,9590,632706,USA,65975.59958289885,Red%20Wing,Goodhue County,44.5612826,-92.5210311
3186,minnesota-state-se-technical,Minnesota State SE Technical,Red Wing,Minnesota,55066,9,,44.5357106,-92.5254234,no,none,MN,55066,9590,632706,USA,65975.59958289885,Red%20Wing,Goodhue County,44.5357106,-92.5254234
3187,memorial-park-disc-golf-course-0,Memorial Park Disc Golf Course,St. James,Minnesota,56081,9,3.0,43.9748059,-94.6373564,no,none,MN,56081,2740,143537,USA,52385.76642335767,St.%20James,Watonwan County,43.9748059,-94.6373564
3188,memorial-riverfront-park,Memorial Riverfront Park,Moorhead,Minnesota,56560,13,,46.8773579,-96.7683658,no,none,MN,56560,19300,1109889,USA,57507.202072538865,Moorhead,Clay County,46.8773579,-96.7683658
3189,woodlawn-park,Woodlawn Park,Moorhead,Minnesota,56560,18,,46.8706514,-96.7760304,no,none,MN,56560,19300,1109889,USA,57507.202072538865,Moorhead,Clay County,46.8706514,-96.7760304
3190,menagha-disc-golf-course,Menagha Disc Golf Course,Menahga,Minnesota,56464,12,,46.7928385,-95.1131902,no,none,MN,56464,1970,99781,USA,50650.2538071066,Menahga,Wadena County,46.7928385,-95.1131902
3191,milk-honey-cidery,Milk & Honey Cidery,St. Joseph,Minnesota,56374,9,,45.5603828,-94.3518905,no,none,MN,56374,4120,275979,USA,66985.19417475727,St.%20Joseph,Stearns County,45.5603828,-94.3518905
3192,millstream-park,Millstream Park,St. Joseph,Minnesota,56374,18,,45.5702771,-94.3291772,no,none,MN,56374,4120,275979,USA,66985.19417475727,St.%20Joseph,Stearns County,45.5702771,-94.3291772
3193,saint-johns-abbey-run-disc-golf-course,Saint John's Abbey Run Disc Golf Course,Collegeville Township,Minnesota,56374,9,,45.579933200000006,-94.3922138,no,none,MN,56374,4120,275979,USA,66985.19417475727,Collegeville%20Township,Stearns County,45.579933200000006,-94.3922138
3194,mill-creek-park,Mill Creek Park,Chatfield,Minnesota,55923,9,,43.8457185,-92.1947743,no,none,MN,55923,2230,154293,USA,69189.68609865471,Chatfield,Olmsted County,43.8457185,-92.1947743
3195,minnehaha-fallswabun-picnic-disc-golf-course,Minnehaha Falls/Wabun Picnic Disc Golf Course,Minneapolis,Minnesota,55417,9,3.0,44.9148565,-93.2047077,no,none,MN,55417,13580,1138618,USA,83845.21354933726,Minneapolis,Hennepin County,44.9148565,-93.2047077
3196,minnesota-west-community-and-technical-college,Minnesota West Community and Technical College,Worthington,Minnesota,56187,9,,43.62198460000001,-95.6279797,no,none,MN,56187,6560,346595,USA,52834.60365853658,Worthington,Nobles County,43.62198460000001,-95.6279797
3197,sunset-bay-disc-golf-course-olson-park,Sunset Bay Disc Golf Course at Olson Park,Worthington,Minnesota,56187,9,3.0,43.6059582,-95.6353587,no,none,MN,56187,6560,346595,USA,52834.60365853658,Worthington,Nobles County,43.6059582,-95.6353587
3198,mississippi-river-park,Mississippi River Park,St. Stephen,Minnesota,56367,18,,45.7224271,-94.2296984,no,none,MN,56367,3440,242351,USA,70450.87209302325,St.%20Stephen,Stearns County,45.7224271,-94.2296984
3199,osprey-disc-golf-course-benton-beach,Osprey Disc Golf Course at Benton Beach,Rice,Minnesota,56367,18,,45.7492571,-94.1662882,no,none,MN,56367,3440,242351,USA,70450.87209302325,Rice,Benton County,45.7492571,-94.1662882
3200,moir-park,Moir Park,Bloomington,Minnesota,55431,9,2.0,44.817168,-93.30699090000002,no,none,MN,55431,10840,789068,USA,72792.25092250922,Bloomington,Hennepin County,44.817168,-93.30699090000002
3201,montissippi-regional-park,Montissippi Regional Park,Monticello,Minnesota,55362,18,,45.3239706,-93.8311017,no,none,MN,55362,9730,676079,USA,69483.96711202466,Monticello,Wright County,45.3239706,-93.8311017
3202,par-west,Par-West,Monticello,Minnesota,55362,9,3.0,45.3074324,-93.7938365,no,none,MN,55362,9730,676079,USA,69483.96711202466,Monticello,Wright County,45.3074324,-93.7938365
3203,moose-lake-resort-disc-golf,Moose Lake Resort Disc Golf,Blackduck,Minnesota,56630,9,,47.5411927,-94.477394,no,none,MN,56630,1120,49764,USA,44432.142857142855,Blackduck,Beltrami County,47.5411927,-94.477394
3204,moose-park,Moose Park,Karlstad,Minnesota,56732,9,,48.5803053,-96.5256536,no,none,MN,56732,500,25888,USA,51776.0,Karlstad,Kittson County,48.5803053,-96.5256536
3205,morgan-park-middle-school,Morgan Park Middle School,Duluth,Minnesota,55808,7,,46.6874316,-92.2122052,no,none,MN,55808,2760,124238,USA,45013.76811594201,Duluth,Saint Louis County,46.6874316,-92.2122052
3206,mound-creek-county-park,Mound Creek County Park,Sanborn,Minnesota,56019,9,3.0,44.1229727,-95.0885024,no,none,MN,56019,430,22979,USA,53439.53488372093,Sanborn,Brown County,44.1229727,-95.0885024
3207,nelson-park,Nelson Park,Long Lake,Minnesota,55356,9,,44.9868747,-93.5691988,no,none,MN,55356,2770,740954,USA,267492.4187725632,Long%20Lake,Hennepin County,44.9868747,-93.5691988
3208,nevis-disc-golf-course,Nevis Disc Golf Course,Nevis,Minnesota,56467,5,,46.9655191,-94.8520574,no,none,MN,56467,1180,76312,USA,64671.18644067798,Nevis,Hubbard County,46.9655191,-94.8520574
